author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,ranking,visibility_status
KenF,/gp/profile/amzn1.account.AHCHW6IXNSCSVHZB27DQ2TSCJ5AA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 8, 2019",0,4,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=6,1.0 out of 5 stars,"I feel completely ripped off by buying the HP OfficeJet Pro 8025 All-In-One printer.  I wish I had made another choice for my scanning and printing needs. Though the setup was quite easy and uneventful, I was extremely disappointed when I discovered the scanned documents are non-searchable pdf.  There is no OCR software or OCR ability out of the box with this All-in-One.  Although a search engine result turned up a link to download additional software, that link turned out to be the ""Print and Scan Doctor"" utility, which, at least in my case, did not have OCR software as an option.If you are looking to have your scanned pdf documents searchable, look for another printer.",Complete Buyer's Remorse,Style: PrinterVerified Purchase,6 people found this helpful,13,6,10858924,Public
Tony A,/gp/profile/amzn1.account.AFJTFQDNTQYFOOOGPLCADXUCSHJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 9, 2020",0,1,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"Some fellow reviewer have posted that they can’t scan wirelessly from their Mac.I’ve been scanning wirelessly from my MacBook Pro (Now running Catalina 10.15.6) from day one, so I have no clue what these reviewWes are talking about.There’s two HP programs you can scan from, “HP Smart” and “HP Easy Scan”, I can even scan from my IPhone and my Galaxy.I love this printer, I’ve been grabbing stacks of old pictures and having the scanner auto backing them up directly to my Dropbox.I also signed up for the auto ink service, the ink always shows up before I need it. There’s no more print head drying up issues.It’s not even worth getting the bootleg ink cartridges anymore, I used to also refill my cartridges, and yes I was saving money in the long run, but I’d also go through several print heads when they dried up because a cartridge had an air bubble.With the service you always get the name brand ink, and they even send you the jumbo cartridges, I’ll never go without the ink service. They even send a self addressed envelope for the used up cartridges, they suggest to send the envelope back to them with about three Refills worth of cartridges.If my printer was to die today, I’d have another one delivered tomorrow.Thank you",Perfectly Wirelessly scans from my MacBook Pro,Style: PrinterVerified Purchase,2 people found this helpful,2744,469,4185,Public
Jennifer,/gp/profile/amzn1.account.AEQ2SUWYAVLDQAXHX4CJUSOXGJEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 1, 2020",0,0,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=6,3.0 out of 5 stars,"1st the Instant Ink... constantly trying to get you to sign up for that.  I just want to buy what I need, when I need it...2nd FAX CAPABILITIES, HP Support was of ZERO ASSISTANCE.  They have nothing on their page to actually give you information on how to accomplish this.  They suggest an ATA device (might work  - I contacted them through Virtual Assistant to ask for Customer Service Chat or Phone help... chat accomplished nothing to find out which devices they know have worked... their tech support said none.My Internet provider of the VoIP line took going through a couple of technicians over the phone and the second actually was familiar with HP printers, so he walked me through the steps to set it up wirelessly and run a test fax.  It seems to be working now without an ATA.3rd Print Quality is terrible, perhaps it is because I was coming from a Canon Pixma I was used to much better quality images and documents, but the print quality is only good if you are just trying to maintain hard copies of draft files.4th the NOISE, it's loud and labored to print5th, feels cheap, clunky and not smooth to open or close...6th the XL Print Cartridges are the exact same size as the regular size cartridges.  First one I opened spilled all over me. Why bother having different capacities in the same size cartridge?7th I advise just finding a better quality printer if you actually need to use it for regular printer use and might EVER need technical support.",Would have purchased a different printer had I know the problems this one has,Style: PrinterVerified Purchase,2 people found this helpful,165,65,601019,Public
MJJJ,/gp/profile/amzn1.account.AH42ZTQZ5AYJP5EHHUTCYNALYNRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 7, 2020",0,1,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"After purchasing a new MacBook Pro with Catalina, we discovered that our old dependable HP Deskjet F4180 would not work with it.  It was 15 years old and had been discontinued, no driver available to work with Catalina.  After reviewing many printers of all brands, I settled on 2 HP printers.  This was a bit more money than the other but, after research,  I knew it would work with our new MacBook OS.  It was very well packaged, and very easy to set up.  It does everything that HP claims and is SO MUCH FASTER than our old HP.  Just follow the directions and prompts. We tend to print more than scan or fax, but it is nice to have all of those features AND the double-sided printing is great for conserving paper.",Very pleased with this printer,Style: PrinterVerified Purchase,3 people found this helpful,106,115,214584,Public
Sierra,/gp/profile/amzn1.account.AFVN4HZOQFTDBWYRP3QNDUUAKZGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 30, 2020",0,1,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=7,1.0 out of 5 stars,"UPDATE: It also cuts off printing on my product labels so I can only use 6 labels on a sheet of 15 because the printer’s margins are always off no matter how I change the settings on the printer or my PC.It’s supposed to be wireless but you have to manually turn the printer off and on again to restart it before it prints anything, which defeats the purpose of me choosing a wireless printer. The ink doesn’t last long at all, only a few prints before you have to replace it. Even the XL ink is used quickly so it’s not recommended for heavy printing or sticker/label printing. It also prints extremely dull on product and shipping labels so it’s best for document printing only. The ink is extremely expensive (an XL black cartridge is $40 vs an XL combo pack of black and color ink for $55 for my 7 year old Canon printer). It also will NOT let you print at all if one of the colors is low. I need black ink only but can’t print because the yellow and magenta are low. I also don’t have the option in the printer settings to print 4 x 6 photo paper. The printer is supposed to be able to but I keep getting a message that the paper is too small (not an issue on my old Canon printer). This was a terrible purchase. Please use your money elsewhere and save yourself the trouble.",BEWARE: Do NOT Buy,Style: PrinterVerified Purchase,2 people found this helpful,86,75,465932,Public
Teeka Grishnar,/gp/profile/amzn1.account.AE4ZFNPDYP2F54VAI5EYGLEWLSLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 1, 2020",0,0,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=7,1.0 out of 5 stars,"HP has decided that it will gather data from your computer via this printer.  They say it's secure in the description, but when you set it up, you have to OK several intrusive practices that they use to gather data.  I emailed, and got some bizarre answers, and attempted to follow directions, but they were incompressible.  They also said that certain features of the printer won't work if you don't allow them to snoop through your data.  I need HIPAA compliance, and their security department didn't seem to know what I was talking about.  How dare they!  I will not buy another HP anything after this.",Returned it,Style: PrinterVerified Purchase,4 people found this helpful,104,146,150138,Public
JoeyLeePM,/gp/profile/amzn1.account.AHIPF7Y2THXPO2HH3ZQZTNS57LRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 10, 2019",0,0,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"Within 3 minutes, my Mac found this on the network, installed it, I printed to it, and scanned from it. I don't know what others were saying about it not being Mac compatible. It's the MOST Macintosh compatible printer I've ever had. Super easy to install, nice looking, does the job, cheap to operate. What more can you ask?!",Works Fantastic with Mac and iPhone,Style: PrinterVerified Purchase,6 people found this helpful,730,380,27727,Public
portland shopper,/gp/profile/amzn1.account.AHMIMJEAZNP3SN2CZ66LCHYZHJGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 24, 2020",0,0,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=7,1.0 out of 5 stars,"I was really pleased with it when it first arrived, it looks good, easy to use and I signed up for the instant ink so no worries there.I used it to print out some instructions with images, first time no problem. I was happy threw the packaging away, success. I have tried printing twice now, again with images. The colour is totally off and each image has pink stripes across them at inch intervals. I followed instructions for cleaning the printer head, changed the ink supply ( they don't last long). Realigned, cleaned the printer head three times and still no difference.I tried talking with a robot, total waste of my time. There doesn't appear to be a contact number to speak to a real person.In the end I sent a message via Amazon to Office Depot, their reply is that there is no replacement policy and do I want to return the item. It would appear that no one cares or knows how to fix the problem and these printers are just disposable landfill. Shame on HP.I am now waiting to hear if Office Depot will accept the return.Exceedingly disappointed, thought I was buying a brand I could trust.If anyone can suggest a reliable printer under $200 I'd be greatfull.Thank you.",Do not buy this.,Style: PrinterVerified Purchase,2 people found this helpful,21,28,1511928,Public
Transam99,/gp/profile/amzn1.account.AGVL3SEYRJM3Y2R3T5F5AAMWE3FQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 5, 2019",0,0,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"I so love this !! Replaced my old 8600 with it ! Not only is its footprint SMALLER, its FASTER to ! It has a super nice sleek design compared to my old printer, this would go with any room any decor. Also the ink cartridges are pretty good size and its pretty fast over WiFi ! No problems connecting over Wifi (very simple), Print quality is great the same as a photolab that you would pay top dollar (and take a lot of time going to pickup prints at a photo-lab ..)",SLEEK Design and FAST !,Style: PrinterVerified Purchase,5 people found this helpful,31,25,2531463,Public
Kelsey,/gp/profile/amzn1.account.AHOEWGMXMGZSMRHJADVFAI2RAVLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 2, 2020",0,1,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=7,2.0 out of 5 stars,"I do not recommend this printer. It currently will not let me print unless I register the ink!!! Which costs! I could sign up for free but can then only print 15 pages a month and then after that they charge $1 for every 10 pages!! Look elsewhere for a printer.  If you are an avid printer, you can subscribe to $20/month for up to 700 pages so it can be a good deal for some people but not for someone who prints a few sheets every couple days.",Do not buy,Style: PrinterVerified Purchase,5 people found this helpful,5,7,8625455,Public
Carlos Aguayo,/gp/profile/amzn1.account.AHA5RIXKFCGZG5VO2LZQHM2UFKQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 12, 2020",0,1,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=7,1.0 out of 5 stars,"Though this printer has good features (double-sided, touch screen, quality print) it has been impossible to keep it connected on wireless home network.The most important feature of any printer is to be available when you need it ....100% of the time!  This printer did not stay online probably 80% of the time.  Any time we had anything to print, we would have to go the physical location of the printer to ensure it was online and then proceed with the print job.  We did this on a daily basis until our patience ran out.Tech support was defenseless to assist because while online with them, the printer worked as expected.I am done with HP printers and have replaced it with the Brother MFC-J895OW which has stayed online 100% of the time.Oh and be cautious of the HP's cartridge replenishment plan.Rgds .....Carlos",Cannot Stay Online,Style: PrinterVerified Purchase,4 people found this helpful,14,10,10171024,Public
don173rd,/gp/profile/amzn1.account.AHQQIEDURKFHYGAM7O7VS6HW26AQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 12, 2020",0,0,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=7,1.0 out of 5 stars,"When I first got this printer (a whole two weeks ago) I had a challenge lifting the screen to get to the ink cartridge area. That should have been my uh-oh moment, but I finally got to the ink area to install the cartridges. The printer worked fine for a week. This past week I noticed the cartridges were resetting after every print job. Another uh-oh moment. Today I got an error message that was an eight number/letter sequence on a blue screen with a clock above it. I contacted HP Support and found out it was a hardware issue and would have to send it back. This is the second HP printer in less than a month that I've had to send back for faulty issues. Time for another brand.",Worked for two weeks,Style: PrinterVerified Purchase,5 people found this helpful,,,62593673,
JCrawford,/gp/profile/amzn1.account.AFBZNQCMWK5I55HDYCENCJUSFIXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 29, 2020",0,1,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=7,2.0 out of 5 stars,"This printer is used at my business for printing invoices, which are printed in black and white.  However, since enrolling in Amazon ink replenishment services, it seems to magically deplete all three color cartridges at nearly the same rate as the black ink and is constantly reordering more ink.  I don't know where the color ink is going, but I'm not printing with it so maybe there is a mutated weevil in the machine that has evolved to survive from magenta ink.",Printer magically eats ink.,Style: PrinterVerified Purchase,4 people found this helpful,61,27,1394955,Public
william,/gp/profile/amzn1.account.AFMUISCJ3NFJCGBF63WOLRQZJHXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 18, 2020",0,,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,"In spite of decades of mediocrity, HP still has yet to make the simple process of installing a printer anything but aggravating and time-consuming. Apparently, the app doesn't do a damn thing, after being installed, except tell you to click the next step, after the drivers are installed, but does nothing to actually install them or help you do so. Now, I'm waiting while the drivers from HP's site (which say for IT professionals only) install, cuz what else am I going to do with this trainwreck? Oh, what do you know, those drivers don't do a damn thing either.",This is what corporate America gets you: trash,Style: PrinterVerified Purchase,3 people found this helpful,2992,52,150713,Public
Grand Mom,/gp/profile/amzn1.account.AHLM23UHHHHX26WBL57XCSXYFNAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 31, 2020",0,,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,"This is a terrible printer. I purchased it because I have an HP printer (4630) that was a workhorse. It finally died, thus I tried this one. First of all I kept getting an error message that there was a paper jam. Upon opening, there was no jam. Then it began to feed several sheets at a time and print a little on each sheet. Then it started feeding a larger number of sheets. I adjusted the spacer on the back and made sure the paper was inserted correctly but no good. It is very poor quality! Beware of the excellent rating. It must be doctored! I returned it.",Very Poor Quality,Style: PrinterVerified Purchase,3 people found this helpful,,,1305931,
Randy,/gp/profile/amzn1.account.AFPSMGL73RHU24WQRHUPLNREPR5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 17, 2019",0,,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,"Have had many HP printers. this one is terrible.  Print quality is the worst of any printer I ever had. improves after cleaning the print heads but still not great. Now after three 8 1/2 X 11 prints (3) my second day of using the printer it says I am low on ink. Keep looking. ...11/14 /2019 Have now tryed to solve the problem with HP, case #  5040105851. They cant fix it but now I cant return it to Amazon. Took me 6 days too long.  HP says don't buy from a third party.  This was an old model, they say.",bum printer. Return as soon as possible,Style: PrinterVerified Purchase,5 people found this helpful,,,5883365,
78 Tiger,/gp/profile/amzn1.account.AGRXW56G64C6B74EGNFYTGEPPTYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 13, 2020",0,,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,"I gave it a 1 because I could not go lower.  I bought this 5 months ago and connected to an older, (about 8-10 year old) HP desktop.  Setup seemed to be quite easy. It will not scan in a PDF format using the printer screen.  It says that it is Scanning, but sends to file to La La La land.  Unable to find it on my  computer.  Service from HP is a joke. Virtual Chat, even worse.  Found a Technician Chat, and was remoted twice, both times without fixing the problem.  I thought that it was perhaps a bad printer, and Amazon replaced it with a new one.  Same problem.  HP contacted me about problem, and said that it was a ""Known defect that they were trying to correct.""  Strange that was not conveyed early in the discussions.  They did give me a credit, useable only on their website.  I used it as partial payment for a new Desktop, thinking my old desk top was the problem.  WRONG!  Same problem with new desktop and the 5 month old printer, can not scan directly from the printer.  I bought this printer as that what I wanted to do.I have tried everything that I can find on their website, virtual chat is worthless, Printer Doctor, Scan Doctor, reinstalling drivers, un-install, re-install, nothing seems to work.  Can not find a site for a real technician or a phone number to speak to someone.They suggest using MESSENGER to contact them.  I did, they didn't respond.DO NOT Buy  if you want to use the scan function.  Print function seems to be O.K., although to print envelopes you must remove the other paper and insert envelope, rather than just placing the envelope on top of paper stack.Not a great printer.  Don't know how it got 4.5 stars.  By the way, I don't think that I am stupid, two graduate degrees, built my own house, building an airplane, and adopted computer records for my office in 1986.",Will not Scan,Style: PrinterVerified Purchase,One person found this helpful,,,3191109,
Amazon Customer,/gp/profile/amzn1.account.AGOKH2RRZTUXKN7N6MQW5EIP2ZQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 11, 2020",0,,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,"This is the worst printer I've ever bought - although it's the most I've ever paid for one. Such a disappointment! Struggles to print photos (just stops in the middle and quits, like it's overwhelmed; spits out half a photo and is done). Takes about 8 attempts to scan something (only works on the ""scan photo"" setting, not ""scan document""). Can't print long PDFs. Gives up halfway through and just stops in the middle of some page in the middle of the PDF. I have to go through and count out the pages to figure out what hasn't printed and then print those pages one at a time in order to get the full PDF. Completely ridiculous! I have wasted so much time trying to get this thing to print. Buy any other printer out there over this one!","Terrible, terrible, terrible product",Style: PrinterVerified Purchase,4 people found this helpful,,,23800121,
tutorl,/gp/profile/amzn1.account.AGXV7YRSN5Z6S6WSTHVBUANJJYKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 23, 2020",0,,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=8,2.0 out of 5 stars,"I love the printer - was exactly what I needed, HOWEVER, the paper tray is quite flimsy and needs to be redesigned.  Paper would not lay flat on bottom of tray, and would get ""tray open"" messages - then i would open and close the tray and it would work.  I would print again and same thing happened. I tried to put in legal size paper and extend the tray -  it extended buy the light gray piece on the bottom of the tray which allows it to extend when a button is pushed - that piece completely came off a round open post which was suppose to hold it in place.  There was nothing on the top of the post to do it.",Faulty paper tray,Style: PrinterVerified Purchase,3 people found this helpful,73,129,662277,Public
Liz Winfrey Ventura,/gp/profile/amzn1.account.AF7HBUKHFY7YJA63B5G4CGH34ZCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 11, 2020",0,,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,"This printer is terrible and unreliable. We've done all the steps in their support documents, run all the scans, and the stupid thing still prints blank pages. We put in new ink, the printer says it has nearly full ink cartridges, but it's printing only in blue now?? We run a diagnostic and it prints all the colors perfectly, but no black. We've cleaned the print head, everything... you'd think two IT professionals in this house would be able to get a silly printer to work, but apparently not this one. Would absolutely never buy this again.",Terrible Printer,Style: PrinterVerified Purchase,3 people found this helpful,,,1568736,
Amazon Customer,/gp/profile/amzn1.account.AEN2KF3U7ABFRKHMPWBUH77NN27Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 17, 2019",1,,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=8,2.0 out of 5 stars,"I have used HP printers for years and never had a problem printing a single check.  If you use 3 checks per page and only have one left it won't print it, see attached error message.  Do a search for this problem and it has been all over the HP forums for years.  HP updated their drivers causing this problem.  I will return this and try another brand that can print single checks.  If you don't print checks and just use standard paper it should work fine for you.UPDATE:  HP Support commented on my review and told me to call in and fix the problem.  I did that (again) and was told by their support that it is not in their scope, it is an issue with QuickBooks.  I was on the phone with QuickBooks tier 2 support for hours and they could not find an issue.  I was hoping to get the resolved and keep the printer but i will have to try another brand.",Won't print single check through Quicken or Quickbooks,Style: PrinterVerified Purchase,5 people found this helpful,,,32104693,
Sarah,/gp/profile/amzn1.account.AF5NMIFBVBL5X2QTJRNY7Q7KS6QA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 5, 2020",0,,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=8,1.0 out of 5 stars,"I bought this printer so I could stop driving to my parents' house to print everything. Turns out it would have been easier to keep driving there, rather than deal with this ridiculously high maintenance printer. It ran out of ink after printing just a few pages, it was very difficult to set up, and as far as I can tell, there's no way to connect your computer directly to the printer - you have to sign out of your wifi and connect to the printer's wifi, but that still doesn't work most of the time. Somehow, no matter how hard I try, the printer just won't cooperate. Very disappointing. I'd recommend a rock and chisel before recommending this printer.",Do not recommend,Style: PrinterVerified Purchase,4 people found this helpful,5,3,13190251,Public
Snow Angel,/gp/profile/amzn1.account.AHHU5M7JN5I6TA7AGFODMVFOLMQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 22, 2020",0,,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=8,3.0 out of 5 stars,"I read the reviews at the time of purchase. Windows 10 did an update and my color printer would no longer work so I was scrambling to get a new color printer--during Covid...Pros: It makes clear and clean color pages. I do NOT print photos from this, it's basically for color printing. I will eventually print photos from this but most times it's just easier to upload images to a local printing service and pick up later in the day than for me to mess with it. Printer was fairly easy to set up for wireless, and I do like that you can email it something while I'm at work and it will have printed if for me--ready for me when I get home. Copies are clean, paper feed seems to work well.Cons: Sometimes it loses connection--and the computer is a Windows 10 plugged directly to it. Paper tray is small. Printing is not fast--which I knew when I bought it. And MOST BIGGEST PAIN, I can't seem to find ink refills especially for the XL. I have NOT tried the generic brand yet as I usually have better luck from OEM ink with any printer I use, but I might have to switch to it. I'm thinking this printer has run it's course and HP is downsizing it's ink for this model.  I knew I should have bought a newer Brother, but I was trying to save money during Covid, and as always, it didn't get me very far.",Skip this unless you want to HUNT for ink,Style: PrinterVerified Purchase,One person found this helpful,,,161450,
Jean McMillan,/gp/profile/amzn1.account.AH6RS5FM5JF3LFYGUPY4CNII3ZIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 25, 2020",0,,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,1.0 out of 5 stars,"Update 4/2/20 - Still struggling for days to deal with HP's lousy product and insufficient support, I finally got through to an HP Executive Escalation rep, who sent me a replacement printer. And guess what? The new printer doesn't work either. I have gone through several days of troubleshooting and conversations with a support person, to no avail. Don't waste your money on any HP product.Previous: The printer functioned fine from Jan. 14 to March 19, 2020. Then suddenly it stopped printing the color blue. I spent several days trying to troubleshoot it using various tools on the HP support site and in their support community forum, to no avail. The last piece of advice was to call HP support. Since I'm hearing impaired and can't understand speech if I can't see the speaker's face, the telephone won't help, and I'm extremely disappointed. I will avoid all HP machines/devices from now on, and I suggest that you will do the same.",A Waste of Money - Update,Style: PrinterVerified Purchase,2 people found this helpful,138,37,914901,Public
Bee Cool Travel,/gp/profile/amzn1.account.AG3ZCUNIH7R7PZ55Y4FLNFW2OUDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 16, 2020",0,,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,I use this as Wifi printer without connecting to any computer.  It was a bit of a problem to connect but I did it without support.  The print quality is very good.  The ink sent with the printer ran out very very fast.  I bought more and expect it will last longer.  There is a lag between hitting print on a computer and the start of printing.  Sometimes as much as 1 minute.  It takes a bit to get comfortable with this lag and not hit print ten times before it starts.,Wifi Printer that works well,Style: PrinterVerified Purchase,3 people found this helpful,,,16682,
JWB,/gp/profile/amzn1.account.AEUVAGZV3VWWIWOTNJV5J73KMOPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 17, 2020",0,,https://www.amazon.com/HP-OfficeJet-Productivity-Replenishment-1KR57A/product-reviews/B07QPWKYG9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,2.0 out of 5 stars,"There are not a lot of options on the market for three in one printers. Every time I have to replace my printer I try HP hoping that maybe they will build something better. However, this never happens. The 8025 is noisy and slow. The cartridges are expensive and for some reason I could not find refilled cartridges, so I have to purchase from HP.  I can't tell you how often when I want to print, the machine decides to do printing maintenance. So I have to sit here and listen to this racket until the machine decides to print. The scanner is really slow and if you need multiple pages scanned it takes a long time. I have never had an HP printer that would fax the way the advertising suggests.",Really poorly made,Style: PrinterVerified Purchase,2 people found this helpful,,,767457,
