helpful_votes,page_url,total_review,visibility_status
10,amzn1.account.AFTXDPDRIKYWSYP34BEQ7T5GYFIQ,11,Public
25,amzn1.account.AF36MBXNIFZ3WJH3YX6UO3D53SVA,16,Public
"1,023",amzn1.account.AFEVR7BXOT7HMKOOEG55EESXXS6A,90,Public
341,amzn1.account.AGB4LUQ7EDDU6XRQOU47U2T3GIAQ,41,Public
56,amzn1.account.AE5VQ3HYWNSVSP44C4Z64OM6N66Q,83,Public
"2,584",amzn1.account.AHFYDV3P752ECMH2LRNACR43SWCQ,266,Public
371,amzn1.account.AHV3N2PK5ETH7V4WG6CP3GTQK7FQ,95,Public
4,amzn1.account.AHQJK477SUPZJPOTK4GTYZVVY5FQ,42,Public
6,amzn1.account.AHSKZ7FMLT3A4ITO4BQ6TWBKCETA,5,Public
11,amzn1.account.AGRHWXCDTKYY23U3W2SL5IQXU7XA,18,Public
36,amzn1.account.AEYZUWRCD23A2PE2UCQULCAQ3KKQ,32,Public
225,amzn1.account.AHSWHRB4S3WSVKXWBHFSRSK4YAGQ,11,Public
11,amzn1.account.AGRG3MKCS7DMPHYZZ2RYEG5G4RYA,5,Public
40,amzn1.account.AHJFPO4SEMD5AY2O2FSXB3GPBSSA,29,Public
79,amzn1.account.AGIV42742RECBQ5NAJSLMQKI27IA,43,Public
39,amzn1.account.AGNNPJYPPNCDGTRZCSEFX4IWQ47A,20,Public
658,amzn1.account.AH6XMDCGSQLSBHXXCAVHTD5LMBMA,86,Public
458,amzn1.account.AGXXQYERLI7LD7WRYZFCFYBJC7WA,175,Public
35,amzn1.account.AEHQ3VKQJIYTGPZKVFZZSUQABIQA,12,Public
0,amzn1.account.AFNFSX3674WRTEC7WE5OVETTC5YA,12,Public
30,amzn1.account.AEXQPSN5VA5E7YGMJ5S23TYSI3OQ,114,Public
42,amzn1.account.AHDSBMSUBG45X7UQERBAUXFTVHLA,48,Public
218,amzn1.account.AHZD3HDL32SJOPY6TGANYMBKYDNQ,145,Public
4,amzn1.account.AEGOTTZ242CIICSVF7IOW3TH3BVA,16,Public
0,amzn1.account.AFTGTNKXGZG4RTNIGPSINE2654FQ,8,Public
62,amzn1.account.AFQTBQVLKOQF5HMPQH6BFX6AE7OA,76,Public
360,amzn1.account.AFV77ZJKVPARVK2D6JUC5OLUYYYQ,198,Public
113,amzn1.account.AH57QDCWV7TGO5Q6OFB7KUCMYGXQ,167,Public
0,amzn1.account.AEA5PO2VSY2CZ5RJKRYWV7MGKXAQ,9,Public
63,amzn1.account.AFFDUYNR4HUPXCP6NBGXFMCIJJAA,204,Public
8,amzn1.account.AFTGTF6D2CSJJZ5LRQXGGSVUAUHQ,9,Public
45,amzn1.account.AEOCCBHIUYCXIL7LQSJCWJ6KHSUQ,58,Public
156,amzn1.account.AFJ5RNUH3S7HAGCFHOVXOY2CJUAA,107,Public
49,amzn1.account.AHJHLG63APKKUPRT6EPJIVMOORQA,59,Public
33,amzn1.account.AFSGOFU3AXVFOZC7EDXC5CJOCEUA,27,Public
411,amzn1.account.AGPB7KYDUNTYEKNQTGM2YGOH22OQ,83,Public
6,amzn1.account.AEW6AOM6AOUPYJW2DFAGIJHIYUUQ,28,Public
112,amzn1.account.AH4BCWCXF4MQKDHZJQOFICADOUHA,41,Public
265,amzn1.account.AEPEJ6WUMB2OP5JIADKCRPMZMZCQ,112,Public
840,amzn1.account.AE2M35VMDZOY5MIBBDQWHVDO2A7Q,288,Public
35,amzn1.account.AGR6PN5OTOZEYUQGUVUCWQVB2KTQ,85,Public
65,amzn1.account.AEDIQ5NQHFS62RORAOLSVUHEEDPA,45,Public
198,amzn1.account.AGMV6G5T6JSAF266R42UOTXPGVRA,52,Public
37,amzn1.account.AFA7VISE6CDG3JHBXGP4ZFM2JHVA,63,Public
5,amzn1.account.AFCJ7UCQCXEMGOTJI6SOBNTKON7A,10,Public
4,amzn1.account.AFZDVJNTEZMZVL4AYPV4TKSL52OQ,8,Public
16,amzn1.account.AEMRN3CD45FUR7KFVLGK7YJTGQ5A,11,Public
340,amzn1.account.AETI5OIEJG3U6YFNDEIMU6T6C6UA,81,Public
4,amzn1.account.AHVAW7IW6PSMVPS2MMYT6MKRB47Q,6,Public
4,amzn1.account.AEUFYGDI476JF3SHXUOOV7QVDTGA,9,Public
179,amzn1.account.AGPXCCAMJEU2MEEUTITB2MGBEGEQ,85,Public
4,amzn1.account.AHXSJCLVZCCWCFWSGWFMNXA6FNTA,2,Public
5,amzn1.account.AE7672UOSI3TI3E3VOJVX6LTZWCA,14,Public
2,amzn1.account.AEUAKTYHAX2YYG6OM63HQZPJC3HA,8,Public
5,amzn1.account.AHH7KFWUEDQ7RSIARIG5JTH3KYHA,38,Public
1,amzn1.account.AESTGZ6WOCW6SKFFAIH4MR3EABXA,21,Public
14,amzn1.account.AETGSYFVXJSUULGILF7DP765HPSA,23,Public
0,amzn1.account.AGYKANQNJYAVRIR4YKZBMJHWWECA,3,Public
120,amzn1.account.AEGQZAMDVMJWDNRH3DESROJIZKMA,50,Public
138,amzn1.account.AFADN2K3R6PPXZ77J4MKLYWLY3AA,93,Public
45,amzn1.account.AHQF7XURX5WNKG75Q6U7XFZMI32A,92,Public
0,amzn1.account.AGGKBSCHLI7DFPVZYE2ZGYYLKDOQ,42,Public
501,amzn1.account.AF3WBZBCDV7R2ZGGOQVAFGZIDOOA,200,Public
81,amzn1.account.AFVBYRUWNOFP3WFA7X5WESCTL6RA,83,Public
37,amzn1.account.AHXGC2GWNCZCIZ67JFIHOH6JKMTQ,79,Public
38,amzn1.account.AFRFGNHS27HABGTXFOMFCBEGESNQ,33,Public
39,amzn1.account.AF4V2QDP4EH23QJSPJE6AOMAPBEA,34,Public
168,amzn1.account.AEAIWE3CXNXQHTS4OGVYDNTELYVA,23,Public
21,amzn1.account.AEDQBLIEDWJNXIYJXMGBN6RY4ZPA,27,Public
6,amzn1.account.AG6NHSWBUY6O4BEF34GJQXDJLT5A,21,Public
3,amzn1.account.AGE72LPOKQIC64OVVOZVQUPILOFA,30,Public
205,amzn1.account.AETHJ57DRNPPXY7IM3I6SOHMO4MA,279,Public
165,amzn1.account.AE5BD3LE32HWQCVJSQVMHZ3MO77A,69,Public
20,amzn1.account.AGU7Y47FBV6UAKSMG4F525D3O64Q,49,Public
"2,545",amzn1.account.AEFRVLVJPZVPXJLFBLLVFGTKBSBA,269,Public
255,amzn1.account.AEZ4WKT6DIOZ5ZC2KXIYU4PUXMDA,53,Public
0,amzn1.account.AGAHRMHLKSJXG3Q6MTGPAX5HXZEQ,1,Public
148,amzn1.account.AFWVFD6J5QAJGG2VI5HI3QRCWGQQ,264,Public
8,amzn1.account.AEVC3B265S2HDY62EPITBTKHSGZA,28,Public
49,amzn1.account.AEAMN2ETL53RBFPHRUST3TJ3LQ4A,129,Public
15,amzn1.account.AEGSZYUTM6ATBLKWGGXPP4N746RA,41,Public
6,amzn1.account.AGBSKUO74SB5WFX4U52B2BU2AXYA,13,Public
35,amzn1.account.AEGBSH3Q66K2I5LLUKXW25QUFCNA,70,Public
18,amzn1.account.AGT6Z6CVTFGVW3FA7YXS6R6NZXXA,58,Public
907,amzn1.account.AEJRPZ6FASYV5X5P7COD4TOULV4A,365,Public
2,amzn1.account.AGD7R66YNYTDK7734A3ANAJZOLVQ,13,Public
258,amzn1.account.AHLDOCD4NM3FTUQMXUHUCKU6OQUA,25,Public
0,amzn1.account.AECWS4GB7E3KPBK5N2USAFL3TI2A,11,Public
24,amzn1.account.AFYIOXVVQZISOZP7MCR2ZAOIFL5A,39,Public
6,amzn1.account.AETWVNU3UFYQQGVC7KW5OL6RH7ZA,69,Public
18,amzn1.account.AF6JBV3FHGIXXGICHVAQBHBI324A,90,Public
15,amzn1.account.AEYJUG52PTJROJOMVRFSIF74TPTA,24,Public
5,amzn1.account.AHC5L42OGITJW7USRVV4F5O2APUA,12,Public
1,amzn1.account.AF5V6OWQAGBRPUM22W3DGUT4IOEA,3,Public
3,amzn1.account.AGQ37525T2GPRXRG5HXXTGAZY5AA,20,Public
17,amzn1.account.AEG5QBUBD46ACLEMQCQTK2BP5RTQ,71,Public
12,amzn1.account.AG2B6SCNZJD6TYU542IDW4UQHQIQ,40,Public
29,amzn1.account.AEWLEHAPZ45KTDMRGJQAE7QKZVOQ,85,Public
103,amzn1.account.AE2IZKZC4YBX4R6TCENOD33TSNRA,343,Public
1,amzn1.account.AEBNOXSJHZ5FCMIOSTRUM2H3RPWA,23,Public
11,amzn1.account.AHOVKYZNYD3ZAFYAIEONKDZXXUEA,34,Public
9,amzn1.account.AEHPJIMIUBOO36E2SVFDTFC2WKDQ,189,Public
1,amzn1.account.AFYRE6KYSNZ6GR6IT4JKEA2WDY6Q,7,Public
35,amzn1.account.AHIVC2GVWODWSKLYU4CFSA6XUJFA,25,Public
24,amzn1.account.AFMSUEUIQG6VGZ3NV6I5BR45LDSA,50,Public
3,amzn1.account.AGDVFGNMHRJLBEXN7WEXFVZL2AEA,13,Public
0,amzn1.account.AETTYWGDZBGGTFQABOC7INPBTNVQ,38,Public
220,amzn1.account.AFGOM7NNJUIAWVWJKHH6WPNXNSLQ,178,Public
6,amzn1.account.AGYBFCSLBUCJF77U3C64XUHTS2VA,17,Public
51,amzn1.account.AHE7AYK2D6KCJV5CMGRTLTIRYJKA,18,Public
33,amzn1.account.AHN2L6ZY4E7PN4VA7IEXOUUSTULQ,44,Public
27,amzn1.account.AH4FBF64SATIBSMQEY7AJOTOZVCQ,129,Public
261,amzn1.account.AF2AXWJGSZYANWDXSXIZUZQ3RAJA,260,Public
48,amzn1.account.AHX7SITKEU4X7NK6VF5YKHWSDNVQ,72,Public
0,amzn1.account.AEQM57TXY7ARPQOVYL37G667O7EA,1,Public
3,amzn1.account.AE6LX3DXI7MH4TWXHD5EWFAKJC7Q,15,Public
5,amzn1.account.AEYWAXWHZ537JSPCRBZQODQT5U3Q,51,Public
40,amzn1.account.AEAIDLIOZFPD52GZG3B5PPY4XGXQ,75,Public
1,amzn1.account.AFCAPK4PQDKBKZFSDWJJTRTR65YQ,18,Public
5,amzn1.account.AHC2YSQBNRXN753OA57LWK3BU3SQ,91,Public
0,amzn1.account.AH3ILMZUQ6MLFE7AWE6F3LZH7K5Q,7,Public
27,amzn1.account.AF6MO5FQQLW5Q5BHU33BL6OZX5UQ,57,Public
5,amzn1.account.AFW2LIPS46N6VYMG2YCRGDDFS3PA,30,Public
3,amzn1.account.AE7KC27FJW5HTWBVN6QKY5NUTYVA,1,Public
62,amzn1.account.AERCZ64HIC56FG3MXRV6I5KBM24A,139,Public
22,amzn1.account.AFRFZXLMTQEX7VAUHWLM2PHOKHEA,42,Public
63,amzn1.account.AHVFFCWFPUI42RMX6GBKRI5JS6WQ,107,Public
7,amzn1.account.AH76GVN7FAL4IOPKJJRWSWHFEBDQ,14,Public
10,amzn1.account.AGUFJGC27ZDRMUYFYBRSCXGXWATQ,25,Public
67,amzn1.account.AEZJ5ZUBCS2SNWJQWUR64GZIPQ4A,66,Public
54,amzn1.account.AEWKWDEKVXXJGMEGZZ4HLNCJI6VQ,41,Public
2,amzn1.account.AHRHHMKLXNMD6RZVHFRYV2ED742Q,18,Public
5,amzn1.account.AFU6N3DROK4WNHEZBLCOV74WMFWA,17,Public
23,amzn1.account.AFN6XBBCFMOEQRRUHUBWN2YBMVPQ,59,Public
9,amzn1.account.AFHPG263OPCX5P374NCA3V6NKLMQ,28,Public
135,amzn1.account.AHSEJMEDSZG3KUYDFXJ3QNAVWEJQ,136,Public
5,amzn1.account.AHSVFNEGXNFGSI6ESW2QPAKYMIDQ,11,Public
7,amzn1.account.AHYDJL2H6BOAP7NIETBPPQTD3MDQ,49,Public
10,amzn1.account.AGI7IJVIKC6RRQIHC3FSCIXKQ6RA,40,Public
25,amzn1.account.AFTJS3CRHWATKQCPK6PBT76MN75A,46,Public
25,amzn1.account.AH45DH5NGR23PXXOBKQUD36OWDKQ,86,Public
58,amzn1.account.AG5VW76OLOCCWOTMZS3D46XLQMUQ,104,Public
7,amzn1.account.AEBQEN7RLBWE2FGV5SK3CKF7XH2Q,21,Public
20,amzn1.account.AE2SYB7SIL77B67F3N2QZDZQ7STQ,89,Public
13,amzn1.account.AGCG4FGF66W6ELALE27BYJSQ4AHA,18,Public
22,amzn1.account.AFHUO6J4YECNZWJMF4YMRFXN3PLA,69,Public
88,amzn1.account.AFVEIT6NVTJPITI77JIWT7KO3TWQ,118,Public
13,amzn1.account.AGAUJK25O5BMNIAYQZSXXTXMMRNA,51,Public
0,amzn1.account.AGA6LWUVTWML7G43LJT6G7DXF5UQ,1,Public
5,amzn1.account.AE5XKIALYDZHXLW27Q2KVWSMBZ5Q,73,Public
29,amzn1.account.AGWVIGBNFW4DMA2RE6X44LKLTTZA,20,Public
4,amzn1.account.AF3W3OYSSWC5EJFDOOPBAE5THQ4Q,9,Public
7,amzn1.account.AHMDVDDE2UUWWQNLMRLTSRKBZLGA,30,Public
0,amzn1.account.AEVIL7IIUXVSJT2ESFPYIM34BA4Q,26,Public
45,amzn1.account.AH7OOJUDCQY3PQOPBQQ42AAOEUBA,95,Public
43,amzn1.account.AH76P4MBUI5ZRNDKHD54HF5F4FEQ,109,Public
1,amzn1.account.AEOXTA5KTNMZ3YM3IZZR5OSOIU4Q,8,Public
37,amzn1.account.AFJCRENLUMA36DBN6DQ5TXNU3IMQ,110,Public
10,amzn1.account.AH7RTTMVW4E4XVOPWYEWC5DAYOPQ,64,Public
13,amzn1.account.AF3KBMUICQMEEBVNSHUGPVJB26XA,8,Public
6,amzn1.account.AHAXUCUGT6SWE6MJZGO5H5LC3L5A,12,Public
6,amzn1.account.AGPAZVRTEQ3Q7KAQ6NSSMKACGNJQ,17,Public
2,amzn1.account.AE5XBL63W7APQNU2UFTIADP5OM2Q,20,Public
514,amzn1.account.AEIAZUVPYC3HLUXMRA23MNHA4XOA,97,Public
131,amzn1.account.AHK375ACNY5UZJITEHGI3H3H4DEA,153,Public
6,amzn1.account.AHFILYWP766S6ID324KY5SUXZL5Q,48,Public
46,amzn1.account.AF5MRERBS7OT45VG7VKN5T57CZPQ,234,Public
5,amzn1.account.AERRQN3ZO74LE5A23RJOTXQMN5WQ,24,Public
11,amzn1.account.AGOJKR46CSJV4PADAMEXVVEJKCTQ,54,Public
9,amzn1.account.AHJKLIKIM4YIDBOMDWAN7XVKR2UQ,21,Public
7,amzn1.account.AF46JJNZHQUYUIRBSXBCMACSG66A,29,Public
9,amzn1.account.AENVK3VNNKWNSMJWG3FD7L4JH2WA,52,Public
13,amzn1.account.AHRXDHCKJFG6W6CGACI765LIFKWA,31,Public
2,amzn1.account.AF4W6HPFQ6MVVUJYERTGOV6RBBIQ,18,Public
24,amzn1.account.AEPOTBADDH7BJBFVQNFMXBFVFXYQ,492,Public
40,amzn1.account.AEY5G2LLMXAQK6AKD5WU3VE2CCPA,92,Public
1,amzn1.account.AGX3HKOOSJDN2DUY45R2W7JWT4IQ,8,Public
5,amzn1.account.AGTOVUERHRB2SZTO73LBEOXLATGQ,28,Public
4,amzn1.account.AEW4IXOBLP5LD5Z4TTABCFWPN2TQ,26,Public
2,amzn1.account.AEWJ66ONZT3PNUMVCMRSXX742KTA,25,Public
29,amzn1.account.AFHDC3UNM7GUDPWRLLE7XWLNYEQQ,148,Public
3,amzn1.account.AESHRZLKLMZ24UPIMOTVVFBE4BCQ,40,Public
34,amzn1.account.AEZZDDQPXBNSY6DDQEHGDGR4XXYQ,154,Public
55,amzn1.account.AHPPS6XOT5DREUQIZ32M6CGBZUCA,166,Public
5,amzn1.account.AEVU7VTKK53ELUZU5IV4VOH4QRVA,18,Public
2,amzn1.account.AEHUSLZLRBQX6QXYS2L7KQHT3AOQ,14,Public
4,amzn1.account.AETROU62SOYPA77P2KESBLWTIL6Q,38,Public
1,amzn1.account.AG2BEESOH3S55KLNR6HPXMWSF6IA,27,Public
7,amzn1.account.AFMO7NPZVQOASUQAOBB2OY3TCZKQ,83,Public
37,amzn1.account.AEQLTE45EJNQBXE7P5W2HXHPOFUA,58,Public
0,amzn1.account.AFV5G2IYF2IBJWI7NJMV3YIKNVPQ,78,Public
27,amzn1.account.AHVLXYEPZ6CSQ57P6SQDQS5Y4TPQ,24,Public
6,amzn1.account.AHG35GZA62CRQD4XEETPBL4OGV7Q,20,Public
141,amzn1.account.AENSOCHZTP5AOIALGN35HARVLF4A,314,Public
2,amzn1.account.AEGA2GWJFJMI3QHJK26XDQB6UKQQ,21,Public
13,amzn1.account.AE4P42KCWUKM6JIC57YU5B7DDJKA,6,Public
4,amzn1.account.AHYB45SSQSCZQT4T54MM7BUCHLAQ,25,Public
5,amzn1.account.AHPA5YTF4TJPAES7LC7VNNG6P4NA,31,Public
1,amzn1.account.AHSMGAABFKMA22INZNYY6WVPPEAA,24,Public
11,amzn1.account.AEVUABQK5AX566OLPXRPJ3REMXYQ,39,Public
13,amzn1.account.AE4YHPTEZL6ODWUYF6FMBP5EGWXA,68,Public
1,amzn1.account.AE3QIPAQQCZRFU6TZDVZYPURFSZQ,15,Public
10,amzn1.account.AG625M4IYZERLSDM5V4BVKODMDZQ,63,Public
2,amzn1.account.AFQB2WZIQFVNZXEI4NJUKZUVWFWA,15,Public
25,amzn1.account.AF3NT6KYZWFUITNJBHKUA33TDUIQ,24,Public
9,amzn1.account.AHF6DMVGNZFVVDAQJV4FAX5SFWIA,26,Public
0,amzn1.account.AE3P7EFZFRQXQGFI5DE3VCZY63MQ,10,Public
5,amzn1.account.AE54UALGAE5JFUYJKEWAQK75STNQ,14,Public
15,amzn1.account.AGGZIJJPPVUUY434GK7KEM2IDWYQ,15,Public
224,amzn1.account.AHJ3ZY2MOBQHQ2C3UP6KRHYYJBGQ,247,Public
10,amzn1.account.AGCICZ5DNIHHV67RGJX6Z6LWLG7A,23,Public
253,amzn1.account.AF4SP3P2Q4WTWFY3O6WCB2VVYPUQ,237,Public
3,amzn1.account.AFCKHGVBJ6BXVOYPW364TKUDFU2A,39,Public
5,amzn1.account.AFHEZVIS4TDAHU4X4YO4DKMIJGAQ,18,Public
2,amzn1.account.AFSGGQWEUQWCNW3YXXQFW36SK3FQ,25,Public
4,amzn1.account.AHRSKLXE2IO3QHTTFTJGQZ7DSUMQ,53,Public
0,amzn1.account.AFIZ5PJJGID2VO2BCNLZUJI77C5A,16,Public
58,amzn1.account.AFKNRDTOWQXE45EFUKCSN5HS5UKQ,9,Public
11,amzn1.account.AFY3RHPBDPWOSETFG7NYBADOKFLQ,70,Public
2,amzn1.account.AE4I5KCU6LTYKX7DGIJLARR3VD7A,17,Public
5,amzn1.account.AGLXDTIJ4FN6AJKQJP67AIONIHBQ,27,Public
849,amzn1.account.AFBJQJWDPLG5CN5OUDJ6VM7QP2UA,496,Public
2,amzn1.account.AFXOUP2TQ4Z5KGKSAFBZBARDHTRQ,17,Public
6,amzn1.account.AFUBEYXXL2UKMS3H4KWY7YQV5CNA,47,Public
0,amzn1.account.AGINIA7274P5WEJ74JJD47UINXSA,18,Public
14,amzn1.account.AEIUJD7BRTWYSJ2YXKGQSLEF6CWA,48,Public
0,amzn1.account.AEEGMVKI23JMEURZ3TOQ4D4LHBQA,11,Public
0,amzn1.account.AFMUFRYUBYDR476CIWD4OUTO5AUA,4,Public
0,amzn1.account.AG6TP4V345VONB5MV54U2Q22NIVA,24,Public
22,amzn1.account.AFEITXHRTIB2YZ2IDCFMO3CEITRA,114,Public
8,amzn1.account.AHCKG7PRI26V44BN6LXYW7N6YXKQ,26,Public
257,amzn1.account.AFYK3ESGZG2UYI3MFC23WTH5OYVQ,615,Public
1,amzn1.account.AGWXWRC43JIBASMH7CFOT2TYQVVQ,20,Public
2,amzn1.account.AFP7HFJKYCWGSARBDHBIRWRKATKQ,5,Public
3,amzn1.account.AFDRF6VOHHVXXOOOJPDU3SADZO3Q,11,Public
8,amzn1.account.AHEIORGORDLXSCDGKGXYDPSPZISQ,24,Public
108,amzn1.account.AG6QEM7HFM2ZWFYYBFK26Z6KC2MQ,221,Public
1,amzn1.account.AFSFFVZVRWNRULL6F2S3NJKQF6EA,8,Public
0,amzn1.account.AFYQHQ35JQZXESOIIREDI5GOXTWQ,1,Public
3,amzn1.account.AFP4D5MEWSAWFZRQ3P52MW2VJGPQ,29,Public
0,amzn1.account.AGSKGBMLDNNZPKD7RAGNJAQOE3SA,1,Public
4,amzn1.account.AH7ONV26RJQK5HSGCTAANS27CSVQ,3,Public
2,amzn1.account.AGH6JTEJN3TOZFZ6O45B6ANGFT5Q,11,Public
86,amzn1.account.AEFOD6NNPPSZHSTURFUZ7DFZX4JA,168,Public
4,amzn1.account.AFXV6K4KUNZ5DHFNLUO2CKYGNAAQ,14,Public
0,amzn1.account.AFNSH64T4G2VYC2OKF76A43EFBHQ,5,Public
43,amzn1.account.AG2PYHDQFHCYPIIMBE3PCIFXGXUA,20,Public
1,amzn1.account.AHAJ67BQWMP5WCNCLY4FGB664KIQ,9,Public
3,amzn1.account.AEKLZYJIAVBH63VURT5DIJWGM7CA,15,Public
0,amzn1.account.AG65YNI6WB6FCJEP4BHJ4MYUAN7A,12,Public
0,amzn1.account.AFK46GT2UPDPIRTNNXU6DWVUJJPQ,13,Public
4,amzn1.account.AHTA5UE3DEULPOF5Q4PKPBDU5TCQ,29,Public
7,amzn1.account.AGJIOKOKXYNPZKBJO4THFJJAA5IQ,18,Public
115,amzn1.account.AEX2D7XRMTPUNGFX2K6J5RBT65QQ,137,Public
3,amzn1.account.AHJBZ3O3YFCNV26LTYXXTTBJ3IGQ,4,Public
6,amzn1.account.AEW4PAMOX3MINAM56N4MPPVTXBRA,70,Public
1,amzn1.account.AGEMZBEDSC34A3PJJVFAPMGIHBAA,4,Public
7,amzn1.account.AH4GVAWEZESCYNXYB7ERURWSZLWQ,30,Public
9,amzn1.account.AEO6BJS76PYPSOSE22IXXQ6AI2WA,18,Public
1,amzn1.account.AHLSWPWHHS76UE2X4NFWFPHMDWKA,23,Public
0,amzn1.account.AF4U27YA2ZSWIBZDPHEIGHLW3LPA,2,Public
0,amzn1.account.AFH7KC6GRP27YKXJ4EA5I57QVSYQ,8,Public
11,amzn1.account.AEJHEGKNP7JNLA7PRO2TCR5KYQKA,40,Public
80,amzn1.account.AGIGTISGZA4LRJ34FG3FZSLXFS3Q,142,Public
2,amzn1.account.AHZ4YNYUV4RRWDU3LOE4WKHRUOJA,28,Public
3,amzn1.account.AHGPUQRVLK6XLZ6BJOPDZ34LO6LA,21,Public
3,amzn1.account.AHVLFZKH5YFUGAWUYAMS3R7XMA3A,23,Public
18,amzn1.account.AHKR3BBUJJ6WKGURR3ME5LJ6UCNA,34,Public
0,amzn1.account.AGEVZCQOJ2SG5WSJSBYUPSB3DFAA,24,Public
0,amzn1.account.AHBSHICIQXUWS3RAMSDNRHJVIBJQ,2,Public
8,amzn1.account.AHNI6F2C6EBB5BWILR7VRNTVQDWQ,44,Public
4,amzn1.account.AHCMFVZDOBOOURXIY7L4QBFI76LQ,72,Public
267,amzn1.account.AGJH6ATFSZVMVIPTP6HEW7SNU6SA,955,Public
0,amzn1.account.AEWTSFA3Z6M62E47VQBFAAOGDFSQ,2,Public
32,amzn1.account.AGP3Z4EONG2ZWKRBPEGA3Y3JIZDQ,66,Public
71,amzn1.account.AEJ7CSVQFAPFLSTC4JJ64YFFDARQ,82,Public
0,amzn1.account.AHHCAXBIKCYL2NZ4IKWF343LRNFQ,2,Public
