author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
OCmom,/gp/profile/amzn1.account.AFZPEWREAVGSFGQRWWVEKPVZ7V6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 5, 2019",0,0,https://www.amazon.com/ThinkFun-Zingo-Winning-Pre-Readers-Readers/product-reviews/B01DY818JG/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,"I bought this game for my girls when they were 5 & 3, 13 years ago... we used it for years! Now we use it with younger cousins! We are keeping our game for grandchildren, but I bought another to gift to my niece who has Downs’ Syndrome, because she loves playing it, and the concept is easy enough for her to grasp with special needs, yet still a challenge for her. We have a great time playing this with adults and children of all ages in our family! It is like bingo, but you match the picture of the tile to the picture on your board. Also, there is a cool device to deal the tiles so that everyone can play, even the dealer! It can be played with 2 people or many more! I highly recommend this game if you are looking for a game that is inclusive for many different capability levels! You can all play, and have a great time without feeling like someone didn’t get a fair shot! Also, it helps kids learn. So, any educational game is a plus in my book!",Great game for kids & adults of all ages & capability levels/ including special needs children!,Style: ZingoVerified Purchase,6 people found this helpful
Jess,/gp/profile/amzn1.account.AGVG2EMXDS5WPTFZEJ6JHMKPO3MA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 30, 2016",0,0,https://www.amazon.com/ThinkFun-Zingo-Winning-Pre-Readers-Readers/product-reviews/B01DY818JG/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,I absolutely love this game.  It assists my 3 year old with recognizing various items and also starts with sight words.  It is an added bonus that he loves yelling bingo!  The red cards are more competitive and nice for older ages.  The green cards have less duplication so theyre less competitive.  We try to stay on the green side with my 3 year old.  Id definitely recommend this item.,Great for toddlers,Style: ZingoVerified Purchase,25 people found this helpful
Amzn customer,/gp/profile/amzn1.account.AFIBXTO5LAVFH5GWNGK2KG7XFM3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 24, 2019",0,1,https://www.amazon.com/ThinkFun-Zingo-Winning-Pre-Readers-Readers/product-reviews/B01DY818JG/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,1.0 out of 5 stars,"Not sure if this product is counterfeit but the instructions clearly state repeatedly that the sight words zingo has two sided tiles for easier and harder play. Mine are uniformly yellow, and printed the same word front and back. Clearly this is not as good as a game with two levels of play...and worse it’s inconsistent with its own instructions which makes me think it is maybe a lower quality knock off / counterfeit?",Not sure if counterfeit...?,Style: Zingo Sight WordsVerified Purchase,10 people found this helpful
Jellybean,/gp/profile/amzn1.account.AHVUSXDQS2GZLX6YGDWB2RRHYP3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 29, 2015",0,0,https://www.amazon.com/ThinkFun-Zingo-Winning-Pre-Readers-Readers/product-reviews/B01DY818JG/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,"My parents got the original picture Zingo for our 4 year old daughter and it's been a huge hit.  When I saw that there was a word building version, we had to have it for her as well.  There's no setup required like punching out pieces or assembling anything, it's ready to go when you take it out of the box.  I like that there are two sides to the cards so younger children can play the easy side and older children and adults can play the harder side to make play a little more evenly matched.  The tiles are sturdy plastic so you don't have to worry about them bending them or ruining them by getting them wet or anything, plus they're double sided, so no need to put them into the Zinger 'right side up'.  The letters on the tiles and cards are also colored red for vowels and black for consonants.  This makes it easy to explain to younger kids that on the 'easy' side of the cards, you need 2 black letters and 1 red letter for each word.  The 'Zinger' is the hard plastic house that the tiles live in and are dispensed from.  The top slides easily forward and back to drop two tiles into the little grooves each time.  Then you slide the tiles back into as lot in the top if not needed with a satisfying little click sound.  Another nice feature is all the pieces fit easily back in the sturdy game box without taking anything apart!  Our 4 year old picked up the game quickly even though she's averse to spelling and reading and it gets her to sound out the words on her own because she wants to beat Mommy!",We love Zingo!,Style: Zingo Word BuilderVerified Purchase,19 people found this helpful
J. S.,/gp/profile/amzn1.account.AGA32VQ34TFNVWHEJJ3S6OYIPEWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 23, 2020",0,0,https://www.amazon.com/ThinkFun-Zingo-Winning-Pre-Readers-Readers/product-reviews/B01DY818JG/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,4.0 out of 5 stars,"I got this for my daughter, who is in kindergarten, who is really struggling with learning her sight words and does not enjoy flash cards.  We are not to the point to play the game as instructed, instead we are just popping the plastic chips out of the word dispenser and reading them together and then trying to find the match on our cards.  My 4 year old is also joining in, once again more as a matching game as she can't read these words yet either.  They like sliding the word dispenser and popping the plastic chips back in if there's no match.  There are six cards and all are printed front and back for the choice of twelve cards (the game says the green side is less competitive and the red side is more competitive), and there are nine words on each card.  Here are my reasons for 4 stars:  The sight words that are reviewed are as follows: and, are, come, for, have, here, in, me, my, now, our, said, she, the, there, they, three, two, want, we, went, what, where, who.  Being there are only 24 words, and in kindergarten (at least at my daughter's school) she is learning 50, so I wish there were more words to learn in the game (like the word ""she"" is played but not the word ""he"")  Also the word ""she"" is only on one out of the twelve cards; it seems that some words are focused on more than others.  So while I still find this game is helpful, the girls find it fun, and it was very easy to set-up and learn, I do wish it was more in-depth.",lots of fun but could include more sight words,Style: Zingo Sight WordsVerified Purchase,One person found this helpful
Dana,/gp/profile/amzn1.account.AHIUMFXO6XINZNXOHEPFVS4RPQZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2018",0,0,https://www.amazon.com/ThinkFun-Zingo-Winning-Pre-Readers-Readers/product-reviews/B01DY818JG/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,"We've owned zingo for two days now. Roughly 67 rounds later I think it's safe to say my son, almost 4, loves it. I have nothing but good things to say... the tile dispenser runs smoothly, the game is simple and fun for preschoolers. With zero learning curve, he enjoyed it straight out of the box.I understand from my sister, whose kids are now 14 & 11, that the game has been improved since early versions with the picture on both sides of the tile, so no blanks are dispensed or extra time spent ensuring everything is face up when resetting the game.",He plays again and again and again and again,Style: ZingoVerified Purchase,6 people found this helpful
Brian B.,/gp/profile/amzn1.account.AGOWFMFLPIRT5LDPEFLFZ4WJX36Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 27, 2020",0,0,https://www.amazon.com/ThinkFun-Zingo-Winning-Pre-Readers-Readers/product-reviews/B01DY818JG/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,3.0 out of 5 stars,"High quality. The zingo machine is easy enough for my 5 year old to slide by her self. The only thing is that the sight word zingo is too hard for my 5 year old. I wish it had simple starter words like: to, in, etc. The words are big words like: come, these, etc. They are advanced sight words best suited for a 1st grader or up. I wish they had the simple two letter words in there instead of long advanced words. They claim the green side is easier but both sides are equally hard. I have to dock two stars for the extreme lack of simple beginner words. If I had a child in 1st or second grade it would be perfect.",Not beginner sight words,Style: Zingo Sight WordsVerified Purchase,2 people found this helpful
Monique,/gp/profile/amzn1.account.AFSMMWZYOLPIJJ7AFIHJ25MO5C3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 1, 2020",1,0,https://www.amazon.com/ThinkFun-Zingo-Winning-Pre-Readers-Readers/product-reviews/B01DY818JG/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,4.0 out of 5 stars,"This game has been great for our 4-6 year olds who are learning to read. My only issue is the letter I. My children keep sounding it out as an L. A couple of extra lines with a red Sharpie fixed that.We have changed the rules to suit them for now. They grab the letter, put it where they want, and then sound out the word. We ask if it is a real word, and if not, they try again.",Change the letter I.,Style: Zingo Word BuilderVerified Purchase,3 people found this helpful
Amariepeace,/gp/profile/amzn1.account.AGS7PPRHJWIQMFZQTS7LF2SW7GUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 7, 2020",0,0,https://www.amazon.com/ThinkFun-Zingo-Winning-Pre-Readers-Readers/product-reviews/B01DY818JG/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,4.0 out of 5 stars,"I really enjoy this game for a few reasons, which follow:-My kids love playing it- It's teaching my youngest (3) to pay attention (he gets upset when he misses one but he's learning to pay closer attention, I feel like it's helping with his attention span)- It's teaching them object recognition as well as word recognition - When they get an image I have them spell the letters and say the word.- When they have a space that matches a shown tile we have them ask politely for the tile, after a few times playing this way it has really helped with getting them to sit still during gameplay and it also enforces using manners when requesting something (please) and receiving something (thank you).I deducted one star because sometimes it dispenses 2 tiles out of the same space and gets stuck - this is annoying and slows down the game because then I have to fidget with it to get the tiles out. Not a deal-breaker just annoying.",Fun game and can be great learning game,Style: ZingoVerified Purchase,One person found this helpful
Jean,/gp/profile/amzn1.account.AFTVZIS5YECMQ4DWEUNJ7A76UA6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 5, 2019",0,0,https://www.amazon.com/ThinkFun-Zingo-Winning-Pre-Readers-Readers/product-reviews/B01DY818JG/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,3.0 out of 5 stars,"This game comes with a plastic dispenser for 2 plastic board images and plastic coated paper sheets to play Bingo.I have reread the instructions numerous times to see if there is something to this game that I'm missing.Considering it's a $19.99 game at Amazon, and a WHOPPING $48.99 at Walmart,I  expected a fantastic kids game....This is ridiculous-unless someone can tell me what I'm missing, this needs to be researched about the price ,andclaims to being one of the top games of 2018. I'm open to others opinions.",This is Bingo-overrated with a Z !,Style: ZingoVerified Purchase,5 people found this helpful
Jennifer L. Tyner,/gp/profile/amzn1.account.AEO7TZPDJLJV2AI6OUK34QOJYPEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 2, 2016",0,0,https://www.amazon.com/ThinkFun-Zingo-Winning-Pre-Readers-Readers/product-reviews/B01DY818JG/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,"Zingo is one of the greatest games for young children! It teaches them patience while waiting a turn, as well as numbers, letters, sight words/pictures, and it is very easy to operate. I have 3 kids 2, 4, 6 - and they all love playing this game together. My 2 year old does lose interest by the end, but that is expected for her age. She does have a fun time for the first 15-20 minutes though. My boys think this is the greatest game though, and it is one you can play with the whole family.",Zingo is one of the greatest games for young children,Style: Zingo Sight WordsVerified Purchase,12 people found this helpful
Kim N.,/gp/profile/amzn1.account.AGUQ73NSPEYI34ZVN2ZNJQPNLYQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 20, 2020",0,0,https://www.amazon.com/ThinkFun-Zingo-Winning-Pre-Readers-Readers/product-reviews/B01DY818JG/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,"This game was a gift for an almost 4 year old.  Its a great gift for a child to grow into.Pros:1. Child can match the words from the word chips to the pictures/words on the board, even if they don't know how to spell.2. A game that can go at any pace for any 4 year old and older.3. A great learning too for someone learning to read.4. Fun for anyone 4 years and older.5. Game is pretty sturdy and well made.  Boards could get bent up if someone tried to do that, but otherwise they are good quality.  Word chips are plastic and of good quality.No Cons!I would definitely recommend this game and buy again for a gift for someone.",Great game for a child to grow into....,Style: Zingo Sight WordsVerified Purchase,One person found this helpful
Jeannette Reding,/gp/profile/amzn1.account.AEPROLE7DPM6PGDB2KQDBCBJ3INA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 27, 2020",0,2,https://www.amazon.com/ThinkFun-Zingo-Winning-Pre-Readers-Readers/product-reviews/B01DY818JG/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,1.0 out of 5 stars,I bought this for my three year old grandson on October 23 to get a jump on purchasing Christmas gifts. The return window was November 24. The game does not function correctly. The small plastic cards jam in the dispenser. I guess I won't buy any early Christmas gifts through Amazon ever again. It has been a total waste.,The cards jam in the dispenser making it impossible to use.,Style: ZingoVerified Purchase,3 people found this helpful
Kansas,/gp/profile/amzn1.account.AFLW752FOMTD52UUUGBXFXJFZKYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 16, 2018",0,0,https://www.amazon.com/ThinkFun-Zingo-Winning-Pre-Readers-Readers/product-reviews/B01DY818JG/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,2.0 out of 5 stars,"Bought this game to play with our 5 year old granddaughter.  The concept is great, and we are enjoying playing the game.  However, the dispenser for the word tiles is a piece of junk.  The tiles get jammed and are impossible to stack in straight.  We resorted to putting the word tiles in a bag and drawing them rather than using the faulty dispenser.  Very disappointed with that.",Dispenser is a piece of junk.,Style: Zingo Sight WordsVerified Purchase,6 people found this helpful
R. P.,/gp/profile/amzn1.account.AHYNPXNQP6SIVL4G5AXQA6XK3IZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 1, 2020",2,0,https://www.amazon.com/ThinkFun-Zingo-Winning-Pre-Readers-Readers/product-reviews/B01DY818JG/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,1.0 out of 5 stars,"Very nice concept - my 4.5 yrs old loves it and wants to play all the time. Giving only one star because of poor quality control. It came with a total of 78 tiles and 7 cards. While the tiles for green cards are complete, there are 6 tiles missing for the red cards -  a cat, a heart, a  dog, a ball, a kite, and a star. This means seven players can never play the red side (see the attached pictures)",missing tiles for red cards,Style: ZingoVerified Purchase,2 people found this helpful
keroleen,/gp/profile/amzn1.account.AGJJ7ST4E33QVY6JA3WVVRMONN4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 11, 2018",1,0,https://www.amazon.com/ThinkFun-Zingo-Winning-Pre-Readers-Readers/product-reviews/B01DY818JG/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,We love this game! Works for my preschooler and toddler. They call the foot stinky toes which makes us laugh every time! Really helps with their vocabulary and my preschooler’s spelling and recognition of words.,Fun and educational!,Style: ZingoVerified Purchase,9 people found this helpful
Kelly Wynn,/gp/profile/amzn1.account.AFARN2ST6Y2HRHRRM54O2RCAQUFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 4, 2020",0,0,https://www.amazon.com/ThinkFun-Zingo-Winning-Pre-Readers-Readers/product-reviews/B01DY818JG/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,"Bought this game for my 2-year-old. Easy enough for her to play. We followed the instructions the first time we played, but now she just wants to throw the game pieces around. It's great for helping her identify the objects on the game pieces and matching. She likes the concept of the game just lacks the attention span to play right now.",Cute game!!,Style: ZingoVerified Purchase,2 people found this helpful
JOAM228,/gp/profile/amzn1.account.AHTQKLF3S37NTRBGCZYPSKA555UA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 2, 2020",0,0,https://www.amazon.com/ThinkFun-Zingo-Winning-Pre-Readers-Readers/product-reviews/B01DY818JG/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,4.0 out of 5 stars,"Got this for my almost 5 year old son. He loves playing it. It's a fun spin on bingo for little ones. He learns to identify words with pictures and increases focus by paying attention to the pieces he collects as he tries to complete his card and yell ""Zingo."" That's his favorite part. The only negative I have is that the pieces often come out in doubles or more and get stuck when trying to get them out. This makes it hard for little ones to play alone because they need adult help to fix that issue for them. I  learned of this game through a former employer about 12 years ago and that game also had this same issue. Disappointing to see they have not fixed that at this point.",Fun family game,Style: ZingoVerified Purchase,One person found this helpful
SCheek,/gp/profile/amzn1.account.AFTTE6424FHQLSQFBJ7ZV5MC4ZEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 18, 2020",0,0,https://www.amazon.com/ThinkFun-Zingo-Winning-Pre-Readers-Readers/product-reviews/B01DY818JG/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,"The box seems a little big for the game but that doesn’t matter so much as how much my boy loves this game. He played first when he was 4 but I waited a while to purchase our own game. He’s 5 now and still loves it!  He will play more than 4 rounds at a time if I’d sit with him. He is able to lead the game on his own because of how easy and intuitive it is. The parts are all safe to have around with my 10 month old, except the cards do get wrinkles if they’re chewed on. Perhaps plastic Zingo cards like what the little “call” cards are made of?  Plus, because there are a lot of “call” cards I can see how these might get spread out around the house and would not be fun to pick up after a while. Just a thought. Thankfully it’s not been a problem here.And thankfully there are no sounds or batteries to contend with.",A big hit!,Style: ZingoVerified Purchase,
Mary,/gp/profile/amzn1.account.AEK5Z6JWEO4A4WDREMUWW7ATBCIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 26, 2019",0,0,https://www.amazon.com/ThinkFun-Zingo-Winning-Pre-Readers-Readers/product-reviews/B01DY818JG/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,1.0 out of 5 stars,"Too basic, words too easy, not enough sight words, many are duplicates",Don’t buy it,Style: Zingo Sight WordsVerified Purchase,7 people found this helpful
