author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,visibility_status,ranking
sdwolfe,amzn1.account.AGTZHU4RS6JJJYUFR3KBIRMWT2MQ,"Reviewed in the United States on July 14, 2020",3,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,5.0 out of 5 stars,"I hope this review helps someone else who is looking into buying this duffel bag ( I didn’t see too many reviews of the large black one ) this bag looks pretty big on me and I’m 5’3”- 180 pounds. In one picture I used a queen size pillow to show the width of the bag. You can probably fit two of those pillows and still have some room.This bag is definitely bigger than I expected but I’m happy I went with the large size instead of medium because having extra space is better than not having enough space. I got this for my husband to use for short trips or when he has to work an overnight shift. It fits a large, adult sized throw blanket, a small pillow , a couple pairs of clothes, a pair of size 10 men’s shoes, and a toiletry bag and still leaves a lot of room left. You could probably fit a week or two weeks worth of clothes in it.There’s a shoe pocket on one side which I think is so cool so you can separate shoes from all the other things you want to put in it. It has a small pocket inside of it, big enough to fit a wallet or phone, etc. , a front zipper pocket that you can fit small items In, plus another pocket on the opposite side of the shoe pocket that you can fit a couple of full sized shampoo bottles In (just to give you an idea of size) . It comes with an adjustable, removable strap to wear on your shoulder and the material of the bag is pretty thick and durable.Overall I’m so happy I purchased this and my husband said it is perfect and exactly what he needs. We use underarmour products all the time and they don’t disappoint.",Durable and spacious,Color: Black (001)/SilverSize: LargeVerified Purchase,3 people found this helpful,37,43,Public,3044488.0
K. Chilcote,amzn1.account.AHHQHQF6CPVGMQX3OW6HT2365HZA,"Reviewed in the United States on January 15, 2020",1,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,5.0 out of 5 stars,"This bag is perfect! We have three boys all playing basketball, we bought them each a bag and everything fits great, shoes, ball, snack, water.","Perfect size for shoes, ball, snack, water!!",Color: Black (001)/SilverSize: SmallVerified Purchase,8 people found this helpful,43,42,Public,3257886.0
Daniel,amzn1.account.AFDEPPQCML5NMRFFJJZ2YLTRMQFQ,"Reviewed in the United States on June 12, 2020",1,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,"I do like this bag. The red color is pretty sharp. The “small” bag is very generous and I am able to fit my size 11 sneakers in the compartment, a pair of 12oz boxing gloves, wraps, a change of clothes, a small tub of preworkout, two water bottles in the mesh side compartment, my wireless headphones, and other knick knacks and snacks. I am pleased with it.The reason for the negative review is that I can not recommend a product that did not come compete. In the uploaded photo the wide comfort piece to the shoulder strap did not come with the bag (see product photos). I will not be returning as I read it is a common occurrence when I was looking at reviews, and ultimately for the price this bag suits my needs as is.If you won’t be disappointed not to get that little piece for the shoulder strap, then it is a great bag worthy of an initial impression rating of 5 stars. Time will tell its durability and water resistance and I hope to update the review accordingly.",Great bag. Missing parts.,Color: Red (600)/SilverSize: SmallVerified Purchase,3 people found this helpful,24,27,Public,2514223.0
Scott Johnson,amzn1.account.AGY6FF2YWKSZGSQFKPQVTOMZ2FOA,"Reviewed in the United States on April 30, 2021",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"I bought this bag for the gym. This bag is great, very durable. This is a large bag for the gym, but holds my head protection, boxing gloves and many more things perfectly. Not sure how water resistant it is?  Looks like it would be pretty water resistant though. Would buy this bag again.",Very quality bag,Color: BlackSize: MediumVerified Purchase,,70,110,Public,683251.0
Robert Smith,amzn1.account.AGIXAI3F5VAKXNCUWMVRR4Z2S2VQ,"Reviewed in the United States on September 9, 2020",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,4.0 out of 5 stars,I got this bag for a gym bag. I love the look and feel of this duffel. Black and gray looks very sharp. Zippers feel quality. Smooth and no snags. The D ring clip on the front is a nice touch. As is the soft lined small pocket on the inside for items you don't want scratched. I ordered the small and it has plenty of room for everything I need. My only gripe is maybe have an even smaller version available as this actually has a lot of unused space for how I use it. I just go from my house to the gym and I am dressed for a workout already when I go. If you take a bag to the office and need all your workout gear and clothes in the bag this may suit you. The side open shoe compartment is great for this purpose. Overall I definitely recommend this bag if you are looking for a go-to gym bag.,I Love this bag!,Color: Graphite Medium Heather (040)/BlackSize: SmallVerified Purchase,2 people found this helpful,233,34,Public,
Jonathan Hensley,amzn1.account.AEHVUZ7MG2XUEUGNRBOE3AV7DIDQ,"Reviewed in the United States on March 11, 2021",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,3.0 out of 5 stars,"I ordered the Medium Under Armour Adult Undeniable Duffle 4.0 Gym Bag.  This is what I received, and in the correct color I selected too.  I managed to cut one of the straps taking off some of the wrapping, but this is my fault.However.The description says this bag is machine wash and this was one of the requirements I had when looking for a duffle bag.  The care instructions tag inside the bag tells me that this should not be machine washed.  The exact text is below:Do not wash (the bag can be spot cleaned with a damp cloth and allowed to dry naturally)Do not bleachDo not tumble dryDo not ironOther than this (blatant) false advertising in my opinion (by whomever wrote the description), it appears to be an excellent duffle bag.  I'm still rather annoyed.",Inaccurate description on Amazon: Not machine washable according to the care tag inside the bag,Color: Black (005)/Metallic Gold LusterSize: MediumVerified Purchase,One person found this helpful,156,57,Public,816943.0
Jenn,amzn1.account.AGL2EM7N5GB3D64G6ITVPBEPRGPQ,"Reviewed in the United States on February 3, 2020",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,5.0 out of 5 stars,"The title isnt a joke. I, a 22 year old average sized female, could fit inside of this bag. It was difficult, but I could fit. If you think you need a medium, you likely do not.I go to the gym 3 times a week before class. I need EVERYTHING to get ready. 2 towels, full outfit, makeup bag, shampoo, conditioner, lotion, hair product, blow dryer, flat iron, curling iron, extra shoes, you name it. Plus extra workout gear like bands, water bottle, foam roller, etc.After looking at the reviews, I decided to go with a medium. Based on the pictures I thought that would be a reasonable size.I was wrong. This is massive. I can literally fit myself into the medium size bag. An entire body in one bag (hopefully there are no crazy axe murderers reading this review). Guys, I'm not kidding, I put my entire bathroom and 2 extra outfits in this bag and I still have so much room.So the space is great. But carrying it? Not great. The bag is freaking giant, I can't stress this enough. Its not uncomfortable to carry but just be aware this is much larger than you think. If you're like me and just wanna fit your ridiculous 10 step beauty routine, you probably just need a small. If you're someone who packs his own home gym into his gym bag to bring to the gym? Go with a medium.Tldr - great bag but so much larger than you'd think. Seriously, order a size down.",The medium can fit an adult human inside,Color: BlackSize: MediumVerified Purchase,2 people found this helpful,5,14,Public,3635694.0
Seabass,amzn1.account.AGLJX2KCSDTAM6AGEZFO22ZVESHA,"Reviewed in the United States on January 17, 2020",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,5.0 out of 5 stars,"This bag is a pretty good gym bag. Its quite deep, i can pack my gym clothes and my son's swim shorts,  2 towels in the main compartment with extra room to spare. The very front pocket is shallow, good for money or keys. The 2nd front pocket is large. I put my project rock headphones(in the case), lifiting gloves, multiple hygiene products and brush. The inside pocket in the main compartment can hold my Samsung galaxy 8 and keys but there is no zipperThe vented shoe pocket can fit my size 13 shoes. The shoulder strap works really well and stays in place. That was why i tried this bag instead of returning to my Adidas bag.The 1 thing i think that could be improved is the other end pocket is a mesh pocket and could be better with zipper to hold more stuff. And maybe a zipper for the inside pocket. But overall i am very happy with this bag",Very functionality gym back worth the money if you work out or need a small travel bag,Color: Royal Blue (400)/SilverSize: MediumVerified Purchase,3 people found this helpful,4,11,Public,8809196.0
Robert,amzn1.account.AHXCAR6YYG64G4AWJL42QKCZBWWQ,"Reviewed in the United States on January 24, 2020",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,5.0 out of 5 stars,"I originally purchased the bag strictly for gym use. However, I quickly started to use the bag for short weekend trips. The bag can accommodate about three days worth of clothes and other essential weekend items.The separate shoe compartment is handy and can easily fit my size 11 shoe. Inside the main compartment, there is a small pouch to store jewelry or a cell phone in. There is an elastic exterior pouch on the end of the bag, which is great for items you need to grab n the go, such as a water bottle or cell phone. Lastly, there is a small exterior zipper pouch. The pouch is not very big but can handle a deodorant, wallet, and toothbrush with a little room to spare.The bag does not have any framework and although it stands up on its own now, I think in time with usual wear and tear, it will not hold its shape as well.Being a tall person (6'5''), it is always hard finding a bag that doesn't look like I am using a child's back or so large I look like I am packing for a holiday in Europe. The bag doesn't look out of proportion and wears will on a tall person.This is a very nice bag, and I would purchase another.",Great Gym Bag of Weekender,Color: Black (002)/Metallic GoldSize: MediumVerified Purchase,One person found this helpful,19,28,Public,5098225.0
SLG,amzn1.account.AFFHUDZLJ7WZBEL3AMHJGKLNYB2A,"Reviewed in the United States on November 2, 2019",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,5.0 out of 5 stars,"Ok, so this is a great bag. I wanted a bag that could be my gym bag & our indoor pool bag.The pros of the bag:Good amount of outside zippers/pockets. I could always use a few more, but this works!Nice design.Sturdy zippersPossible improvements:I’d love to see a padded lap top/tablet sleeveFree standing. A sturdy bottom would help when loading/unloading the bagCinch on exterior drawstring pocket. Would help water bottles stay secure.Contrasting interior color. With a black interior things can easily get lost insideOverall, great bag- a few extra touches and it would be amazing!",Good bag... almost great!,Color: Black (003)/Pitch GraySize: MediumVerified Purchase,One person found this helpful,28,31,Public,86617986.0
Anthony V,amzn1.account.AEAJBOEY6Q4K5E64JMLD3VV2TDUQ,"Reviewed in the United States on August 12, 2019",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,4.0 out of 5 stars,"I bought the bag to have something more portable than my larger Adidas' duffel. After reading reviews I went with the small size and couldn't be more pleased. the dimensions are great to store in smaller lockers and there is ample space for shoes, workout clothes, preworkout,  bands etc... with room to spare! The build quality is excellent and will recommend to others!",Small is perfect size to fit EVERYTHING!,Color: Black (002)/Metallic GoldSize: SmallVerified Purchase,3 people found this helpful,3,25,Public,6469104.0
zackattack,amzn1.account.AHMRIWPAQ7OZQ4NIQ6TMQDMNZORQ,"Reviewed in the United States on February 29, 2020",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,5.0 out of 5 stars,"These are great duffles!!! I bought one for my son and one for my husband. They've been doing a lot of traveling to different job sites and these can hold a LOT! My son loved all the different pockets because he had a place to store all his ear buds, headphones and Smartwatch/phone/etc chargers.  They would also come in handy for toothbrushes,  shoes,  shampoo/ conditioner,  money,  makeup,  nail polish, notebooks,  passports... anything little you wanted to keep separate and safe.  My daughter will be going on a trip this summer,  so I'm about to order one just like this for her. I might even have to order one for myself. I'm very happy with these... they are VERY roomy too, good thick quality.  Not cheap or flimsy.",I really love these duffle bags! Amazing quality!,Color: BlackSize: MediumVerified Purchase,,98,70,Public,1152985.0
Texas Mom,amzn1.account.AE7GABTLAFH52GWAZAJKYYTOSYBQ,"Reviewed in the United States on August 14, 2021",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,5.0 out of 5 stars,"I got the X-Small because I wanted a bag for spin class to carry my shoes, extra towels, and gel seat.  I love the shoe compartment but be aware that it's not very big on the x-small bag.  I have small feet so my shoes fit perfectly but my husband's definitely would not fit in there.  The small zipper compartment on the outside is perfect for my wallet and phone and I use the outer mesh pocket for my keys.  I wasn't looking for something to pack a whole change of cloths, just my spin supplies and the x-small is perfect for that.",Perfect for Spin Class,Color: Black (001)/SilverSize: X-SmallVerified Purchase,,180,57,Public,721429.0
Irish Eyes,amzn1.account.AG4GUFUOH5WGNDNI3G6WONNCCIPA,"Reviewed in the United States on April 11, 2020",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,1.0 out of 5 stars,"We received this product and thought there was an odd smell to it -- not that ""new"" smell, but like it had been used and sprayed down with something to cover the locker room smell. We let it go and wrapped up the bag. When it was opened , the smell was worse and we started to inspect the bag more. We found a very used chapstick in one of the pockets and some lint. Apparently we were sold a used bag.",What the???,Color: Watermelon (677)/WatermelonSize: MediumVerified Purchase,3 people found this helpful,22,32,Public,8720625.0
Tibido,amzn1.account.AFLQVQPXCKUW7EOE2AW4LZREIJSA,"Reviewed in the United States on June 9, 2021",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,5.0 out of 5 stars,"I'm a competitive powerlifter and as such I often carry two pair of shoes (standard workout shoes + squat shoes) as well as a 10mm lifting belt, resistance bands, wraps, straps and personal hygiene products.This bag fits all of it with room to spare.Pretty much any other bag with this kind of capacity will cost quite a bit more, and that's saying a lot for an Under Armor product.If you need the space, look no further.",Great gym back for people with lots of gear,Color: Graphite Medium Heather (040)/SilverSize: LargeVerified Purchase,,146,37,Public,929857.0
Amazon Customer,amzn1.account.AGQCQ73IMVF3LV3L7PC4I7MKBLTA,"Reviewed in the United States on October 5, 2020",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,5.0 out of 5 stars,"This is the perfect gym bag. There's enough room for everything. I wear tennis shoes for work so I use the tennis shoe compartment for my hair dryer. I generally keep two changes of clothes, two towels, hair brush and make-up bags and still have plenty of room. I love that it has both a shoulder strap and a hand strap and the fact it has external pockets for easy access. I generally keep my head phones and car keys in the external pockets. Can't say enough good things about this gym bag.",Perfect Gym bag!!,Color: Baroque Green (310)/Comet GreenSize: MediumVerified Purchase,,16,37,Public,4999177.0
George,amzn1.account.AETDSAC6IJSNIH6BYQEMU3N47LBA,"Reviewed in the United States on December 1, 2019",1,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,1.0 out of 5 stars,"Used as my workout bag, carrying gym shoes and workout clothes. Only have had it 3 months, and the shoulder strap pad has already torn. Cheaply made and would not buy again.","Cheaply made, not durable",Color: Royal Blue (400)/SilverSize: MediumVerified Purchase,4 people found this helpful,12,26,Public,86422298.0
Stephen E. Nagy,amzn1.account.AEQ34DVV2TLH24GMYRDD4UZTXS7A,"Reviewed in the United States on August 16, 2021",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,4.0 out of 5 stars,"As with all advertising, the ""hero shot"" of the product looks far better than the actual product when delivered. Still, one can surmise what's being delivered by looking at the price. This isn't a stiff leather duffel. It's nylon; with decent zippers and some very thoughtfully place pockets. For cramming a bunch of stuff into a bag (without worrying about any padding or protection), it works.","Misleading photo, but decent value for price",Color: Black (001)/SilverSize: LargeVerified Purchase,,34,130,Public,3058156.0
HW,amzn1.account.AHZ44MJ7TKUTD2E7C36ZPAXU3L2A,"Reviewed in the United States on January 23, 2020",0,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,5.0 out of 5 stars,"Bag was exactly as described. Very roomy interior on the medium. Was able to easily  fit 2 basketballs, 2 pairs of shoes, some clothes, a water bottle, racquetball equipment and there was plenty of room to spare. Side and front pockets perfect to put keys and other items that you don't want in your pockets during your workout. Great look and feel. Straps are perfect length for over the should carry. Handles are comfortable as an alternative way to carry.","Great build, great price, very roomy.",Color: Black (002)/Metallic GoldSize: MediumVerified Purchase,One person found this helpful,83,42,Public,704134.0
Nile,amzn1.account.AGOWLDPKGRO7WVH5E46HTWFYRZYA,"Reviewed in the United States on July 30, 2021",2,,https://www.amazon.com/Under-Armour-Adult-Undeniable-Duffle/product-reviews/B08B932W98/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,5.0 out of 5 stars,"So these gym bags are excellent condition. I've had a large one that was huge and fit all my gym essentials inside. I ordered the Ash Plum because I actually wanted a smaller size. The color depicted on the Ash Plum looked more burgundy or maroon, which is what I wanted. When it arrived it was closer to a lighter shade of purple... I guess I should've done more research before buying but that's on me lol....just wanted to share just in case others make the same mistake. Otherwise these bags are great and I also just purshased the royal blue one and will give the Ash Plum to the wifey 😊",Beware of the Ash Plum Color,Color: Ash Plum (554)/Mauve PinkSize: X-SmallVerified Purchase,,3,11,Public,9800520.0
