author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,visibility_status,ranking
Tina MamaBear Pinto,/gp/profile/amzn1.account.AEZU353STIQQKCX2H3ZHGP6RI3RA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 6, 2021",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,I love the game it's a great game I play it daily and also..........yes it's satisfying I love it 😀😄😀😄😀,An yes it's a five star 🌟,Verified Purchase,43 people found this helpful,464,126,Public,60241
e.sotkovsky,/gp/profile/amzn1.account.AHE265SZRVQPHBZJDYV3YFTMMDIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 31, 2021",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,4.0 out of 5 stars,Its a good game but I wish you would not have to buy so much.,A good game,Verified Purchase,37 people found this helpful,44,12,Public,15282075
Dodie Ann,/gp/profile/amzn1.account.AGQMXE7X7YEG7YASST5QYCSZNDNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 5, 2021",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,3.0 out of 5 stars,"My busy grandson was certain he wanted this app so I got it. He used it only once. Its cute and really for much younger kids. He's five, and lost interest almost immediately. He prefers physical activity, or a little more intellectual endeavors.",Cute content for younger kids!,Verified Purchase,12 people found this helpful,440,189,Public,304373
Austin rues daughter,/gp/profile/amzn1.account.AGJPXJ5ZKOB5UVCZLHLZX77IG4FQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 31, 2020",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,4.0 out of 5 stars,I love it but needs more free stuff and more outfits and hairstyles.,Pretty good,Verified Purchase,28 people found this helpful,30,4,Public,5540117
T,/gp/profile/amzn1.account.AF7VC677ST3ISHC6XKUYPBNY2KNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 15, 2020",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,I love this game,My kid loves this game,Verified Purchase,23 people found this helpful,26,4,Public,4474291
Kayla Wayland,/gp/profile/amzn1.account.AHK25BQU3XHYRIEYLWPGG63WBITQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 6, 2019",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,4.0 out of 5 stars,"I love this game! But it needs to have more updates, and u have to buy everything, but so far it's so fun",BEST GAME EVER!,Verified Purchase,55 people found this helpful,108,5,Public,2236175
Kindle Customer,/gp/profile/amzn1.account.AFALD3VZW5ST4G2DLX7F5GG3ZA2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 19, 2020",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,ItIs so good,😀 love it,Verified Purchase,18 people found this helpful,24,6,Public,5769881
Monika,/gp/profile/amzn1.account.AHWW3ANTGI7MAPXC557J45DAZ3MQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 31, 2020",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,This game is the best game ever made. Ps there are vices too.🎥🎥,Best game ever.😻,Verified Purchase,23 people found this helpful,268,17,Public,83518980
Stephanie aakre,/gp/profile/amzn1.account.AGUUDAOTI3P3QBALAB6A3AZA24NQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 27, 2020",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,5.0 out of 5 stars,Ur game is great bc if I accidentally delete the game you can get it but it saves ur island u layer for!Tysm😀😀😀😀,Tysm,Verified Purchase,52 people found this helpful,225,8,Public,3569701
Kindle Customer,/gp/profile/amzn1.account.AFHAGDIQACAYEEEKU575TE2TVQLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 27, 2021",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews,3.0 out of 5 stars,You had to pay And I do not know how to do my own world It's hard,Great but......,Verified Purchase,22 people found this helpful,31,2,Public,5586106
ElrieB543,/gp/profile/amzn1.account.AFU5NRHWVUKBRMC2DBCBAVIG4EHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 5, 2021",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,4.0 out of 5 stars,Good game but it only has one location unless you have the other apps but you have to pay for them soooooo... 😑PleAse fix that,Good game,Verified Purchase,10 people found this helpful,95,9,Public,2853666
Mrs gpj,/gp/profile/amzn1.account.AHPIS4T7BG4QHB3ZMEYGXIBDMUYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 30, 2021",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,3 ye old loves all to a world games,Toco world 4 girls,Verified Purchase,21 people found this helpful,266,299,Public,83847320
Amazon Customer,/gp/profile/amzn1.account.AE2UBQHMP7PMR2SM6BJVGBUB5MNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 27, 2019",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,So cute,Best for young kids,Verified Purchase,28 people found this helpful,281,87,Public,1689266
Audra Lee,/gp/profile/amzn1.account.AE2VZXGEHN57BPPMNO7B5QENY2RQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 24, 2021",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,Its a very good game but I hate how you have to pay to expand your worlds.,What I like and don't like about this game,Verified Purchase,39 people found this helpful,41,1,Public,4980389
MK,/gp/profile/amzn1.account.AFLXP3OU3HRX77BU3QZPHNFA76PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 5, 2021",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,4.0 out of 5 stars,I'm so sad i really wanted it but it won't let me. If you want it then get it itits gpod game but it just wouldn't work for me 😔,Won't open,Verified Purchase,13 people found this helpful,30,7,Public,24775354
Amazon Customer,/gp/profile/amzn1.account.AGVC2MKXMKAW4RCRWLYO7R4VSRGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 30, 2021",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,4.0 out of 5 stars,"This game is really good and addicting, but the only thing about it is that we have to pay for furniture for a house with real money. Other than that it is really really good!!! 🙉",Addicting,Verified Purchase,228 people found this helpful,229,1,Public,
Charla,/gp/profile/amzn1.account.AGTERVDK2L6ZGX7OZBBES26PSR4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 24, 2021",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,I LOVE IT SO MUCH!!!😍😘They did a good job at it!You need to get it!!😮😮😮😮😮😮😊😊😊😊😊,LOVE IT !!!!!!!!!!,Verified Purchase,83 people found this helpful,101,3,Public,1491092
Help,/gp/profile/amzn1.account.AE72YNL6PYUU7IQXNI3G2KXWMCRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 22, 2020",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,4.0 out of 5 stars,"It's awesome!, It just needs some more free stuff :>",Just one thinggg,Verified Purchase,24 people found this helpful,,,,8611600
Joni H.,/gp/profile/amzn1.account.AEYHLXXEZITDQWSTLL4YQNXZDOHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 12, 2019",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,5.0 out of 5 stars,Omg I'm probably to old for this but I don't care! It's sooo fun!!! Also subscribe to my channel ItsPandaCraft!!,❤ it!!!!,Verified Purchase,40 people found this helpful,71,25,Public,369672
Theresa F Collazo,/gp/profile/amzn1.account.AGW376IRJTOC7LSWCWVPPFN3R4QA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 30, 2021",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews,4.0 out of 5 stars,Ok game,Kids love it,Verified Purchase,18 people found this helpful,20,15,Public,1845813
Keeghan Lane,/gp/profile/amzn1.account.AFRR6FZQU2S7L6MAEE7SZWGW6OHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 27, 2021",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,4.0 out of 5 stars,"My kids love this game, but the only problem I have with this game is that  almost everything cost money, but other than that its an amazing game.",AMAZING!!!,Verified Purchase,27 people found this helpful,27,1,Public,6427273
leonel G.,/gp/profile/amzn1.account.AFMBEAR22ZAOSFHWT7RVQZ5I4HPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 27, 2020",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,THIS IS FRIKING AMAZING AND AM almost 12I,WOW,Verified Purchase,16 people found this helpful,106,24,Public,83598893
SHELLEY EATON,/gp/profile/amzn1.account.AEGFZQFMXDEOLWV7ISLNVFT7T3CA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 12, 2020",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,"I think this app is the BEST!!! It is so cute,fun,and cool!(My favorite food is cheesecake and I love axolotls)Thank you for so much fun Toca Boca!",I LOVE TOCA BOCA!,Verified Purchase,12 people found this helpful,152,13,Public,1856736
Michele Bartlett,/gp/profile/amzn1.account.AHB36PUOSU67AWZ4QANND3DMMS2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 10, 2019",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,Kids use Tocca for there Kindle Fire & they really like the games,Excited Kids,Verified Purchase,62 people found this helpful,65,25,Public,1881780
Domonique Triggs,/gp/profile/amzn1.account.AFWETHSXERUWWD2ETQPO2OKF7M6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 7, 2021",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,4.0 out of 5 stars,I like it but when my child told me that she don't have the  Neon House I was upset bc I just paid my money and she don't got it the neon house was 2$ and she don't got it so who ever made this game can y'all help me with the neon house bc its not on her tablet like I just paid my money for that and we don't see it but she loves this game she wants this house so can y'all get this house in her world or something,Good but need help with the neon house,Verified Purchase,One person found this helpful,2,2,Public,21236383
Jim Small,/gp/profile/amzn1.account.AEJEOBJTXPBUUAADZ4SUPR3Z4NGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 29, 2020",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,3.0 out of 5 stars,"I cannot find the restore purchases button. I spent over $20 and I reset the game, now all of my purchases are gone.",Restore purchase button :(,Verified Purchase,77 people found this helpful,79,5,Public,3085815
El,/gp/profile/amzn1.account.AFX62LKZ3UYTNHGM3EVMFSAEAIHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 3, 2021",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,4.0 out of 5 stars,Amazing! Though noticing some glitches when buying.,Why I rated 4 stars.,Verified Purchase,17 people found this helpful,17,1,Public,10667022
kayla grogg,/gp/profile/amzn1.account.AGNSNGJVBTL7VARU2PU4KK2KPSWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 2, 2021",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,I think its fun but mine glitches so beware,Beware of bugs,Verified Purchase,26 people found this helpful,27,1,Public,6637936
bentley,/gp/profile/amzn1.account.AGHTYQTVJ3UDTXWWMRA47BC4WZAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 19, 2020",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,Bentley and,Bentley,Verified Purchase,3 people found this helpful,4,3,Public,82902090
Amazon Customer,/gp/profile/amzn1.account.AEI3PXAKDJBQAKDGNWTDIXT5MKUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 22, 2021",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews,5.0 out of 5 stars,This is a good role play game its solo amzing happy 10th b dayKeep up the good work!!!!!,To a boca,Verified Purchase,68 people found this helpful,68,2,Public,2699870
Kindle Customer,/gp/profile/amzn1.account.AFINS3RPY423N3GC242AWRMGRXHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 26, 2021",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,This is so fun!!! 10/10 would definitely recommend!,So fun and engaging!,Verified Purchase,37 people found this helpful,62,23,Public,2594076
ROI,/gp/profile/amzn1.account.AFPIGC7AHXYR66L7PT3CD3XMILFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 10, 2020",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,"This game is so fun. Like best game ever. Pls buy. 😁But every toca life there is, u have 2 pay for.",SO AWESOME,Verified Purchase,31 people found this helpful,71,16,Public,4413897
miranda p. fisk,/gp/profile/amzn1.account.AHRWNPN7C3S7RPNZCLMIGWZTJE7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 31, 2019",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,4.0 out of 5 stars,Ever since I updated it every time I tap a location it brings me back to home screen! fix it ! But anyway I love Toca boca!,Miranda fisk,Verified Purchase,35 people found this helpful,3011,62,Public,83403926
Mom of 2 🤩,/gp/profile/amzn1.account.AH66U46BX4C4ZOWMV5J4RAHN7BLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 22, 2021",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,my kids LOVE this app and you should 100% get it!But you do need to pay for other things but if u have other toca apps you will Automatic get them in the game,My kids can't stop playing!,Verified Purchase,43 people found this helpful,54,3,Public,2757487
Kristine M. Conner,/gp/profile/amzn1.account.AG622TXLWFZ7LGX3ZXPUNMUD23DA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 23, 2019",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,4.0 out of 5 stars,Please Fox the glitch! Some characters don't have clothes others are wearing clothes I didn't put on them. Please fix it!,Glitch,Verified Purchase,48 people found this helpful,55,3,Public,27285015
Colors are the best,/gp/profile/amzn1.account.AEFGHA6WQWURQCGCJ2ZB5JURLVQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 15, 2020",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,BEST GAME EVER!!!!,BEST GAME EVER!!!,Verified Purchase,65 people found this helpful,120,12,Public,4239509
Landon,/gp/profile/amzn1.account.AF6BTOKDBONVMVMRN622VEOOWTHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 16, 2021",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,Amazing so good I wish there could be free stuff( but overall amazing app),Amazing,Verified Purchase,310 people found this helpful,328,7,Public,477292
Amazon Customer,/gp/profile/amzn1.account.AEBRRLKUCR4O66KVQQLIIHCXWHRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 30, 2020",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,The game is great but  sometimes I have to update 😅😅,Cool!!,Verified Purchase,199 people found this helpful,200,2,Public,1835970
Amazon Customer,/gp/profile/amzn1.account.AGZOAY6PZEGC7PAXFFVTQGWMG62A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 5, 2019",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,"This is super cool! And it was was cool that you changed it so you can make your own characters! When I find out how, I'm making some yt videos about this game C:This is my yt btw: selah did itI play roblox. I'll try to do other stuff too",Epiccc,Verified Purchase,74 people found this helpful,74,2,Public,12190678
iizzy,/gp/profile/amzn1.account.AEEK7SRVHSNFIHNXTUXRNKP6RXWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 16, 2021",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews,5.0 out of 5 stars,Love it! The graphics are great for kids and I'm 10 and I still play it!,Meeeeeeeeeh,Verified Purchase,6 people found this helpful,7,7,Public,82916713
Rico Bliss,/gp/profile/amzn1.account.AEKE2IE2HJMM426LYFIE4NP6ZWYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 3, 2019",0,,https://www.amazon.com/Toca-Boca-Life-World/product-reviews/B06VYCKVG2/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews,4.0 out of 5 stars,"I'm pretty old and still play this game.. Lol .It's adorable and is a very interactive game.Just buildings are a tad over priced, I mean, 1$ for a hot springs? I feel that could at least include another set... Right?Oh well. Still a great game.",Great!,Verified Purchase,49 people found this helpful,886,114,Public,279874
