badges,page_url,ranking
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHAH7XBBCFNIFW3IFFSMBCI4ZAFQ/?view=visitor,5888536
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AERM4JSH5X462GMKAEQ4Z7DY6UCQ/?view=visitor,181730
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHTDPCYWTCGEB3ENPA5ZAGOMWUDA/?view=visitor,7843763
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AH45QX7TFJ3YEZWUL3UJHPXCCWIQ/?view=visitor,53080
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE6ZF633JYQPL4HIYWKY34LSZN7Q/?view=visitor,564270
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFBVOCQF2OBQTVA4ZZEPTYKL2X6Q/?view=visitor,413908
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGMDWIF4ALTKWQK656K6CBAHVOTQ/?view=visitor,98198
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGDF6KBRINMXHAS5N5W7DCFH7Z3A/?view=visitor,4241
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AG5TBRFLCBQSVCLGAUZ4EEXJRS6A/?view=visitor,6329622
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEHHYU25GWEQSZ7UXEIX2MNXJU2A/?view=visitor,100732
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE7EARRUBWOJK6IZRYRFDIF3POOA/?view=visitor,84225448
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AF7IRLFP5EZGBQZ2ZP6HNIW2E55Q/?view=visitor,1285586
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEOITRWFOR3745VJRRJXXQQUJXCA/?view=visitor,13868
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AF7PWVNQZT3ACIJRL53EFNT6PBLA/?view=visitor,3514073
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFJXZBEEHM6Z66TQL4MWIHIWIFFA/?view=visitor,84405743
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEE6HZRMFEOUJMZIFE7WKYS3H3JQ/?view=visitor,2137850
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AF7BAI2BOGLCXJY5WOTH6AIFAZLQ/?view=visitor,645208
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGTKSWCRJDDQDY2B4HRNBX6ZDMRQ/?view=visitor,183996
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHSQJBUSLFEVKXDKRXQYOKUAO4YQ/?view=visitor,2251022
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGZQ5CK2DIC24AN4IM6A3L2FLOJA/?view=visitor,4204628
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGSRSI3AQZMYNM3L4RFPKXJARARQ/?view=visitor,5333158
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE3JH52F7NE6O4PCVIIQLGETX2CA/?view=visitor,84298138
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGC2ADQVJSHAL5OCE5RBUQEEPFLQ/?view=visitor,19014300
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFWFNJ7EGYADPR2VLSTD2WPWEIJQ/?view=visitor,2400296
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE2ELNZO6NJ2YQKPVEXEOJYPQIKA/?view=visitor,31862
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AH3R7QYDSY5IBNVIL6BAJUADF3AQ/?view=visitor,6410507
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFNIFI2B6T3G3Q6RL5W3ZFX6QBJA/?view=visitor,53955
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEKQ226SJXJCSIY7332JFEBGODKA/?view=visitor,878912
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AF447JR6VCZMLTPDRJRBPPMF6TCA/?view=visitor,586940
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEAFSHFVJYFJCQ4HMO4NWRNBKIFA/?view=visitor,155618
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE2TJZQMQ2CY5NMYWKFLGZ3XZQZQ/?view=visitor,1430450
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHY3CCPZBGCJSTAGRQRAM7BMPGKQ/?view=visitor,66605
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHYKNJ4CTJ7GZGXIE3RUHFV5NTQQ/?view=visitor,370878
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE2HBKFJFCYFC2PTMQUIHHHC23UA/?view=visitor,629947
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHI3MJJSTX2TPFBFMXFGUBTW4ZKQ/?view=visitor,126373
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGN6TIQRF44YTUPWKXTSNJXUX6WA/?view=visitor,14692
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGKWQPJOP6USHXCVXLUMDSCLRTGQ/?view=visitor,695641
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFQQFOCMEOKTSMNY6Z7SMBOGLQLQ/?view=visitor,8032772
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AESNIU2TR6FFS65DCVPCFAYKEM3Q/?view=visitor,2545169
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGJ5XYRVK3NYJVAB23IQ2CFULX7A/?view=visitor,1806960
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE55RREFDOVEBSIZ7LPKK2Q6MJRA/?view=visitor,720125
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGR3DXLSGH6LV4BBVEXQWJWZSD3Q/?view=visitor,16927721
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AG2QV2FRWVOXPXKP7YXYET2J2NVQ/?view=visitor,338052
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGGM7L4YPLZHXKWA54UQRMDSUEDA/?view=visitor,5148556
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHWZCMEV4GAJ6JZB73MKN34ZE67A/?view=visitor,2724734
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFSM4OVHQVU6CMDN2TRKQBPUSD2Q/?view=visitor,308862
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGQD4TUUV37X63VIOMQIGE3W72IA/?view=visitor,7257705
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHZRDIGLISU2AYX2GCQC7YXFSOJQ/?view=visitor,14529
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGPQCWX4KEZKJMAM4KBIW5YGWKWA/?view=visitor,25986906
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFQWYRCM7E76BLXDKLDPVWAZ74QA/?view=visitor,84182656
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGZRNX6UWZGDSCLFLZASFREA37EQ/?view=visitor,909819
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHG5JFGBQWDINQISEF5Y3DFVAQBA/?view=visitor,115585
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHFXCKOFLV67XOQ3PCZ3ZA3VRWTA/?view=visitor,89234
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFM4QKRIE7DAKBVGQ2ZRO3FRPFQA/?view=visitor,1727028
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEWE6FNQ2PKHMVMEUAP77N6MFRAA/?view=visitor,105448
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHYOVJB4B6OGNBMXLIBC2BEBV4LQ/?view=visitor,468635
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFN3TULW7RWZARX6VO7FKWEO7VRQ/?view=visitor,13243
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFPLYC3ETYHFJQ22GGEXV5D3UNLA/?view=visitor,16730
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHEDVGQFV3LPYLWXO456O34RZKWA/?view=visitor,3672898
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHAV2QWXX7FZDCTTQUAR6BC7FCHQ/?view=visitor,255405
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHJFWCND5CIG5EEIYTRECIT5U3NA/?view=visitor,461
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHMWXL5MAVYZO363X3JFVVMIDQTA/?view=visitor,3823398
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFI6OYRT3ZHOUBO3MOOUMGRQD4RQ/?view=visitor,17859
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEHRB24YVHQ5KPQYDAFJ6NF5O5CQ/?view=visitor,2719313
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHH3EF7BNMD36F34WMCS67X7LRAQ/?view=visitor,10698317
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGNCB4KEGEGGFK3AXWFVHUFKTHHA/?view=visitor,346062
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGRD2H6ZZWSNWATSMQ4TALZOZNUQ/?view=visitor,155199
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEGWKEYRMA2HQMTRJXXGHDF4SVPQ/?view=visitor,2609235
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFWMDPL4US3T4QIJEITU5OBY6IFA/?view=visitor,16034879
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGJ7XGEGZYQ4AIUJV7IDX6YJZEAQ/?view=visitor,84307166
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AF2Z7PC2LSPNP6GY7BSWIFDJJAMA/?view=visitor,40404929
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFKQ527CBYWAPLV4UTNH4BVLZCLA/?view=visitor,67796
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AF7CU5KOVV5L47J3NL3IV4O46HWQ/?view=visitor,60920
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEBW7DFSJSQMPUEHKR3YGQ4QXF3A/?view=visitor,4775171
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEH2DXJ7RYDKEG74O75OFGWR6F6A/?view=visitor,1641264
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFZVTXZ5BEAV325PBUJVDMEXGVTA/?view=visitor,83635526
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEXYA52SWVP4ON2C2FHG6IKPRNJQ/?view=visitor,3730186
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE3IS2LXP7FCGJSNZDDIJPDI4RHA/?view=visitor,16580929
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEMRMNSW6GKRIEMJDHW7H6FH6YUA/?view=visitor,6728
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHNJJQCS4BN7FAHHTWN2BQFBMXFQ/?view=visitor,49182
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AH5TF4CQ57EB4IM4XG7L3POMOLWA/?view=visitor,373381
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHYVAWIMGS6IYNNECXJHSHXFSVCQ/?view=visitor,8628410
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFOUVY3GJ7JA3ENX5L4MA4DBXUQQ/?view=visitor,575852
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFUYSTNLBSTWIR3S3HR35CXU273A/?view=visitor,84423067
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFBIVIUK64VBDFV6HJTREVRE7VXQ/?view=visitor,99518
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHZIBDOM6XWRPXXHS6X7N34Q5A7A/?view=visitor,5880621
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGT5TPTVTYDEF2ZVUEJEPLZ5ILPA/?view=visitor,5798
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHUACZYSZSW4CUHVNSYB4ZYVALGA/?view=visitor,367842
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AER5DGY7T3XTSPNVNJWZGELD2TUA/?view=visitor,748728
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AETD5VKWLNNBWQG436JG7U5DNGQA/?view=visitor,83293703
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHN36UDF4XCSMGRYAOPUE3FFDMQA/?view=visitor,2126941
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFYM4Z5MTDYQHLTNJZ64RBZBPUDQ/?view=visitor,8001100
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGXR4ZVHE2IK6CFHQ7CEZ4E75A5Q/?view=visitor,1303434
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGHH3P2SU2EUMAORSL4HAANMGSAA/?view=visitor,193490
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AF75EO47LR4MHAJMUWTDNE3P2UJA/?view=visitor,2401393
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFNYNLA545ITG44NQZMYPRH45TYA/?view=visitor,142000
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHHBQL3AHYBDVXL36VNBAVIH4DOQ/?view=visitor,7234118
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGCQL24WDBUDPNE7S4J7KAC6XLRQ/?view=visitor,86327
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEJYRECWHH5MP3KJQ6QINB2RLRUA/?view=visitor,3586319
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHDC7BBR4H7OZA6SJ3KSVZR5ETBQ/?view=visitor,17361214
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGBIUCTSAORYCIWSRTUCUGTDIKWQ/?view=visitor,68111
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEZTSNETTJF6TZ32MJIVKZF4L3ZA/?view=visitor,3356298
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFEHGJ3SSOGKCXVI3VAJAZCB3OMQ/?view=visitor,73694
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFKY3WS6LN3HZWJX2YQTGZBKVULA/?view=visitor,4955489
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFHV53CBFZ5RVBMCYO22VPBJKRWA/?view=visitor,83955492
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHQNTCM4QPB7SAZSMEWWMIFXCWLQ/?view=visitor,6156438
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AG7CCIT7XI3VACCPWOIG4SEY6K7Q/?view=visitor,19660733
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFEHI66NA66QQBJIN67ZX7DDYZUA/?view=visitor,48962
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE4C6ZKIPF43IIGVYETVMD6VO7ZQ/?view=visitor,34881654
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFVQ7MS54GGDLFTLOETAHAOKVCEQ/?view=visitor,3630722
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHZ5WJTP4UKSV5OSNCH7GB66N55Q/?view=visitor,3305892
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEKXXMPA37O2BQESRGYLQQKIGQZA/?view=visitor,4521327
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFPDRBQYW3XUEHF5RJDDQTNPGJWQ/?view=visitor,302253
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHYNASTTILYFSM4XIJ2HSPVSDJLA/?view=visitor,84448615
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHAZ7H4SKQW3AWT7YUY57NZVI4GQ/?view=visitor,223750
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEO4XUXXUOWGGG4RXMDSEFSO2B6A/?view=visitor,32888
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGZMOWNTOLGMPZFWTPQMTJ6RFGPA/?view=visitor,2520320
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGYDC7VR772AXLN6IUNSRW2QRS7Q/?view=visitor,17341867
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFX4RPP2ADMTUMZTJXATGHPKYUMA/?view=visitor,2915068
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFSDLXDTGOQ5ZI7VRQQ4Y4RJQR7Q/?view=visitor,1761633
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGS4PIYC4DGRQSPTXXLTESQVVNFA/?view=visitor,4729043
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHJ7YYSOL2Q4TZO75EHPNXXPZFUA/?view=visitor,32668
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEV6EJFSICSKKPOZENZ3C52STDRA/?view=visitor,84472836
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AG3TFSO4YMFL2ZSCCYYIPXUCUXCA/?view=visitor,1289997
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEMFQT2QKBOKIMYWVHS7CDKBOOYQ/?view=visitor,1732031
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGWGPMICVGACNZHWHPUO73OCI6IA/?view=visitor,3137602
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEZAZB3TDQI57HLSMD3LGD3NQURQ/?view=visitor,1419469
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHN7AIDS4IATIF2A4TAFMXFV2KKQ/?view=visitor,2725273
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFVEWAWWFBGKX4NZS32N372QNEQA/?view=visitor,1711174
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGVA6FUPFXW7RYV3OEJFM62N6M2Q/?view=visitor,87387
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHQP5R7AHOGI3NGTFPJDXGVSJSBQ/?view=visitor,16832445
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEWLPEVSZI2QKVX5Z3WAOD3MF7JA/?view=visitor,2459282
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEBSVQVCQM4QOSS5QNBHTZQO73IQ/?view=visitor,378860
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGPD3XHOYZF5ERHBGI2UWQCJDVWQ/?view=visitor,260810
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEUD24GCTOYIOYU6RF4Q722SY6OQ/?view=visitor,647789
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE2GYRG4REABYGTOSEH5YZDPXVPQ/?view=visitor,668779
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGTU3AXJ7YOLUODBS2KPNAQE7QOQ/?view=visitor,1088875
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGOBMMT5NIO4ZGO6VHHAK7IZ2W3Q/?view=visitor,5755826
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGTCX4JEJHSJHWFE6QHPHAYQFBGA/?view=visitor,4361722
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEAGT4YMJGWBWNZGGG7VNJPUUHAQ/?view=visitor,84367554
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHTTM4YWKG2DXC5ZU2MI2LUQSJ7A/?view=visitor,83803240
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFS3WWC7V66XMRNKOUQBL4VVMJ5A/?view=visitor,124216
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AF4ICJY3KASGQROKCQPDGO64PYCA/?view=visitor,84096803
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFZCNYVCFFYUPGIEVHL57JBYUPTQ/?view=visitor,363664
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHA4UHGYTD45VWRYNHIN5MA24AOA/?view=visitor,514799
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGRJRZKVN7X54TXPIATYABHZIHNA/?view=visitor,310233
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGDDXJUJ3JR4DUGJO5OFEH7UQJJA/?view=visitor,1640708
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGRP3PBN6JZGZ6W2BQS7T54FIT6Q/?view=visitor,1023341
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AH4A667FNMIRJQFJEVXAHAS2M2SA/?view=visitor,5273651
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AG55CBDQSP62IWDY4TFR5EUYWCBQ/?view=visitor,611203
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHXSK4ONAFEQQY4FGOPSWRJJOCNA/?view=visitor,550998
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEJHXQXJ2TFUPT4W57QEMLR2PVRA/?view=visitor,14769155
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHMUD6LVB5QK6XDHLJ5WOEVHRIKA/?view=visitor,2189477
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEYVFEVOP5UBO33ZTSPID6YBPANA/?view=visitor,5215210
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEVABPH4WV2XY7ZIMPN6OZNVZQ7A/?view=visitor,1607032
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE2BZZTT53UPTHH4WQIJ5K6STLSQ/?view=visitor,484723
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHEV2ZYTPWWUH6I3GABWOHHIWNMQ/?view=visitor,248352
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHCX25IVJWEZ4MLEQNVMBEW2ZEDQ/?view=visitor,2554069
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE67UOIGV7EF6N6QUDF53CS7JTBA/?view=visitor,294352
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFGO2SG42LNU5AZEAG22GKPL6G3A/?view=visitor,56796
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHMOUFX2CVWQLRXUSG4HQFM3ZJGQ/?view=visitor,534916
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE6X2UXMQVRKVHIMXITKU4TXOIWA/?view=visitor,2497239
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AENIVVUM6XQ7IM5PLKDCXCX7KCPQ/?view=visitor,9504890
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHZJPPNZGTQAFY3YVA3GM4DTPDCA/?view=visitor,83736057
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEEW74BOG5AEMILWC7HTLEWBU7IA/?view=visitor,84135967
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGNJHALBLBNHURFUYCMSJGJTO43A/?view=visitor,903419
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AFQX23ZY2BRM4XQOKSSUIVSX5LLQ/?view=visitor,2191548
