author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,visibility_status,ranking
DB,amzn1.account.AGDXK5UGCNV4I5OGVAZAV4FLJMJQ,"Reviewed in the United States on April 9, 2020",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,"All medication or vitamins I am getting from Amazon looks like the original packaging box has been opened and reglued. And this is not from the delivery persons but prior to the Amazon package being sealed. Now I am not sure if the foil has been opened even if it looks in tack? Some packaging is easy to open the foil without damaging. I will avoid these types of purchases, I have purchases multiple of these types of items and most have looked this way.",Original Box of Packaging resealed,Verified Purchase,8 people found this helpful,15,8,Public,2710731.0
SuzeQNE,amzn1.account.AEQAKHOYZHX5PIO2QYW66IZ7MGJA,"Reviewed in the United States on March 16, 2020",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,3.0 out of 5 stars,"i'm not sure about using these.. the box was open and the ""foil"" looked like it was re-attached.the expiration date is 1  year.  can't say i'm pleased",the box was open,Verified Purchase,7 people found this helpful,32,25,Public,3269464.0
teri l stokes,amzn1.account.AF3U7QTL3YXCZLOEFDWY65G5BHXQ,"Reviewed in the United States on June 21, 2021",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,"I ordered the tablets 6/18/2021, they expire 2/2022. This must be old stock since they have less than 7 months shelf time left. It just too much trouble to return. I will just go to Walgreens and get a bottle with a longer shelf life that I can keep in my medical supplies. This box will probably just be wasted since the purchase was made to complete my medical kit. Disappointing. Convenience shopping isn’t convenient if the product can’t be used.",Short expiration,Verified Purchase,One person found this helpful,74,60,Public,86716428.0
W Du,amzn1.account.AFYBWGQAFEJOY7237MU7P6HVUUNA,"Reviewed in the United States on January 31, 2020",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,4.0 out of 5 stars,I have no complaints with the product itself. Tylenol works! But the bottlecap is just so frustratingly hard to open. Even my husband who’s got better grip strength than me can’t open the lid. People with arthritis might have trouble with this. We actually use a bottle opener after aligning the arrows to pry the lid open. Don’t know if anyone else has the same problem.,Childproof but also ‘adult’ proof,Verified Purchase,4 people found this helpful,53,40,Public,1234666.0
Gspmama,amzn1.account.AHEYPOAJQQXYCZGO2UYWHS23EYAQ,"Reviewed in the United States on April 20, 2020",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,5.0 out of 5 stars,"Tylenol works, good product. I suffer from chronic migraines this combined with my other migraine cocktail works. Although I tried to order another bottle just now and I guess due to the corona virus ""covid 19"" it's out of stock for awhile now, that's everywhere and those who are selling it are price gouging the prices $$$$$. It's aweful and disgraceful. This has to be tough for the hospitals too. Good product 👍",Works,Verified Purchase,3 people found this helpful,34,34,Public,1196245.0
"Mr,Kenney Grip Watkins",amzn1.account.AFEFOUWIYGSPITW5GLGB6EB5RYIQ,"Reviewed in the United States on October 14, 2020",1,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,5.0 out of 5 stars,There's nothing wrong with the product very good product help me with my pain the problem is Good. The delivery drivers are lazy it was 2 packages left at my door that did not belong to this address..  take it up stairs where it bolone.  They well just put it at 1 door. they cannot follow  INSTRUCTIONS eye Axe to PLEASE LEAVE it at the SLIDING BACK DOOR in the CHAIR. when I come home it was at my front door. I live in apartments easy to be stolen start filing INSTRUCTIONS STOP being LAZY walk up the stairs and deliver other people's package to where it's SUPPOSED to BE NOT AT MY FRONT  DOOR I DO NOT WORK FOR AMAZON.....THANK YOU 🤔🤔🤔,GOOD PRODUCT BUT LAZY AMAZON DELIVERY DRIVERS,Verified Purchase,,4,35,Public,3711075.0
Emily S,amzn1.account.AHCFUTVRZP2KPKPG63SWFWL67UMA,"Reviewed in the United States on January 6, 2021",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,2.0 out of 5 stars,"Okay. I’m sure these work well for most people.  This is just a reminder that there are real side effects for some. I’m an Advil gal and this was the first time I’d taken a Tylenol in over a decade. It didn’t go well. My pain improved quite a bit but within 20 min I was completely unable to safely take care of myself or my toddler. I was dizzy, light headed, confused, and scared.... for hours. I wasn’t back to normal for a good 12 hours. It was intense. The bottle was gifted to a friend who can tolerate it. Read directions and be aware of possible side effects.",Great for pain but be aware,Verified Purchase,,217,55,Public,148308.0
Marty,amzn1.account.AGLHJZZJFOVU6A5IZBWHSLU7VRAA,"Reviewed in the United States on August 15, 2020",2,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,5.0 out of 5 stars,Packaged well- works quick....small capsule makes it easy to swallow.,Works quick,Verified Purchase,5 people found this helpful,43,120,Public,477344.0
Average Customer,amzn1.account.AHUZLDOOFPIB4M2HDN5E3U37WVHQ,"Reviewed in the United States on August 20, 2021",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,5.0 out of 5 stars,Tylenol has alway a been staple in my household and I swear by them. For some reason I was going to buy the Rite Aid brand which was a little cheaper but glad I didn’t. Knowing I have this is a real comfort and they work every time for me. Extra Strength Time Released is the way to go. They work fast and are easy to swallow. Some things you just can’t live without and this is a prime example. Thanks amazon for getting them here real fast!,THESE ARE A LIFESAVER,Verified Purchase,,12,65,Public,952195.0
Rock,amzn1.account.AGGRWK2ETL432VGXK2FQ25234KPQ,"Reviewed in the United States on May 15, 2020",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,these are not gel capsules- they are hard compressed pills with a capsule look skin --we have been taking this drug and are terrified as to what they really are-------amazon contact me! no stars - this should be investigated by proper authorities--- asap AMAZON CONTACT ME ASAP,bootleg product,Verified Purchase,6 people found this helpful,9,8,Public,4422256.0
Johnathan,amzn1.account.AE7P54ZGGWEZ4XUH7MWIYMAZEB4Q,"Reviewed in the United States on June 9, 2020",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,5.0 out of 5 stars,got this for my nephew who was having Covid-19 symptoms. ER doctor told us to give him this for pain. Works great! Luckily his test came back negative!,Great for pain,Verified Purchase,4 people found this helpful,7,18,Public,4428707.0
SL,amzn1.account.AH4A4QLAYWYDVSIZ4V5H63T5GSPQ,"Reviewed in the United States on August 31, 2021",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,1.0 out of 5 stars,"Even though this is ""Tylenol"" and it's rapid release, this product does nothing that other Tylenol pills have done for me before, which is simply pain relief. Tried it 4 times already, each time taking 2 pills for my headaches, and nope, not acting like Tylenol that I used to know.I'm going to stick to buying my Tylenol from my local Target, Walmart or Safeway.",Something is not right,Verified Purchase,,137,62,Public,505391.0
Judith A. Donaldson,amzn1.account.AFUNUNRGSINXLUS3QNCSNUFZ7QDA,"Reviewed in the United States on June 11, 2021",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,5.0 out of 5 stars,I like this product because its small size makes it easy to swallow and it woks quickly to relieve pain. I've been ordering this product through Amazon because it is difficult to find it on store shelves (great indicator of its great demand).,Easy to swallow and works quickly to relieve pain.,Verified Purchase,One person found this helpful,8,34,Public,2156725.0
Sambha,amzn1.account.AEW7KF3WWVWYAXQ5ORAHLNJZ65WQ,"Reviewed in the United States on April 22, 2020",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,1.0 out of 5 stars,Hi- Sorry to say that this is the first time I have received an item in totally broken box.I wonder if the Tablets were tempered also or not.  Need a refund.,Broken Box,Verified Purchase,3 people found this helpful,5,34,Public,5872461.0
Conscientious Consumer,amzn1.account.AFV2N3WTJ6DYSYMJYCQRQJFIFKPQ,"Reviewed in the United States on April 14, 2021",1,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,1.0 out of 5 stars,"Amazon packet seemed fine, but inside the box was crushed and the safety seal on the bottle was completely broken. Can’t attest to quality or effectiveness of the product because I didn’t use it due to safety reasons.",Arrived open/used safety seal broken,Verified Purchase,One person found this helpful,529,257,Public,12991.0
Tracy,amzn1.account.AGPELEWOMLLL64LKIRMM52MC7WQA,"Reviewed in the United States on July 27, 2021",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,1.0 out of 5 stars,"Why does this smell???  I'm talking my entire kitchen stinks like some musky cheap perfume!!!!  Who ever this came from sprayed this container with something and it really, really stinks!!!!",Why the smell???,Verified Purchase,One person found this helpful,172,249,Public,84073.0
Kaitlyn,amzn1.account.AGJUKHUMRRVO4M7R7QYMQA2X65GA,"Reviewed in the United States on August 22, 2018",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,5.0 out of 5 stars,Regular Tylenol doesnt amount to much but this really does help with my pain compared to the other types and brands.,Great Product,Verified Purchase,8 people found this helpful,51,57,Public,1529537.0
star2013,amzn1.account.AGWUUBKAEPW3AP5HIMZQLCBWGBUA,"Reviewed in the United States on September 11, 2018",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,5.0 out of 5 stars,My doctor started giving me Tylenol instead narcotics it seemed to do the same thing help the same way everything in this to anybody for you try any Codeine meds,Tylenol is wonderful,Verified Purchase,9 people found this helpful,27,113,Public,1548449.0
Clear Blue,amzn1.account.AH7MEJWNSZJNHS2GZIERMXY2GQ5A,"Reviewed in the United States on March 7, 2021",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,3.0 out of 5 stars,Three stars because this is the 2nd time I've ordered this type tylenol and both times from different venders. Each bottle has about 4 of the capsules  broken in half. I'm sure this happened in the bottling or manufacture process so wherever they were manufactured are not making sure the capsules are whole. Quality check seems to be absent.,Quality Assurance is lacking,Verified Purchase,,"1,631",311,Public,15920.0
Pitty,amzn1.account.AGZCOWFEBQ6D66UBYTVK2BEU7GEQ,"Reviewed in the United States on January 30, 2020",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,5.0 out of 5 stars,Extremely effective in aiding against the Flu last week. I combined with another brand and it worked great. The other brand lasts 12 hours but does not have the level of pain relief this Tylenol extra has not even close. So adding one of these every 6 hours made a huge difference in lowering my fever and other symptoms.,Very effective,Verified Purchase,One person found this helpful,876,619,Public,22160.0
SM,amzn1.account.AGMMGQCC4YTANYX4CDJGU4JXO4MA,"Reviewed in the United States on September 11, 2021",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,5.0 out of 5 stars,"This is the best version of Tylenol so far. Tablets, capsules, caplets have never been as consistent in delivery of acetaminophen as this version. For me, it's the relief I expect from Tylenol in a very effective way without causing stomach issues.",Best version of Tylenol so far,Verified Purchase,,76,77,Public,2377880.0
Nobo323,amzn1.account.AH7MQCPDLGO6BX6VSTTU6VNM2N4Q,"Reviewed in the United States on April 20, 2020",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,5.0 out of 5 stars,Not much to say about aspirin but it does the job. I am lucky I was able to snag a box with everything going on in the world. I usually use Ibuprofen for everyday pains and headaches but with the cautions currently out there against using it this is a great alternative.,Does the Job,Verified Purchase,One person found this helpful,169,50,Public,875920.0
"Dave from Coral Springs, FL",amzn1.account.AERRQSRR356L5Q6SQFADJBOUZZTQ,"Reviewed in the United States on September 26, 2021",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,5.0 out of 5 stars,"Tylenol gel caps have been our go-to for short-term pain relieve for a number of years. Sometimes, we see that local stores don't keep enough of the gelcap version in stock, so have been relying on Amazon more recently for re-orders.",Our go-to pain reliever for many years; Good value in 100-pack,Verified Purchase,,160,76,Public,48401.0
Ash,amzn1.account.AEI7C7SHEZ3RWHV6SQHFJZQA5L2A,"Reviewed in the United States on January 24, 2021",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,5.0 out of 5 stars,BEST product out there for FASTEST relief for any headaches/fever/body sores/tooth ache/mild pains !!! My GO TO for everything works within 10-15 minutes tops!!! So much better than the original or any other leading brand because of the rapid release a true on the go life saver,Amazing product,Verified Purchase,,17,47,Public,787452.0
Eunice G,amzn1.account.AE3DTEWEJS4QFPNEPNLKZIM42TSA,"Reviewed in the United States on February 28, 2021",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,5.0 out of 5 stars,"After my surgery I had a CRAZY migraine. Felt like I’m going to go nuts. The hydrocodone and ibuprofen 800 ml didn’t work for 2 days. So I decided to take this Tylenol before going to bed.In the morning I work up feeling great,the headache was gone and I didn’t have it ever since. I’ll be getting a second surgery.. this is a must have.",Magical,Verified Purchase,One person found this helpful,2,7,Public,8131443.0
Terry Kokx,amzn1.account.AHT2DKQAQHOCDXTOVUDCAIXSUIDQ,"Reviewed in the United States on April 8, 2021",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,5.0 out of 5 stars,I have no issues with the product. It’s the Amazon delivery. I was told they use GPS but 2 out of 3 times they delivered to my neighbors house. Don’t they verify that they are at the correct address by looking at the house number on the house ??? Just trusting GPS IS A MISTAKE!!!’,The product great,Verified Purchase,,4,27,Public,6385338.0
Polly Motzko,amzn1.account.AFBPWAAYANA322Q3DJXCNX3NIAIA,"Reviewed in the United States on June 28, 2021",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,5.0 out of 5 stars,I swear by this stuff and it does work! Since I have arthritis this particular brand will work and you need less of it than any other kind of thing I've ever tried. I just bought another bottle of it and according to Amazon I guess this is the number one pain reliever in the world which I didn't know.,Fantastic for anybody who has arthritis,Verified Purchase,,3,19,Public,3327298.0
Debra A.,amzn1.account.AEJZ3C4OEJNATBODDIJACB4FDWYQ,"Reviewed in the United States on December 13, 2019",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,5.0 out of 5 stars,These new rapid release gel caps do seem to provide a quick “jumpstart” on addressing pain. This is followed by the expected extra-strength Tylenol relief.,Get a “jumpstart” on pain relief!,Verified Purchase,2 people found this helpful,184,170,Public,86860.0
skac,amzn1.account.AE3YAVL3JIQDT4GSV23DI6MJ7TRQ,"Reviewed in the United States on April 14, 2020",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,5.0 out of 5 stars,Great product I have used for years. Stops my pain. Be aware if you have arthritis or you are older like me. This bottle has one of those dreadful line of before the bottom were open. I have actually got it to open once. I am ready to take wire pliers or something to get it over and then transfer them to a adult friendly bottle,Good product but not adult friendly bottle,Verified Purchase,,60,142,Public,520318.0
Cat Lover,amzn1.account.AHI4252OH42CJL6ZETWEFE5I7ORA,"Reviewed in the United States on September 11, 2021",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,5.0 out of 5 stars,"This is the Tylenol we all know. It is the same medicine that we have taken for headaches and pain all of our lives.  The rapid release gels are easy to swallow, and they go to work immediately.",Goodbye Headaches and Pain,Verified Purchase,,135,130,Public,294825.0
Barbara Jean Davis,amzn1.account.AESTGB6THTD73TCCTUGVRW725HAQ,"Reviewed in the United States on March 12, 2020",0,,https://www.amazon.com/Tylenol-Strength-Release-Acetaminophen-Reliever/product-reviews/B01HI7WP0U/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,5.0 out of 5 stars,I love the Rapid Release Gels.  They do work faster.  They take the pain away.  So I made  sure I put it on the Subscribe and Save.  I was taking the tablets and they took longer to work.  So I would Definitely recommend these to all.,THE BEST OF THE BEST,Verified Purchase,One person found this helpful,13,41,Public,1516394.0
