author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,visibility_status,ranking
Donna atkins,amzn1.account.AHS2DNTVIRQNH5Y6NJWVFMZWWKBA,"Reviewed in the United States on December 25, 2019",2,,https://www.amazon.com/Mario-Kart-8-Deluxe-Nintendo-Switch/product-reviews/B01N1037CV/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,1.0 out of 5 stars,"When my grandson opened this game Christmas morning the game disc was missing!! There was no information regarding a download either.Please advise, we need this replaced","Game disc was missing, no download info available either!!",Platform: Nintendo SwitchEdition: StandardVerified Purchase,7 people found this helpful,25,42,Public,1284562
Nikon,amzn1.account.AFRJMANK7IRMMLVF4IDQRKQLCLZQ,"Reviewed in the United States on January 20, 2020",1,,https://www.amazon.com/Mario-Kart-8-Deluxe-Nintendo-Switch/product-reviews/B01N1037CV/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,5.0 out of 5 stars,"Your browser does not support HTML5 video.                       ***UpdateContacted Nintendo support and sent console together with game to them. After about a month got it back. All is working now. Issue is fixed. They kept me posted via email on the status of the repair. After all, I’m not sure if it was console of game issue.Console is not recognizing the game, giving us an error that game card could not be read. All other games are working just fine. I did try to update it - same results - game card could not be read.",Game is not working,Platform: Nintendo SwitchEdition: StandardVerified Purchase,3 people found this helpful,6,19,Public,4117620
Harry Heng,amzn1.account.AHXBKRADH7G2RKBW36JODGV7P5TA,"Reviewed in the United States on October 5, 2020",0,,https://www.amazon.com/Mario-Kart-8-Deluxe-Nintendo-Switch/product-reviews/B01N1037CV/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,5.0 out of 5 stars,"Great game. Tons of replay ability. The only problem is that you will spend most of your time cussing at your television because the computer are just awful. They abuse you through out the game and you just have to take it. I haven’t cussed so much in recently memory. I’ve had my neighbors come to me asking if I was okay. They heard me scream one night “ you cheating bastard, I hope you burn in hell”. Normally my wife is shouting that at me, not me at the TV. So they had cause for concern.",Great fun replayable game but close all your windows and doors.,Platform: Nintendo SwitchEdition: StandardVerified Purchase,2 people found this helpful,11,20,Public,86762324
Petey,amzn1.account.AFMN47PHJ3KMDESUSM37TN2I7T5Q,"Reviewed in the United States on June 5, 2017",0,,https://www.amazon.com/Mario-Kart-8-Deluxe-Nintendo-Switch/product-reviews/B01N1037CV/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,5.0 out of 5 stars,"I've been playing Mario Kart since the first one was released for the Nintendo 64 many years ago. Although the game has changed throughout the years, it's still so much fun. You can play with family and friends, and it makes for a great party game for everyone to enjoy. If there are no little kids around, you can even make up tons of drinking games around Mario Kart as well!If you prefer for the more serious route there are tons of challenges that you can take on, either through solo player or online against people all around the world which will really test your skills. I should warn you though that nothing is more frustrating than having Baby Mario from China hit you with a shell on the final lap which causes you to lose haha. Definitely happy I bought this game!",Another great Mario game.,Platform: Nintendo SwitchEdition: StandardVerified Purchase,5 people found this helpful,28,28,Public,8555698
TMSjokeman,amzn1.account.AHZ6LMHPUICGJ4JUQERRAQVQYD7A,"Reviewed in the United States on May 25, 2017",0,,https://www.amazon.com/Mario-Kart-8-Deluxe-Nintendo-Switch/product-reviews/B01N1037CV/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,5.0 out of 5 stars,"Love it! The five stars almost don't feel like enough. Everything about this game is fun, and the challenges keep coming with new moods exclusive to the Nintendo Switch!If you have ever played MarioKart before, this is more of the same - fast, fun, and never-ending excitement. I don't think your the person I need to sell on this.If you have never played Mario Kart, and you have a Nintendo Switch...I mean, what are you waiting for??? Mario Kart 8 Deluxe is not just another racing game - you race underwater, through the skies, upside down, through a toybox; there is so much to see and do and learn here. Plus, there is a learning curve, and the game is designed to help you become a better racer gradually, while still letting you take home the Gold cup. Single player is great, and playing this on the go with the Switch is ideal because each race is never longer than 5 minutes total. You could easily power it up in the doctor's waiting room and probably finish a few Cups before being called back.And the multiplayer is great! There are other features designed to help even the odds between veterans and new-comers. From the Grand Prix to the Battles, it's anyone's game to win! The online is much more challenging, but after completing all the 150cc cups with Gold, you should be set to take anyone on.If you have a Nintendo Switch and don't have Mario Kart 8, you should question why you bought it in the first place.",Fast Fun for All Ages,Platform: Nintendo SwitchEdition: StandardVerified Purchase,2 people found this helpful,110,35,Public,1919386
Logic,amzn1.account.AFINWM32FBLHINLEWKGGC77SFCPA,"Reviewed in the United States on December 19, 2017",0,,https://www.amazon.com/Mario-Kart-8-Deluxe-Nintendo-Switch/product-reviews/B01N1037CV/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,4.0 out of 5 stars,"The game is fun, looks awesome, controls are awesome, its Mario Cart! My only complaint is the frequency of items during races. You can be the best cart racer in the world and still lose!!! One minute you're in 1st place perfectly drifting making Zero mistakes. Then bam you get hit by a blue shell, then another blue shell, then maybe a couple of red shells all in a row! You go from 1st, all the way to 5th even 10th all because of things out of your control. The better you race the worst items you get from randomized weapon boxes, meanwhile people in dead last are pumbling you with Shells and other items. I wish there was a game mode where Items weren't aloud aside from custom matches. The items make this game unplayable for me, I can't be competitive in a game that screws you for playing well. Seriously.......... what were they thinking with the items? I returned it I'll wait for the next Mario Cart that's more balanced because the weapon/item balancing in this game is atrocious and broken in my opinion. This isn't an exaggeration, go ahead and get it if you don't care about losing because of things that are out of your control. Frustrating, I really wanted to like it, I tried..................",Great cart racer but needs tweaking,Platform: Nintendo SwitchEdition: StandardVerified Purchase,One person found this helpful,121,26,Public,1346856
Jaime McCutcheon,amzn1.account.AFDRR3JUWJWTXJIMLI2UL74LXHZQ,"Reviewed in the United States on August 22, 2020",0,,https://www.amazon.com/Mario-Kart-8-Deluxe-Nintendo-Switch/product-reviews/B01N1037CV/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,5.0 out of 5 stars,"Tried this as a first game to introduce my son to Nintendo Switch and video games in general. Picked this one as it’s racing, he gets to pick his favorite character and we get to play together when we are stuck at home for fun momma/ son bonding time. It will take a little while to master as he is very young but we are having a blast playing it. You can’t go wrong with Mario Kart. Great game!",Great Game!,Platform: Nintendo SwitchEdition: StandardVerified Purchase,One person found this helpful,53,36,Public,553311
Alejandro C.,amzn1.account.AHO2IMF3KZ6EFQQVZLKYYB5GC5FA,"Reviewed in the United States on August 20, 2021",0,,https://www.amazon.com/Mario-Kart-8-Deluxe-Nintendo-Switch/product-reviews/B01N1037CV/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,1.0 out of 5 stars,"For kids on 8 and up is so dumn. Is no carrier, cars are faster that u are.  If u get gits stop the whole thing and take u coin from it.. is so fucken stupid games.. i though will ne fun. Instead we get angry and annoying with the stupid development of the game.. so expensive for what it does. I wish i can sens in back and get my money refund it.. NINTENDO DO A BETTER GAMES.. is only my personal opinion.My kid get board really fast with it. Instead he plays ps2 NFS most wanted..",Is great but for really joung kids..,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,69,37,Public,86702487
Jess,amzn1.account.AE5YSL6JWFSWFYMAMVO5Q33WSQZQ,"Reviewed in the United States on January 21, 2020",0,,https://www.amazon.com/Mario-Kart-8-Deluxe-Nintendo-Switch/product-reviews/B01N1037CV/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"ZOOM ZOOM! This classic has now been updated for the Nintendo Switch. I paired my purchase with the Amazon Basics Steering Wheels, where you pop in your switch controllers (joy cons— I suppose because they *spark joy*?) and use those for the game. Those truly step up your driving experience. I’m an old school GameCube fan, so I’m thrilled to have a new Mario Kart worth sinking my teeth into.",The next generation of Mario Kart holds no punches!,Platform: Nintendo SwitchEdition: StandardVerified Purchase,2 people found this helpful,37,14,Public,1317811
woofy,amzn1.account.AFNZCGBRF3XA55B3DAJ63Q7RBLBA,"Reviewed in the United States on September 3, 2017",0,,https://www.amazon.com/Mario-Kart-8-Deluxe-Nintendo-Switch/product-reviews/B01N1037CV/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"I already own Mario Kart 8 for the Wii U, so I was hesitant on picking this up, especially since I already bought all the DLC, but new version is totally worth it. The deluxe version has enough new features for me to justify getting it:- The graphics on this new version blow the Wii U version away. It's so much more crisp and vibrant. The higher frame rate also makes it look so much more smooth.- In my opinion, this is the perfect kind of game for a handheld experience. It's the kind of game where you can just pick up and stop playing as soon as you need to. So this will be game of choice when I take my Switch with me when I travel.- Other cool new features: new characters, all of the DLC included, steering assist, online play. The first two reasons above were enough for me to like this version, though.",Best Mario Kart Experience So Far,Platform: Nintendo SwitchEdition: StandardVerified Purchase,One person found this helpful,67,19,Public,5069609
Good Reviewer,amzn1.account.AF5OE2YYJJJDGS3E272ZUASJPOQA,"Reviewed in the United States on October 6, 2021",0,,https://www.amazon.com/Mario-Kart-8-Deluxe-Nintendo-Switch/product-reviews/B01N1037CV/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,This game is very fun and has been enjoyed by my entire family from 30 somethings to toddlers. We have game nights with some other couples and this game has been a hit across the board. The huge selection of tracks and characters is great. We have been very pleased with this purchase.,Love it!!!,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,36,126,Public,655228
Tyler,amzn1.account.AHUOHTLD6BBZKHRAIH5JTLQKVOSA,"Reviewed in the United States on February 8, 2018",0,,https://www.amazon.com/Mario-Kart-8-Deluxe-Nintendo-Switch/product-reviews/B01N1037CV/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=10,5.0 out of 5 stars,"Honestly, what can I say that hasn't already been said about this game? This game is tons of fun for everyone. I purchased it as a Christmas present for my daughter, but I've probably played it more than she has. Brings back a lot of memories when I used to play the original Mario Kart on Super Nintendo and N64--just much better graphics.If you're looking for a fun game to play by yourself, with friends, or with family, I highly recommend this game. The great thing is that you can play Mario Kart online against other people now.",Tons of fun for everyone!,Platform: Nintendo SwitchEdition: StandardVerified Purchase,One person found this helpful,640,29,Public,767236
Athene,amzn1.account.AFTCBASIQBNYH5FWKRK2M3SUWLRA,"Reviewed in the United States on June 21, 2018",0,,https://www.amazon.com/Mario-Kart-8-Deluxe-Nintendo-Switch/product-reviews/B01N1037CV/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,3.0 out of 5 stars,"The game is great with friends I love playing it with others right next to me.  Other than that, I agree with some of the other reviews that this game could use some major improvements.  They have relegated the extra power ups so that you only get them if you are in certain positions.  So if you are in first you never get shells or invincibility stars or anything like that.  So, holding onto the first position puts you at a disadvantage?  I would think everyone behind you gunning for your spot was enough of a disadvantage.  Really, this does not affect the person in front as much as much as you would expect though because those behind him are now in a firing range where everyone has weapons and are busy slowing each other down.  So, if you manage to get out front with a bit of headway  its usually pretty easy to win otherwise if your stuck with the masses it can get pretty difficult.  I would prefer a fully random draw of power ups.  For the more battle royal missions they have added cheap gimmick spots into the maps such as one where there is a ramp onto the walls that players can just stop on top of and take a rest and others cant acually reach those players without going out of their ways to aim just for them.","Great game, would say not an improvement against other Mario karts.",Platform: Nintendo SwitchEdition: StandardVerified Purchase,61 people found this helpful,533,148,Public,71931
M. Kennedy,amzn1.account.AH3UU7E535Y3ITEOQC3WSNFAP6AA,"Reviewed in the United States on June 21, 2017",0,,https://www.amazon.com/Mario-Kart-8-Deluxe-Nintendo-Switch/product-reviews/B01N1037CV/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,5.0 out of 5 stars,"Mario Kart 8 deluxe has the same racing courses as on the WiiU, but they made a few changes that greatly improved the game.BattleThis was the biggest, best change they made.  Instead of driving aimlessly through regular courses hoping you pass someone, they have created battle-specific courses, making battle more intense. There are 5 different modes in battle: balloon battle, coin runner, renegade roundup, ba-bomb blast, and shine thief. All are great. Our family favorite is Renegade Roundup.Beginner modeThey have added two new features that make this game more bearable while playing with small children. You can turn on your rc (at least that's what we call it. It gives you an antenna that makes your kart look like an RC car). This will make it so you cannot fall off the track. If you have this on, the game doesn't allows you to take some of the secret shortcuts.They also have an auto accelerator. This makes it so you do not have to push the gas the entire race.We were hesitant to buy this because it's basically the same as the WiiU version, but their improvements made it worth the money.",Much improved from WiiU.,Platform: Nintendo SwitchEdition: StandardVerified Purchase,56 people found this helpful,297,72,Public,107499
James,amzn1.account.AEL7QWUCD4TNGTWABDSULD3JANBA,"Reviewed in the United States on May 13, 2019",0,,https://www.amazon.com/Mario-Kart-8-Deluxe-Nintendo-Switch/product-reviews/B01N1037CV/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=1,1.0 out of 5 stars,"This game is super disappointing compared to the gamecube version. The lack of user options and bad design makes it not worth buying. Examples include if you're ever in first or second place in a race, you'll never get any decent powerups. You'll generally be stuck with coins or bananas. You can't hit people to knock them off course and the jump feature is more like a miniature hop that doesn't matter at all. You can't selectwhich powerups are allowed in races or how many cpu ai's there are. This also goes for the battle mode. When playing balloons battle, you can't ram people to steal ballons. In fact, this game doesn't even have an in game settings page. This is a shameful production from Nintendo.",Disappointing,Platform: Nintendo SwitchEdition: StandardVerified Purchase,22 people found this helpful,49,53,Public,1544249
K. Chan,amzn1.account.AGG6F76CPNHTUAFW3PYLPAYQL7PA,"Reviewed in the United States on January 30, 2018",0,,https://www.amazon.com/Mario-Kart-8-Deluxe-Nintendo-Switch/product-reviews/B01N1037CV/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"I'm not sure if there's much more I can say about this game that hasn't been said before, but Mario Kart 8 Deluxe is an awesome game.  The game is casual and simple enough for non gamers and young kids to pick up on, but complex enough for seasoned gamers to challenge themselves (and each other!) with.  The graphics are beautiful, the new characters and karts whimsical, and the game is great for the family game night.  Overall, great addition to our growing Nintendo Switch Library.","Amazingly Fun Game, Great Game for Casual and Serious Gamers Alike",Platform: Nintendo SwitchEdition: StandardVerified Purchase,3 people found this helpful,"9,481","4,386",Public,306
