author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,visibility_status,ranking
Griffin Wiebel,amzn1.account.AFCIYYZRW4NADMF2QSHTPTNOSELQ,"Reviewed in the United States on December 19, 2018",0,,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/product-reviews/B01N5OKGLH/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,5.0 out of 5 stars,"I've been playing Smash Bros. since the N64 days and it's been great watching the evolution of the franchise. There have been stepbacks, especially with Brawl, but each iteration brings something new and unique to the playing field. Smash Ultimate is more than that as it brings most of everything from all Smash games and THEN some.Technically, this game is gorgeous to play on a big screen and portable mode and 99.9% of the time, runs at a stable 60fps. Lag inputs are somewhat of an issue compared to older titles, but it's something I've gotten used to (still hoping for a patch).Speaking of input, the mechanics of this title are fluid and tight with each character feeling unique in their own movesets. There are so many characters to choose from and the promise of even more is mindblowing. It's almost impossible to buy this game, play it, and not find a character you stick to.But the real star of this show are the gamemodes, specifically the Adventure mode. World of Light has some great battles and good challenges for those looking for one, but it's extremely lengthy. My 100% playthrough of the adventure mode on hard clocked in at over 40 hours. Of course, your mileage may vary, but expect a long time grinding. Other modes, like classic and multi-man smash are also great fun, with challenges encouraging you to pull off some crazy, insane feats.But, when it comes down to just playing Smash by yourself or friends, this is the ULTIMATE package. I haven't tried the online yet, so I don't have an opinion on that, though I have heard some negatives. Either way, your $60 or whatever price you pay will not be wasted, rest assured.This is not just a Switch essential, it's a reason to BUY a Switch.","My Favorite Smash Bros, Bar None",Platform: Nintendo SwitchEdition: StandardVerified Purchase,One person found this helpful,425,41,Public,243624.0
Justin Murphy,amzn1.account.AFR3IV5V32COXSNR2WC6ED5QBOFA,"Reviewed in the United States on May 28, 2020",0,,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/product-reviews/B01N5OKGLH/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,1.0 out of 5 stars,"This game disgusts me. Nintendo legitimately hates their player base. The ""online"" in this game is a slap in the face and literally a step backwards in time. I hope you have fond memories of playing online games via Dial-Up. Just kidding, it's worse. Let me explain why...First, the online performance sucks. You'll lag. You'll cry. You'll keep playing and wonder why.Second, if you want it to suck just a little bit less--and I do mean just a LITTLE bit less--you have to buy an ADDITIONAL piece of equipment (USB-to-Ethernet adapter). Even then, it still sucks. You'll Google why it still sucks and be told by internet strangers that it's still somehow your fault. Ok. They don't have a problem. It's only you. You should stop using WiFi. You should get better internet. You should move to Japan.Third, you have to pay for online. That's right. You have to PAY someone MONEY in order to GET the worst online experience in your life. Scratch that; the worst online experience in your LIFETIME. I guarantee you that you have never--nor will you ever--have this bad of a time playing an online game.I hate my life.",MSN Gaming Zone from the 1990's had less online lag than this piece of garbage,Platform: Nintendo SwitchEdition: StandardVerified Purchase,2 people found this helpful,2,4,Public,21343253.0
Yvonne Wang,amzn1.account.AHAPSYGFL4JGGLRD65LV5VGSL73A,"Reviewed in the United States on December 7, 2018",1,,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/product-reviews/B01N5OKGLH/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,5.0 out of 5 stars,This game is absolutely crazy. Love the new animations and feel of the game. Even joker is going to be in it! What else can we ask for,Unreal,Platform: Nintendo SwitchEdition: StandardVerified Purchase,15 people found this helpful,16,6,Public,10132500.0
Amazon Customer,amzn1.account.AHJKBIDWSUDQ2SNIH6YCVAOQB2KA,"Reviewed in the United States on December 7, 2018",0,,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/product-reviews/B01N5OKGLH/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,5.0 out of 5 stars,"Amazing game. If you're a fan of the Smash series, it is well worth it.",Fantastic,Platform: Nintendo SwitchEdition: StandardVerified Purchase,7 people found this helpful,7,19,Public,11730313.0
Demetrick,amzn1.account.AHWNMGI6UXNRWY3TRVQIRWICRWGA,"Reviewed in the United States on December 21, 2018",0,,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/product-reviews/B01N5OKGLH/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,3.0 out of 5 stars,"Solid game. Many great characters and counting. Negatives would be the lack of any non-fighting mode. Was hoping for another Home Run mode at least. I would've preferred they work on incorporating a non-fighting minigame than add more characters to this already great roster I haven't even played all the characters with yet. Was very disappointed after beating the World of Light to find there was nothing else to do but fight in every other game mode. Also the World of Light has steep variances in difficulty. I had to switch to easy to beat certain spirits, but switch to medium or hard to get a decent challenge out of the unlockable fighters and boss battles.Pros- Large array of characters.- Long story mode that requires you to think a littleCons- All game modes revolve around fighting- No cool minigames- World of Light has steep variances in difficulties due to spirit abilities/conditions- No ability to lower difficulty in Spirit Board. Getting legendary spirits really comes down to a luck. AI is too difficult for casual gamers.","Solid Game, but missing the extra mile for those who enjoyed mini games",Platform: Nintendo SwitchEdition: StandardVerified Purchase,2 people found this helpful,43,54,Public,2913468.0
Tommy,amzn1.account.AEPHLW7IZMT47ULFDGTTWTRSKEYA,"Reviewed in the United States on January 17, 2019",0,,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/product-reviews/B01N5OKGLH/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,4.0 out of 5 stars,"So I won't go into what makes this a better Super Smash Brothers. Most of us already know that it has an insane amount of characters in it. An insane amount of levels. Better gameplay then Super Smash Brother Brawl and I would rank it as this almost the same game play as Super Smash Brothers U. Out of Super Smash Brothers games, it's easily my favorite besides The Golden Child of Super Smash Brothers Melee. My real issue with this game comes to what they didn't give us. It's is a small complaint. I'm really sad that we didn't get a home run contest or break the targets. I miss the trophies that you would get and how you could spend time just looking at them. I get why they're not in there. This game is huge. I like that they put in a story mode. Then again I also wish it was more like brawl when it came down to that story mode. It would also have been nice if the story mode came with a two player option. Overall this game was in the right direction. Every issue I have with it is just my issue. I'm still loving the game",Too big and too small at the same time?,Platform: Nintendo SwitchEdition: StandardVerified Purchase,One person found this helpful,23,26,Public,2455991.0
hitokiri_ikaika,amzn1.account.AF7PJHTKTATY3BQ4Y7OHLFKA26WA,"Reviewed in the United States on February 7, 2021",0,,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/product-reviews/B01N5OKGLH/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,5.0 out of 5 stars,"Super Smash Bros. is a great series that I grew up with along with my brother and friends, and now with my children. SSBU is a fighter style game with three fighter types: brawer, shooter or swordsman. There are multiple ways to play; single or multi-player, local or online vs modes. There is an added ""story"" mode known as adventure found in the spirits section. Originally bought on the Nintendo e-shop,  since we now have multiple Nintendo Switches we needed another copy, as we all have individual accounts per system. Needless to say at the time of purchase and even today (7 Feb 21) you can pick up a physical copy from Amazon for just under $50. Or buy the digital copy at the full $60 msrp (haiyaa). The choice is yours.",SSBU still a hit,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,18,44,Public,1230195.0
chris,amzn1.account.AEAIDF2BE3UEOTRCCON2NIVLUDBA,"Reviewed in the United States on July 16, 2020",0,,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/product-reviews/B01N5OKGLH/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,5.0 out of 5 stars,"this game has the most bang for your buck. full price tag with all the dlc would be about $120 but you get 86 characters, 114 stages, 900+ songs, several modes that provide hours of entertainment. challenges to complete. and a wealth of online community content and online play. this is a game where having multiple controllers comes in handy. if you have a few GameCube controllers lying around they are great here. the biggest cons are that spirits themselves seem more lazy than trophies from past games but the challenges to get them are fun. its also much more fun to play with people who are about the same skill level as you, so if your new, play with other new people. this is the best smash bros game and you wont be dissapointed.",a year and a half later and its still fun.,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,15,38,Public,1829944.0
kevin clyde,amzn1.account.AGKCVAAL3Y3POXZNJS5EDU44GZRQ,"Reviewed in the United States on March 17, 2019",0,,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/product-reviews/B01N5OKGLH/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=5,3.0 out of 5 stars,I didn't really find it particularly enjoyable like everybody else did mostly because the characters feel even harder to control than the previous game I do like the fact that you have to unlock almost every character in the game I guess but that means you're required to spend at least 10 hours unlocking characters. And there's no guarantee within that 10 hours period that you're going to unlock every character. But considering in the adventure mode the first character you're able to use his Kirby witch honestly I don't like Kirby kind of kills it for me I would have honestly preferred anybody else first in the adventure mode,It's okay,Platform: Nintendo SwitchEdition: StandardVerified Purchase,3 people found this helpful,725,191,Public,40040.0
M,amzn1.account.AFQOX3M3BLGFCTUHMDA7NL6LRM2Q,"Reviewed in the United States on June 20, 2021",0,,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/product-reviews/B01N5OKGLH/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,3.0 out of 5 stars,"As someone who has played just about very version of Smash since the original N64 release, this version of the game leaves a lot to be desired.Comparing from the previous version for Wii U, this version of the game has removed several features that I really enjoyed. Smash used to be an amazing party game, but now multiplayer is capped at 4 players at a time on much smaller maps. The single player campaign is poorly balanced and lacking; meaning that unlocking characters has become an even more grueling and obstinate process.Overall, I am having much less fun with this iteration than I have with any other.",Dissapointment from a Smash veteran.,Platform: Nintendo SwitchEdition: StandardVerified Purchase,One person found this helpful,64,11,Public,851003.0
Jonspotz,amzn1.account.AGELT5MGPATGS5H5RXNOX5BMCN5Q,"Reviewed in the United States on February 25, 2019",0,,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/product-reviews/B01N5OKGLH/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"I grew up on Smash Bros. Melee for the Gamecube. I never adjusted to Brawl and never owned a Wii U. I did however get a switch and after waiting for initial reviews decided it was time to have Smash on my switch.What can I say? I love this game. As an occasional gamer, I get a lot of value out of this game. I personally focus on classic mode and unlock a lot of elements of the game through the classic matches (new characters, music, etc (it has a story mode as well which is fine but not my focus). As of 2019, you can use the gamecube controller for this game with an adapter (which I have yet to try but expect it to be fantastic).Some reviewers who are new to smash have been turned off by initial impressions of the game. This is not a game to show off/play with friends the first night you open and play it. You have to play it and unlock its full potential. You will grow and develop into a better player doing so. If you want a fighting game for parties/gatherings and don't have the patience to unlock this game, consider something like capcom vs. or street fighter II.Additionally, you need to make sure you have a tv or monitor that has gamemode. If you have a bunch of settings on your display to make things look better, this will create input lag. I also recommend the pro controller for this game.All-in-all this is a fantastic version of Smash. It has replaced my need of Smash Bros. Melee (my wii won't run forever and Gamecube discs will not hold up forever either).So if you love previous Smash titles or are thinking about getting this, just buy it. It rocks.",Truly the Ultimate smash,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,38,69,Public,3678445.0
Jacob powell,amzn1.account.AF577NPDEJXSNZ5HQMRGIYLAZEVQ,"Reviewed in the United States on December 27, 2018",0,,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/product-reviews/B01N5OKGLH/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,A fighting game like this with all 70 characters to choose from make a game so Exciting. But who knows if this is the last Super Smash Bros game? Who knows if a another one is on the way? Apparently their were other fighting games that came about compared to SSMB but they didn't  succeed to be better than SSMB. If this turns out to be the last one I guaranteed that their will be remake if necessary. I still have the SSMB for the 3DS and Wii U but no need for me play them anymore. I couldn't even play the one my Wii U anymore after I had to delete to make room for extra memory. When I tried reinstall it to play it again an Update was due but I didn't have enough memory so I never able to play it again. I was lucky that I still had on my 3DS. But now this has arrived I'll never get rid of it ever. Then again who knows if this is the last Super Smash Bros game?,Best of the Best of SSMBU,Platform: Nintendo SwitchEdition: StandardVerified Purchase,One person found this helpful,49,24,Public,2160672.0
Lynn Ledger,amzn1.account.AE6S5BSJDTJBTWS5Q4LLETAYSKWQ,"Reviewed in the United States on February 4, 2019",0,,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/product-reviews/B01N5OKGLH/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"I've always been a Smash fan.  Had the 64 version and the Game Cube version.  Loved both to death, but missed out on any others in between due to limited budget in college.  Once I got the Switch when it came out, I was chomping at the bit for when this would come up!I love how many characters you have to select from once you unlock them.  Its also fun to play the single player Light quest mode.  I found my brother and I unlocked most of the roster working together and taking turns.  I also love the customization you can make to matches when you're playing against friends or the computer!  Changing maps randomly is a fun feature!  I know the Assist Trophy's are an addition in one of the games I missed, but between them and the pokemon roster you can get from the different pokeballs can make the entire match crazy if that's all you have selected to spawn.  It's great fun all around!A great installment to the Smash series!",Great Game for Multiplayer and Single Player,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,654,226,Public,10443.0
K.C.H.,amzn1.account.AEOIZFKAKG7L6L4U5646TPGKEODA,"Reviewed in the United States on December 12, 2018",0,,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/product-reviews/B01N5OKGLH/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,4.0 out of 5 stars,"This is my first smash bros game of any kind on any platform. I haven't played it for very long and even then only the single player ""story mode"", no local or network multiplayer.I don't usually get into fighting games but I decided to give this a try (there was that brief phase with ""killer instinct"" in 90s but lets not count that).What I eventually realized is that this is to the street fighter or soul caliber games what mario kart is the forza series: technically the same genre but serving a much different purpose. I mean you can probably guess that seeing how you can pick ""the wii fit"" character as a fighter.The game didn't came with a manual but there is a ""moves list"" for each fighter. Feels like I'm still missing a lot of important information that I just assume I'll have to look up on my own. For instance all the moves in the moves list seem to emphasize some combination of the B button but there's no mention the A or other buttons. I'm pretty sure the combinations of the other three button also do things. I also have no idea how to recover from falling off the edge of a stage.Actually there's one stage where this giant...I guess battle ship is aiming a massive gun at me the whole time and will decided the fire randomly. There was match it lasted about 5 seconds and I was already dead having not had time to do anything. It's a short loading time to retry but do it enough time even that load time gets annoying.I knew going in the pacing is fast and furious and probably confusing with so many characters on screen at once. I can't exactly mark it down for that. And wow, it is hyper fast and jumbled up when it's at its peak.For now I'm giving it four stars for lack of clarity and some truly confusing and arbitrarily hard stages. Not the characters that are hard. The literal backdrop/background attacks. Maybe there's some way to attack the stage along with the enemy character(s), I don't know since I usually get defeated before I can even tell.I'll certainly come back and update the score and review as I get more experience.",This is my first smash game and I think I like it,Platform: Nintendo SwitchEdition: StandardVerified Purchase,One person found this helpful,171,54,Public,7761883.0
Samuel Z.,amzn1.account.AFY7BAD2IYYFJW6CVD7XTJH64ESQ,"Reviewed in the United States on December 16, 2019",0,,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/product-reviews/B01N5OKGLH/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,3.0 out of 5 stars,"Everything except the core gameplay is amazing. Plenty of gamemodes, great look and feel, all the characters and stages are there, everything is top-notch.For any new or returning Smash player who just wants to have a great time with their buddies: 5 stars; stop reading and buy the game now.For anyone who wants to play the game competitively in any way, 1 star; total garbage.The balancing of the characters is so, so far off from what is appropriate for those who fall between completely-casual and tournament-winning-professional (which is 99% of people). If you want to have a friendly competition with your buds, SSBU just isn't suited for it. If you want to climb the Online ladder, SSBU just isn't suited for it. If you want to practice and improve, SSBU just isn't suited for it. (Although the game is pretty balanced for the top 10 players in the world, no one reading this review is top 10, and that's what matters.)There are MANY reasons for this, but they all come down to balancing. For two players of about equal skill, some matchups are just unwinnable because one character is so much better than the other. The game also has so much cheese; some characters are seemingly unbeatable by spamming one or two moves.I'm not going to list out ever issue I've encountered, but trust me when I say that you cannot take this game seriously as it is currently balanced. Nintendo has made several mistakes when deciding which fighters get what moves/abilities, and the quality of the gameplay greatly suffers for it.Side note: the Online has way too much input lag to be playable on normal home Wi-Fi. 0/10, do NOT recommend.",Poor balancing ruins the game. Otherwise amazing.,Platform: Nintendo SwitchEdition: StandardVerified Purchase,2 people found this helpful,6,6,Public,8472449.0
Phil,amzn1.account.AFFHWO732EWNFJZ7NV3P43XMQNGQ,"Reviewed in the United States on December 8, 2018",0,,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/product-reviews/B01N5OKGLH/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"Had a delivery snafu and ended up having to get a refund from Amazon, but I was able to get the game digitally through the eshop (14GB for those wondering). I am absolutely stunned by the amount of content in this game! It has the nostalgia and simplicity of the earlier entries in the series but there’s so much to do and unlock between the many different game modes and the challenges that it feels completely brand new. The roster is huge, but you only start with the original 8 characters. However, you begin to unlock new ones very quickly. Not sure if there’s any method to how you unlock certain characters, but they’re coming along at such a steady pace that I should get to my favorites without a hassle. The level selection menu is a little overwhelming so I tend to just stick it on random. The Adventure mode map is HUGE and will likely keep me busy for many hours to come. Online is pretty seamless for matchmaking with strangers but the inability to directly message or invite friends is a little cumbersome. Also, relying on the phone app for voice chat is just ridiculous. I like that it limits my kids online interactions but it makes it so much more difficult than it should be.",Everything and more,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,562,206,Public,56627.0
Anthony DeVito,amzn1.account.AHKWNPGZIGP4FPRWM7HIHW5KKCNA,"Reviewed in the United States on April 26, 2019",0,,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/product-reviews/B01N5OKGLH/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"Smash is usually at its most fun when you're playing with friends. But as you grow up, the likelihood of living near your friends who would be willing to play Smash lowers, so you usually play it solo. I'm happy to report that this Smash has a really engaging solo-player aspect, mainly in the form of the World of Light campaign and spirit board challenges.While not as good as Brawl's Subspace Emissary in terms of story, it definitely has more interesting content and just lots of content in general. I was bummed when the previous gen of Smash didn't have as robust of a single player experience and non of it had any kind of story, but the World of Light has both.I also like the classic modes, which is like the original Smash's single player where you fight a series of configured battle based on which character you choose. This one adds more fun to it by basing the fighting conditions throughout each battle on the character as well. For example, Kirby's love of food is reflected through his classic mode by having healing food items available at the start of each battle. This makes each classic mode extremely unique from one another, so you don't get bored redundantly playing similar matches throughout. And it's especially fun if you're familiar with the characters and see the tweaks based around their characters.So in short, I recommend this game, especially if you're looking for a fun single player experience instead of just a multi-player/online match only game.",Great fun for both single player and multi-player,Platform: Nintendo SwitchEdition: StandardVerified Purchase,One person found this helpful,10,10,Public,7776910.0
Gabba Hey,amzn1.account.AGS7TF2ZZ5UCCMPQS2DOOLG5RRMQ,"Reviewed in the United States on December 14, 2018",0,,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/product-reviews/B01N5OKGLH/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"FANTASTIC game.  I've already put in 20 hours and still haven't unlocked everyone, it's just incredibly deep.  The gameplay is fast and aggressive - campers will be punished.  The animation is slick, the movements are smooth, and the fighters are all incredible.  Just an absolute masterpiece of a game, the pinnacle of the series, and the crown jewel for the Nintendo Switch.  You can't say you own a Switch if this game isn't in your library!EDIT: A couple hundred hours later, and the game is still fantastic.  The roster is well balanced, the characters are fun, and the gameplay can be as deep or as shallow as you want.  Want to just have fun with family & friends or a good party game?  This game is for you! Want a deep fighter with a high skill ceiling?  You can find that here!  The online portion is full of players trying very hard to be competitive.  Basically anyone can find something to enjoy - if you own a Switch, you NEED to own this game",Everyone is here!,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,241,111,Public,74925.0
MSA,amzn1.account.AFUNTTQHT7DCP4AAMAASMKQVB6RA,"Reviewed in the United States on May 3, 2019",0,,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/product-reviews/B01N5OKGLH/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,4.0 out of 5 stars,"I never played the original, so have nothing to compare this to.With all the hype, I was expecting more, but I was indifferent about this game (maybe I'm just old, original Atari era gamer). This has so much going on at times, its nigh impossible to see what is going on.Sure it nice to see soooooooooooooooo many iconic Nintendo characters in one place and beat the ever-loving crap out of each other, but I guess I was expecting more MK/Tekken/SF - this is not the game's fault - its mine.The graphics and sound are superb.Gameplay seems repetitive to me though, with no clear end-goal.However, my son loves this so that's a win and not a complete waste.Giving a 4 for graphics, sound and atmosphere, but brawlers just aren't for me personally.",First Trip into Smash World,Platform: Nintendo SwitchEdition: StandardVerified Purchase,2 people found this helpful,802,450,Public,50801.0
chris,amzn1.account.AHG3X2IMHTK2X5QY2EYDXLPTX3VA,"Reviewed in the United States on January 31, 2019",0,,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/product-reviews/B01N5OKGLH/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,4.0 out of 5 stars,This game is vastly improved from the Wii u version because it doesn't have unfair difficulty. Classic mode was a joke in smash for wii u. Classic mode and adventure provide a challenge without being unfair. the vast selection of characters and stages are another one of the stronger points. Stage select could have been easier to navigate through though.  The fighting mechanics have been polished to make it more fair.I love adventure mode and its story. Something that smash for wii u lacked.I do feel like that the Spirit list should have more features that the trophy list used to have. I also miss home run contest and break the targets. Local multiplayer multi console gameplay is a bit laggy and slow. It becomes unplayable with more than 4 consoles connected.I would say it's definitely worth picking up. It is much better than the Wii u version,Greatly improved from the Wii u version. Still has some issues,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,351,119,Public,155896.0
Logan N Lenberg,amzn1.account.AHP7ZZOYTSKXWA56L6SNU3QSOQPQ,"Reviewed in the United States on December 8, 2018",1,,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/product-reviews/B01N5OKGLH/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,1.0 out of 5 stars,"First of all let me start off with saying that my switch is a part of the day one releases so this might not apply to newer switches. I got the game on release day and decided to try and play it right away. When I first put it in it asked me to do an update. After the update finished I found myself stuck on the startup screen and can no longer get past this screen and I can't enter safe mode as well. Currently I am trying to wait the battery out and see if that helps at all, and if that doesn't work there is probably nothing else I can do to keep my save data. Currently I only use licensed Nintendo products with my switch and this update that I had to do before I could load the game is the only culprit I can think of.",Warning: The game update Bricked my switch.,Platform: Nintendo SwitchEdition: StandardVerified Purchase,7 people found this helpful,7,2,Public,35447393.0
Harrison Edmonds,amzn1.account.AER3TMAUUB6ZWK4IV644JU45XFMA,"Reviewed in the United States on December 22, 2018",0,,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/product-reviews/B01N5OKGLH/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,2.0 out of 5 stars,"Love this game, from the improvements from Smash 4 to the Light World campaign.  All of the characters feel much more balanced, it's nice to have characters like Zelda and Donkey be competitive again.  BUT!  Online makes me want to drive my head into a 3 brick wide wall, 3 wide just to make sure I die from my injuries trying to break it down.  It's incredibly inconsistent, not just from match to match, but second to second within each match.  This is a huge portion of the game for me since I love playing against all different types of players and styles, and it is 100% garbage.  Unless they fix this I don't see me playing it much into the new year.",Nintendo should be ashamed of the online services,Platform: Nintendo SwitchEdition: StandardVerified Purchase,3 people found this helpful,9,10,Public,12125943.0
neverr,amzn1.account.AGZ74Q7IE42RBJ2Z54WDVQGTI32Q,"Reviewed in the United States on December 10, 2018",0,,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/product-reviews/B01N5OKGLH/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"Smash Ultimate is the best-looking game on the Switch in hand-held mode. This is the definitive mobile version of Smash, and it runs beautifully.The single player content is outstanding. While I thought World of Light was decent, Spirit Board is an addicting collectible mode for people like me who want to pick-up-and-play. Each character getting their own themed Classic Mode is also really cool. One of my favorite changes is that the challenges aren't totally brutal overall. No ""complete X mode with every character"" stuff.Multiplayer leaves a lot to be desired, though I've had lots of fun by avoiding Quickplay matchmaking and taking turns sparring with others in Arena.",The definitive mobile Smash with realized single player,Platform: Nintendo SwitchEdition: StandardVerified Purchase,One person found this helpful,41,25,Public,2937069.0
Justin,amzn1.account.AEGB7NMSSDSW2QBH32QZYB43VR3Q,"Reviewed in the United States on March 13, 2019",0,,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/product-reviews/B01N5OKGLH/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,4.0 out of 5 stars,"As of this point, I have positive feelings about the game. World of Light isn't Subspace Emissary levels of good, but it offers enough to make this game worth revisiting 10 years from now. Classic mode is very carefully thought out, giving a small story so every one's story is themed. The cast is loaded and it's mostly a buffed up version of Smash for Wii U/3DS. My only issues as of this point is: Final Smashes suck, they are about half as strong as they were in Brawl, and most are stupid cutscenes or things that restrict your control. Online as of this point (3/14/19) sucks as well. I don't know what Nintendo is doing, but we went from 4 player matches loaded with items running smooth on the Wii U version, to lag city on 1 v 1 no items Final Destination.",So far so good,Platform: Nintendo SwitchEdition: StandardVerified Purchase,,110,86,Public,384933.0
Amazon Customer,amzn1.account.AESMJFPHRTOF2MWMQLABEQ6Y2XTA,"Reviewed in the United States on December 12, 2018",0,,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/product-reviews/B01N5OKGLH/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,1.0 out of 5 stars,"First off the game definitely has potential, but the Online is atrocious. For starters, you have to pay separately for online unlike Ninentdo’s previous online systems. This wouldn’t be so bad if the online itself was well executed, but it’s awful. You can request a 1 vs 1 match, yet end up in a 4-player Free For All with items on everywhere. Oh, and if you disconnect from the game you didn’t want? That’s a penalty, so no more online for you for a while!The game also has some awful balancing. Characters like Inklings, Bowser, and Charizard are ridiculously overpowered. It makes playing “worse” characters not fun at all.",Awful Online and poor balance overall,Platform: Nintendo SwitchEdition: StandardVerified Purchase,6 people found this helpful,7,9,Public,10628997.0
Day 1 Prime Member,amzn1.account.AHIEERXYJZLIPREBYMHMXPJ52EYQ,"Reviewed in the United States on February 22, 2019",0,,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/product-reviews/B01N5OKGLH/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,1.0 out of 5 stars,"There is no chance whatsoever of playing with anyone online. The game lags so horribly, you'll be grabbing someone one second, and the next second you'll be off the screen because they apparently smashed you. Check the real reviews online, away from Amazon. Online play is horrible. Nintendo needs to synchronize a little better amigo.",Online PvP Still Horrible March 2019,Platform: Nintendo SwitchEdition: StandardVerified Purchase,4 people found this helpful,15,20,Public,7622480.0
