author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,visibility_status,ranking
SonnyB,amzn1.account.AGP4LIHWA3EIKXZEXMHECZ7ZXEVQ,"Reviewed in the United States on May 12, 2020",0,,https://www.amazon.com/Under-Armour-Charged-Assert-Running/product-reviews/B09L8LM9BN/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,"I go through running shoes about every 4-5 months. I've stuck with new balance and Nike but thought I'd give UA a shot. The first size 10 pair was too small and went back. The second 10.5 wide seemed like they fit well enough walking around the house but after a mile of fast-paced walking, they raised a blister right where the top of the heel cup touches the Achilles tendon area. I wear high-quality Thorlo running socks and have never had this problem with any other running shoe.Now they aren't returnable and I can either suffer, donate them, or throw them away. This has been an unpleasant experience and I WILL NOT be buying UA shoes again.",Blisters!!!!,Size: 10.5 X-WideColor: Black/WhiteVerified Purchase,33 people found this helpful,214,150,Public,454236
Amazon Customer,amzn1.account.AH4PR6BYZOF46IL5XOBDAAAWRKAA,"Reviewed in the United States on October 10, 2019",1,,https://www.amazon.com/Under-Armour-Charged-Assert-Running/product-reviews/B09L8LM9BN/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,I’ve only owned these for a few weeks and the glued on thread is separating and the heals pop. These are so cheap I have had Walmart shoes last longer. Stay away from these.,Terrible Quality,Size: 11.5 X-WideColor: Black/WhiteVerified Purchase,38 people found this helpful,114,25,Public,1066518
Adolfo Cabrera,amzn1.account.AFHTYVAR6MVQGETSTKN72H3L5X2Q,"Reviewed in the United States on October 12, 2020",0,,https://www.amazon.com/Under-Armour-Charged-Assert-Running/product-reviews/B09L8LM9BN/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,3.0 out of 5 stars,"These shoes are comfortable for beginner walking/jogging. These were my first pair purchased as I started to walk/jog aiming for weight loss. They helped me get from 300 to 271 after 4 months, logging and average of 4 miles 7 times a week. I added a pair of Dr Schols soles to reduce knee/heel impact, but also worked great without them.With the pace described above, I feel I have run them down and they aren't working for me now. Yes, I'm fat. Yes, I gave them a lot of use, but I expected these to last at least 6 months if not more. I would say they are not meant for intensive use but might work well for more casual use.I'm going for a pair of ASICs now which are on a higher price range, so I'll see how that goes.Perhaps if my technique was better and/or I was not as overwieght they might have lasted longer, but considering the price and brand,","Comfy, but Not very durable",Verified Purchase,24 people found this helpful,28,21,Public,2348582
john k,amzn1.account.AEVNT725BQL3JTMO44CE2LHT7KVQ,"Reviewed in the United States on December 27, 2019",0,,https://www.amazon.com/Under-Armour-Charged-Assert-Running/product-reviews/B09L8LM9BN/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,"Horrible support!! Right out of the box, feel like they are months old in support. Waste of money, wanted to try another brand to avoid giving Nike my money. Bought these, and only screwed myself. Not fair to return them, after wearing them. But you do actually have to use a shoe for awhile to see the truth. Guess they will be okay working in yard etc. But if your going to be on hard surfaces, you might as well go barefoot.",If you want a show with no support this is it.,Size: 10.5 X-WideColor: Black/WhiteVerified Purchase,39 people found this helpful,50,16,Public,1855362
3kingsandaduce,amzn1.account.AHPBQGRZJ3Q3F4RXEVO5SMQGVX6Q,"Reviewed in the United States on February 2, 2021",0,,https://www.amazon.com/Under-Armour-Charged-Assert-Running/product-reviews/B09L8LM9BN/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,3.0 out of 5 stars,"I wanted something for walking and these seem like a pretty decent pair of shoes. Out of the box they look nice and quality made. Lightweight, fairly sturdy, probably comfortable. UA is a respectable brand and these look about like what you would expect from this brand in this price range. However, my usual size (I have worn 12's for decades) does not fit properly. Too short and I think too narrow in the toe area as well. I can't tell for sure because once scrunched in there it is too uncomfortable to discern specifics. Not off by a lot, but more than enough to be uncomfortable. I wore them around the house a bit to see if they might have some give to them, but there seems no way they will ever stretch or break in comfortably. My first thought about the heel fit was, “A blister waiting to happen.” I have since read several reviews mentioning the unyielding backs of the shoe causing problems. So maybe this would be an issue even without the too short fit. Combined with the toe squeeze feature it makes for a pair of shoes I would not want to walk far in. I’m going to go a different way for my next attempt. Too bad, because if they fit like they were supposed to I think I would like them.",Order your usual size didn't cut it,Size: 12Color: Black (003)/BlackVerified Purchase,17 people found this helpful,122,18,Public,2488902
Amazon Customer,amzn1.account.AFS34AZG4GWMTAZSF2K2PT2WKH2Q,"Reviewed in the United States on April 17, 2020",0,,https://www.amazon.com/Under-Armour-Charged-Assert-Running/product-reviews/B09L8LM9BN/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,"Don't make my mistake! I should have read the return policy 1st. The moment you wear them you can no longer return them! These developed a hole at the inner sole lining deep in near the ball of your foot. I don't run, I bought these to get back into shape. Started walking 1 mile per day five days per week at beginning of 2020. Gradually increased to 1.5 miles then 2 miles etc. Finally made it to 3 miles per day seven days per week. After only one month at this level I began to feel something wrong inside the shoe. Bottom of my foot was red and sore in the same location after each walk. Stuck my finger down inside and was shocked to feel a hole about the size of a quarter on the inner lining. These shoes look like brand new on the outside, no noticeable wear at all. They claim to be UNDER ARMOUR but I suspect they're 'GREY MARKET' cheap Chinese clones. They arrived in a plain brown box without any printing, tags or labels etc. STAY AWAY from these!",Defective after a short time-can't return them,Verified Purchase,31 people found this helpful,33,11,Public,2413095
william alford,amzn1.account.AFHQJCFTDQSAORHYD4MUW5TBMIEQ,"Reviewed in the United States on September 18, 2019",0,,https://www.amazon.com/Under-Armour-Charged-Assert-Running/product-reviews/B09L8LM9BN/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,"I dont have a problem with the product! I have a problem with amazon! I needed the black on black shoe for work. When I got the first pair it was black on white, so I called customer service to make sure I ordered the correct pair, when I got the second pair you guessed it it was black on white. I have now sharpied the white on black just hope it stays",Amazon stock shelves are crap,Verified Purchase,34 people found this helpful,34,1,Public,11939824
Shawn M.,amzn1.account.AEHI53NOC76F4X7OX4TUM6GDYVRA,"Reviewed in the United States on November 28, 2020",0,,https://www.amazon.com/Under-Armour-Charged-Assert-Running/product-reviews/B09L8LM9BN/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,5.0 out of 5 stars,As soon as I picked up the box I knew I’d be happy (assuming they were the right size)I have two other versions of the charged series and like them a lot. They last! These are so much lighter than I expect. I bought them specifically for running. Huge tryout for my career coming up for a special teams unit and I’ve got to get my 2 mile time down a bit and enjoy much farther. I’ve been running in 13oz sneakers so these being 9.9 I can’t wait to feel the difference. They feel adequate in the cushion department as well as the center and heel “grab”. My heel is hugged but it’s not tight and my toe box has some wiggle room.Just worked a 16 hour shift on my feet so they’re as swollen as they can be. Will update after I get some miles on them.,Fits like a much more expensive running shoe.,Verified Purchase,13 people found this helpful,94,67,Public,337238
Michael L.,amzn1.account.AHFZH6NQIJTVU7P6L6YHSO6PXCTQ,"Reviewed in the United States on September 23, 2019",1,,https://www.amazon.com/Under-Armour-Charged-Assert-Running/product-reviews/B09L8LM9BN/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,"The reason I am giving this product 1 star is the product is not the same as the picture and description. The picture shows black sneakers with black soles and the description states black/black. What I received was black sneakers with white soles. I returned the item and got a replacement however, the replacement was also black sneakers with white soles.",Not as the description states.,Size: 10 X-WideColor: Black/WhiteVerified Purchase,19 people found this helpful,19,10,Public,4078903
Rodney,amzn1.account.AHW3ZRA7GSO53QFZC77ZT5FDSDCA,"Reviewed in the United States on February 14, 2021",4,,https://www.amazon.com/Under-Armour-Charged-Assert-Running/product-reviews/B09L8LM9BN/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,"The fit is true, the upper and sole are great.  The insole is crap and is clued in with the intent to have it stay.  This is not a good idea.  The insole that comes with the shoe is just a cloth covered flat foam that offers no support.  If you have high arches, planter fasciitis, or other foot condition requiring specialized support this shoe is not for you.  If you pull out the insole before wearing it to put in an insole product you trust, you might be okay. Emphasis on ""might"" because they put a lot of clue on the insole the provide.  If you wear the shoe to try it out first, like I did, the pressure from your foot will fuse the insole to the shoe's foundation.  From there I had to slowly tear out the insole in pieces, being careful not to disturb the surface of the sole's foundation; rather labor intensive.  I replaced the worthless insole with the Easyfeet insole that I removed from my old shoe and now I am happy.  However, I will not be purchasing this shoe again because going through all that is just too much inconvenience.  It is too bad as everything else about the shoe is great.Addendum May 20, 2021:  I wear this shoe primarily for walking and running on my treadmill 5 to 6 days a week.  I have had the shoes for 5 months now and the right shoe has worn out in the heal, which caused a nasty blister on my foot. This is not the way my shoes usually wear out and hasn't happened in many years; this is my first Under Armour shoe. From the pictures I have included you can tell that the shoe has not been abused. The sole does not show much wear, which is what you would expect for 5 months. The heal on the inside is a mess however, as is the blister on my foot. Needless to say, it is clear that this is not a great shoe and I would not recommend it to anyone. including someone I didn't like.  I changed my rating to a one star because this review platform doesn't offer anything lower.","The Shoe is Great, the Insole Not So Much (5/20/2021 Addendum: Shoe is not great after all)",Size: 8.5Color: Black (003)/BlackVerified Purchase,3 people found this helpful,81,27,Public,7114918
CT Cowboy,amzn1.account.AEAFWXF7KW2LG3EKFNYQFN4G4V4Q,"Reviewed in the United States on August 10, 2021",0,,https://www.amazon.com/Under-Armour-Charged-Assert-Running/product-reviews/B09L8LM9BN/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,1.0 out of 5 stars,"After struggling with these shoes since the day I bought them, I cannot fathom the love for these sneakers. I'm in shock that the reviews are as good as they are. If you're like me and think that the universal praise for this shoe along with an unbeatable price point is just too good to be true, just know that it is.I bought these shoes in early February of this year. I am an active person who puts their footwear through a decent amount of abuse, but this brand and model are marketed as being able to handle that. When I got the shoes, I was pleased with how the shoe looked and felt. For what it is worth, these are good looking shoes for an incognito life. I didn't have any problems getting in to the shoe, and I wanted to take them out right away. When I stood up and took my first steps, the shoes immediately dug into the back of my heel, a feeling I would become very familiar with in the coming months. The shoes fit me properly, I had the right size. I figured I just had to break them in for a week or two and then I'd be sitting pretty in my new shoes.This ""break in"" period lasted months. I've been wearing these shoes everyday since February until August and except for a week in late April where they mysteriously felt comfortable, these shoes have consistently made my ankles bleed. I have scars from refusing to give up on these shoes. I tried doubling or even tripling up on tube socks, I tried manually pressing the heel back for hours to try and make it less sharp. My socks are glorified blood napkins because of these shoes. My friends suggested I ditch them entirely or invest in some protective socks but I was not going to do that because of my pride. Because of that pride I will have scars on my ankles for life. I've become less active because I don't want to put these shoes on and therefore less happy. I even delegated them to being work shoes but at the end of the day I hate these shoes. I will never skimp on footwear ever again. Maybe I just got bad ones, but hell, these are the worst shoes I've ever worn.",The Worst Shoes I've Ever Owned,Size: 10Color: Black (003)/BlackVerified Purchase,2 people found this helpful,14,20,Public,6992939
Kindle Customer,amzn1.account.AFSC53MKM7OXCTHSD3DOG2OPWJMQ,"Reviewed in the United States on September 11, 2019",0,,https://www.amazon.com/Under-Armour-Charged-Assert-Running/product-reviews/B09L8LM9BN/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,1.0 out of 5 stars,the shoe I ordered was black/black and the black/white was shown as not being in my size.  I did not want black/white.  I want black/black.,This is not the color shoe that I ordered....,Size: 8.5 X-WideColor: Black/WhiteVerified Purchase,23 people found this helpful,58,24,Public,2995524
BigE,amzn1.account.AE5M5JRTWVRTPY7WISVWWQQXXORA,"Reviewed in the United States on July 26, 2021",1,,https://www.amazon.com/Under-Armour-Charged-Assert-Running/product-reviews/B09L8LM9BN/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,1.0 out of 5 stars,"Really wanted to like these shoes. Unfortunately the glue failed on the bottom the third time I wore them. Really sucks as I like the shoes. They feel good, they fit good and they look sharp. Unfortunately they aren’t made well. I will not be replacing the shoe with the same model as I feel this problem is a defect in the design","Bottom came off, glue failed the third time I wore the shoe.",Verified Purchase,4 people found this helpful,336,218,Public,581057
Nick,amzn1.account.AHZC3OPK73XYQV34MA2KZ5X4R3QA,"Reviewed in the United States on September 26, 2020",4,,https://www.amazon.com/Under-Armour-Charged-Assert-Running/product-reviews/B09L8LM9BN/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,1.0 out of 5 stars,"DO NOT BUY THESE!! TERRIBLY MADE!!As much as I like these shoes, I’ve had them for 2 months and they are already damaged. I just finished glueing a completely blown out piece of the side back into the shoe hoping it holds.The shoes look great and they are moderately comfortable to exercise in. I use them for walks and don’t remember catching them on anything. There is little to no scuffing one the shoes, so I’m not sure why they would have come apart there.** update**I wore these a couple more times out and about once the damage appeared, the repair did not hold and not the tread is separating from the bottom of both shoes.",DON’T BUY! FELL APART WHILE WALKING!,Size: 11.5Color: Black (003)/WhiteVerified Purchase,5 people found this helpful,112,168,Public,513384
DebJ,amzn1.account.AG52RARYLAVHYZPN2H3FTUYPEO7Q,"Reviewed in the United States on March 5, 2021",0,,https://www.amazon.com/Under-Armour-Charged-Assert-Running/product-reviews/B09L8LM9BN/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,1.0 out of 5 stars,"We bought these for our  grandson for his 20th birthday.  He requested an Extra Wide.  He loved them and put them on immediately.  He love the support and the foot bed and commented on how comfortable they were.  We saw him 2 days later and he was wearing his old athletic shoes (Sketchers).  He said the Under Armors had ripped and ""fallen apart"" after only wearing them for two days.  I told him I would try to send them back and get a replacement pair.  Is that possible?  If I order a new pair will I get a refund on the first pair once you receive them?  He has not brought them back to me yet, but I will get them if you say YES.",Worn twice and fell apart!  Don't waste your money,Verified Purchase,3 people found this helpful,7,16,Public,6919396
Tonia Bartholomew,amzn1.account.AHFI5EJQM5TJ4G3VFMRYCLCK72QQ,"Reviewed in the United States on April 8, 2021",0,,https://www.amazon.com/Under-Armour-Charged-Assert-Running/product-reviews/B09L8LM9BN/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,2.0 out of 5 stars,"Ordered this particular sneaker for my husband who has Neuropathy in both feet. It was 1 that was listed for people who suffered from Neuropathy.We got the sneakers. Shoe box was correct. The sneakers are pristine. It states on the Amazon page- True to size.  My husband wears a 10-1/2. He could barely get in these sneakers. His toes were up against and it was more narrow than his narrow foot. Needless to say Very Disappointed.All was not lost. Instead of going through the return hassle and reordering a bigger size, I asked my son to try them on.My son is able,to get into them and he did say they felt really nice. He wasn't crazy about the heal area of the foot part. But once again they are extra cushion and support in the heel.With that said he is going to wear them.As for my husband, I will go to place who sells them, this way my husband can try them on for proper fitting.",Not true to size,Size: 10.5Color: Black (001)/WhiteVerified Purchase,2 people found this helpful,8,20,Public,2089131
LP,amzn1.account.AGWNXWOQ6XGNFLR4RM7LK6ID2CTA,"Reviewed in the United States on February 29, 2020",0,,https://www.amazon.com/Under-Armour-Charged-Assert-Running/product-reviews/B09L8LM9BN/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,1.0 out of 5 stars,"Like other reviews, the back of the shoe cuts into the back of the ankle on one shoe.  Doesn't seem small at all but on one side it cuts into you right above your heel.  Poorly made since they don't seem to fit the same on both feet.  You don't notice until you're wearing them a while.",Poor fit on one foot!,Size: 12Color: Black/WhiteVerified Purchase,14 people found this helpful,26,83,Public,1239040
Goli,amzn1.account.AH4AECDIH4QHN63VMBVCYX5ZWZ4A,"Reviewed in the United States on May 23, 2021",0,,https://www.amazon.com/Under-Armour-Charged-Assert-Running/product-reviews/B09L8LM9BN/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,1.0 out of 5 stars,"As a hardcore runner these shoes were so uncomfortable, I started getting back pain using these shoes. My lower back started hurting while running in these shoes. I changed to a different brand and the back pain is gone.It feels like you are running on grass, and I have noticed that it slowed me down significantly. I used them again after a while for walking on a trail and the bottom of my foot started hurting, and I started having back pain again.I do not recommend these shoes for runners or someone that wants to walk more than 2 miles.",Terrible running shoes.,Size: 11.5Color: White (102)/WhiteVerified Purchase,2 people found this helpful,188,292,Public,713949
Beth,amzn1.account.AGP7JQL2MSBDMHCSTC6ZSDLVQW4Q,"Reviewed in the United States on July 30, 2021",0,,https://www.amazon.com/Under-Armour-Charged-Assert-Running/product-reviews/B09L8LM9BN/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,5.0 out of 5 stars,"I have heat good things about under armor shoes, so I ordered some.  I ordered regular width at first.  I usually wear a wide width, but they had regular width and extra wide, wide wasn’t available.  So I ordered the regular width.  Well I got them quickly after I ordered them.  I tried them on, they were tight, so I exchanged them for and extra wide since wide wasn’t available.  I got the new pair even before I sent the tight ones back.  Oh my, they are so comfy.  I wear them for my everyday shoes to work and out and about.  I will not hesitate to order again.  They don’t have much tread, it is pretty smooth, but it is a running shoe, I’m not sure how well they will be in the snow and ice.  I don’t think they will be my everyday winter shoe, but they sure will be my spring-fall go to shoes!",They did not disappoint!,Size: 9.5 X-WideColor: Black/WhiteVerified Purchase,One person found this helpful,61,44,Public,328496
Brandon Scott Drury,amzn1.account.AGZQXM4HOGFSG7UM3PL43MRDBVTQ,"Reviewed in the United States on December 12, 2020",0,,https://www.amazon.com/Under-Armour-Charged-Assert-Running/product-reviews/B09L8LM9BN/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=3,1.0 out of 5 stars,"Maybe I have a defective pair somehow, but these shoes are unusable for me.  I'm not picky about shoes, btw.  I usually just stick with whatever I buy even if they don't fit well.  I had to return these.  These shoes consist of a very hard bottom with some of the softest foam imaginable on top of that only on the toes.  It's like I'm missing the squishy layer of the shoe.  I wouldn't recommend these for walking or running.  They might be okay for sitting.",I'd Rather Run Barefoot,Verified Purchase,3 people found this helpful,282,100,Public,1324356
Randy K.,amzn1.account.AH6Q4XLAGCUGE22AALNA5QS4QCGQ,"Reviewed in the United States on April 7, 2021",0,,https://www.amazon.com/Under-Armour-Charged-Assert-Running/product-reviews/B09L8LM9BN/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=4,3.0 out of 5 stars,"Very pleased with my first ever pair of UA shoes. Fits comfortably. Size runs true. I ordered the same size I would have ordered for Nike or Asics. The toe box is not too wide like some comments indicated. Fashionable yet very comfortable for walking and working out. I did not buy these for running. I do not recommend sizing up or down. Done with Nike.Update: ordered a size larger as the toe box didn't wear in / stretch. Thought that pair would work. Same thing with the toe box. So, 2 pair that I can't use or return.",Too narrow in the toe,Size: 9Color: Black/WhiteVerified Purchase,2 people found this helpful,92,129,Public,760832
