author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,visibility_status,ranking
Sam Lilly,amzn1.account.AFCUXKZ2RIFJPRAQ6LTDNOVNE7OQ,"Reviewed in the United States on September 15, 2019",0,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"This product was sold used like new from Amazon Warehouse and I had no issues with the ordering or shipping process. In fact, this one even came earlier than expected! For those of you somehow still on the fence about this game, Super Mario Odyssey is an amazing modern 3D platformer collect-a-thon adventure that tasks you with exploring each world, doing lots of fun and interesting tasks to collect enough power moons to fuel your flying machine to get you to the next kingdom as you chase down Bowser to try and stop him from marrying Princess Peach against her will. Even at full price this game is not only worth it, but practically required for all Switch owners. Do yourself the favor and buy it. You can thank me later... much later... because you're going to be collecting moons nonstop until then, I promise.",Super Mario 128,Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,,504,27,Public,228628.0
G24,amzn1.account.AGQH7RYXDW3BRX2A7VY5EN5DOINQ,"Reviewed in the United States on December 28, 2017",0,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"When you think Nintendo, you think Mario. I'm more used to the 2-D side-scrolling games (Mario 64 confused me as a ten-year-old and I gave up too soon) but this game is awesome. I enjoy exploring each world and not rushing to beat the boss and move on...  There's lots to do if you hang out after to pick up more moons and coins. I thought the using in-game coins to ""purchase"" different outfits was a dumb gimmick but I'm pleasantly surprised that it's fun to collect them. A gimmick, sure, but a fun gimmick.It's probably next to impossible to find all the moons without looking up hints online but it's fun to try to get as many as possible. I like to try it by myself first, then use some Amiibo to get hints on the map, and finally ""cheat"" by looking up some extra hints online. And even THEN I can't find them all! But that's OK. I can always come back later.",Nintendo has another gem,Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,2 people found this helpful,136,58,Public,2162987.0
Jonathan R,amzn1.account.AGO7TOS6Q2AM6DEDNON2RSNR5FIQ,"Reviewed in the United States on July 17, 2018",7,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"I'm a huge Zelda fan and was kind of disappointed by Breath of the Wild since it just didn't have that magic most Zelda games have. Even though I played 210 hours of it I wasn't really having fun, it felt more like a chore to play. For the first time ever a Mario game has been way more fun to play than Zelda. I've only played Odyssey for 65 hours but those have all been really enjoyable. I always want to go back to find more moons and take more photos of the scenery.",Mario at his greatest.,Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,4 people found this helpful,"3,531",369,Public,8543.0
Drez,amzn1.account.AEZF73ZVWKH54VBSBGHRGBTUJ64A,"Reviewed in the United States on March 27, 2018",0,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"I didn't get the Wii U but I did get the Switch because it's different than the gimmicky Wii.  And,of course, I got the latest Mario game because I grew up with those games and the Mario games are some of the best games.  Having a Nintendo console without a Mario game is like having taking away Aston Martin from James Bond.  Peach is once again kidnapped and Mario has to rescue her with the help of his new ally Cappy who can ""capture"" enemies and Mario has the abilities of a given enemy....which is a fantastic game mechanic. You travel from kingdom to kingdom via a ship called the Odyssey powered by Power Moons which are EVERYWHERE.  Each kingdom is unique and fun.  The boss fights are on the easy side but are a lot of fun.  This is the best game I played in a long time and I'm not just saying that.  The Mario games are textbooks of how a platforming game should be made......Even if the platformer is a dying genre which is a shame.I have nothing bad to say about this game.  This is a simply must have if you own a Switch",Mario is better than ever,Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,,845,374,Public,733644.0
R. Grimm,amzn1.account.AGDO4OYKDBNQGWFEP66LAZU5ZDJQ,"Reviewed in the United States on February 5, 2018",0,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=6,5.0 out of 5 stars,"This has to be one of the most enjoyable games I have ever played. Just running around every world to discover new things and finding moons was amazing. I still haven't gotten 100% on this game (I plan to) but I come back to it all the time because of how good it feels and how enjoyable the worlds are. When I am having problems with other games or just want a pick-me-up I play this game because of how enjoyable, well-made, and beautiful it is. My only gripe about the entire game is that there are specific moves that require motion controls or are much easier with motion controls. I enjoy playing my Switch games undocked but don't like have to remove the Joy-Cons and using the Switch's kickstand so the motion control thing was rather disappointing for me. Nonetheless, this is easily one of my favorite games of the year (up there with Breath of the Wild) and probably my second favorite Mario game.",A Masterpiece,Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,One person found this helpful,47,52,Public,7593776.0
george arnau,amzn1.account.AEZC6HDSGXEH6VAN5FKN3VG5UKHA,"Reviewed in the United States on November 17, 2020",0,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"This game is very good, and I put this game above any other game on the switch. I thought mario was dead and nintendo switch was a gimmick, I bought both and it quickly changed my mind. Not only is it fun, but people around me gravitated toward the screen when they saw me as mario pull off some acrobatic jumps. The world is beautiful and the characters look colorful. You can tell nintendo invested a lot of focus on making sure their system mascot was presented well.Only bummer is that it will be hard to find it's replacement. I highly recommend this, especially as a first game on a switch.",Another mario masterpiece,Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,One person found this helpful,43,24,Public,3817870.0
Roman Sobko,amzn1.account.AGDZO7VJY3HGSLU7F34IYBR7QV4A,"Reviewed in the United States on January 7, 2021",12,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"One of a must buy games as a first to play on the Nintendo Switch. Epic gameplay, awesome colorful graphics, sounds, music, controls, physics, legendary characters. You will not get bored with all the challenges, secrets, interactions of different kingdoms. Even after the end of the story that will take 50-100 hours to finish depending on your curiosity and kingdom exploration you can play a lot of hours finding all Moons. You can learn some advanced combo jump technics but it is not so necessary as you can play with or without it. Levels load time is ok. Almost no bugs in the game. The game will take only 7 MB of additional space on your device if you bought a physical copy. Well done, Nintendo!",One of a must buy games as a first to play on the Nintendo Switch.,Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,One person found this helpful,4,2,Public,13109996.0
Mark H,amzn1.account.AEPHJ6PK6L4IFZ4VKWQ73L7OLRBA,"Reviewed in the United States on March 15, 2018",0,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,This has been one of the best purchases of my life. My family has spent hours playing this game and the kids (ages 5 and 7) love being Cappy (or just watching). There are a ton of moons to collect and more seem to be unlocked all the time. There are some really obscure moons you have to collect but there are plenty of guides online to make sure you know the tricks to collecting them all. By the time we get tired of playing this game we will have spent hundreds of hours playing so the bang:buck ratio is excellent. If one person in your household is decent at gaming this will be a blast since less skilled players can help out as Cappy but are not absolutely critical to the outcome. I am not one to pay $50-60 for a new game but this one is worth much more than that to me.,Fun exploration for all ages. Hundreds of hours of fun.,Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,One person found this helpful,150,70,Public,794548.0
C&M,amzn1.account.AHXQBG2IIIZL4FOV5MBFKMGJ3GNQ,"Reviewed in the United States on January 22, 2018",0,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,4.0 out of 5 stars,"I had a great time playing this game.  It's a refreshing new take on the Mario series.  I enjoyed the different game mechanics, level, and art design.  The game wasn't as challenging as I'd hope.  Boss battles were as easy as they come and did not require that much thinking.  The story was disappointingly short, simple, and straightforward.  If you enjoy collectibles  and achievement hunting there is plenty of that after beating the game.  The controls on the Switch were fun to use and one of the games I have to take when I'm on the go.  I have not played a Mario game since the Nintendo 64 and I am happy that I came back to experience one of my favorite Nintendo characters again.","Enjoyable, Fun, and Refreshing but.....",Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,3 people found this helpful,17,20,Public,13153353.0
bdavis2003,amzn1.account.AHQELP4E2KUJJGENGANWZXWS6VBQ,"Reviewed in the United States on February 16, 2021",0,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"The best deal on Mario Odyssey was on Amazon.  The game is basically an open world Mario game, where you have to find power moons in order to power the space ship Odyssey.  All-in-all, there are 880 power moons, (I believe only 124 are required to finish the main story), so this game will keep you busy for a long time.  The visuals are amazing, game-play is fluid, and there are many hidden little secrets to find.  Probably the best 40 bucks I've spent on here so far.",Great game!,Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,,35,41,Public,665088.0
FragFem,amzn1.account.AHW3ZPP6CLFSL2MRAWPQJJI56NQQ,"Reviewed in the United States on November 26, 2017",0,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"This is the Mario game to beat all Mario games. It is fun, clever, and best of all DIFFERENT.This Mario uses some of the familiar Mario moves and characters, of course, but adds in new and exciting changes. Cappy allows you to take control of over 50 unique creatures/things and play the game in a way you never expected Mario to be played. There are hundreds of challenges to complete so the amount of gameplay is WELL worth the money. I have gotten likely over 40 hours of gameplay out of it and haven't gotten 100% yet. I highly recommend for anyone ages 6-80. If you're capable of playing video games then you will enjoy this one.If you have a switch and you want to know what games to get then get this one and Zelda: Breath of the Wild. Those two purchases will be the best ones you could make.","This is the best Mario game we've seen in over a decade, if not ever",Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,One person found this helpful,196,65,Public,483862.0
Charlie Stout,amzn1.account.AH4D5W7KJYF4MTOBLQPXGHF7Y4BQ,"Reviewed in the United States on December 1, 2017",0,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"This will be game of the year for 2017 easily. I wasn't feeling it when it was originally announced, but it grew on me. I preordered it on Amazon then waited. I was amazed by the game. I've had my switch 6 months and have never used it with a TV, but as a hand held game, it was very polished. Some things were more difficult in the game as it wants you to be interactive with the controllers, but it worked just fine hand held style. For the price you get a lot of game. My wife felt I completed the main story of the game in a quick time in under two weeks, but I played it more than I usually do a game. I had about 30 hours in the game and felt like I got my moneys worth when I was finished.",This will be game of the year for 2017 easily. I wasn't feeling it when it was originally ...,Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,2 people found this helpful,12,40,Public,6513501.0
Heather Budge-Heaslet,amzn1.account.AEDQHIRDKKWFWVUKCQV2HCI7ZUGQ,"Reviewed in the United States on July 24, 2020",0,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,This is one of the most fun games out there for the switch. The levels have so many different dynamics and some are super easy and some are way harder. Definitely love how they bring the old Mario into the game as well with hidden pixel levels. So awesome! It is a 2 player but the second person plays as your hat so it’s not as exciting for them.,Amazing!,Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,One person found this helpful,158,175,Public,178533.0
Justin Newton,amzn1.account.AEMK74EFQRHFFFECKGH7FW73NQDQ,"Reviewed in the United States on January 23, 2018",0,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,5.0 out of 5 stars,"Super Mario Odyssey is one of the best MARIO games ever. It is one of, if not THE, best games on Switch (save for Zelda). This game oozes charm, is extremely creative, and provides enough challenge to satisfy veteran players while also being accessible enough for newcomers of all experience levels.This game is a treat for longtime Mario gamers. It has blatant homages to many different Mario games, especially the original Super Mario Bros. and Super MARIO 64. I had a smile on my face the entire time I was jumping around as Mario in my favorite costume.Odyssey will provide hours of entertainment after you beat the main story.... which makes this purchase even more worth it. Conservatively, you'll spend at least 25-30 hours playing this game without going for 100% completion. Leave it to Nintendo to create a game that reminds us why we play games... to have fun!",Pure Mario. Pure Nintendo. Pure Fun!,Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,One person found this helpful,20,25,Public,23255081.0
Alyssa Persau,amzn1.account.AGETQHQ4HYVWAAGPTKBZYZR3XN3A,"Reviewed in the United States on November 21, 2018",0,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=7,4.0 out of 5 stars,"My bf is the gamer but I ended up getting way into this game too! He wanted a new game for the switch for his bday and ideally one we could enjoy playing together. It's actually not that great in 2 player mode but I ended up starting my own game and we're both having a lot of fun with it anyway.Pros: almost endless possibilities and playing time, it's a huge world to explore with mini levels and stuff to find. Appropriately challenging (varies- some things are straight Nintendo hard and frustrating, other things are much easier) so it's a good intro and practice for an amateur like myself but still fun for an old pro like my bf. Also has fun throwbacks to classic 8bit Mario!Cons: not many... Some of the camera movements and functionality are annoying at times and take getting used to, and In 2 player mode there's not much for the 2nd person to do and it also makes moving the camera around even harder.But I'd say the fun to be had far outweighs minor annoyances and overall the programming, story and graphics are really good.",Fun game! Good for old school Mario fans and newbies alike,Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,One person found this helpful,2,12,Public,13160442.0
The Dude,amzn1.account.AFUVGHJXJDVKIBH5JQUUJEVYBVBQ,"Reviewed in the United States on November 6, 2017",0,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"All in all, this game is great. The motion controls are nice, and give an added touch to the game overall. I mainly play with the Pro controller, and the motion controls are still present. This game features many old and new characters, all that made me think ""Hey, I haven't seen this character since Super Mario World!"" The 2D features are a nice added touch. I think this element really pulls in gamers from the older generation and new alike. I have completed the Story Mode and still have quite a bit of gameplay left. I questioned defeating the final boss because I thought that would be the end of my fun. Turns out it was not. Most games don't have that.It is a great game, don't hesitate to pick it up. It brought back nostalgia I didn't even remember was there. :)",This game gives nostalgia and takes you back to that feeling of playing Super Mario 64 for the first time.,Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,One person found this helpful,50,53,Public,8027014.0
Mike Capuano,amzn1.account.AEYIVJMVF67HBTC6XQXU2LLDIM3Q,"Reviewed in the United States on October 30, 2017",0,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"After sinking several hours into Mario Odyssey and completing the main story, I am confident in saying it is a FANTASTIC achievement on Nintendo's part. It is every bit the worthy successor to Mario 64, Sunshine, Galaxy 1 and 2, that I hoped it would be! It is both familiar and innovative, refining it's core mechanics to a diamond sharp edge while stretching far beyond what you would think a Mario game could be. It looks great, it sounds even better and most of all it is endlessly fun. The Switch has only been available for just under 8 months and for Nintendo to have released Legend of Zelda: Breath of the Wild and now Mario Odyssey, two instant classics, in that time is astonishing and I am extremely grateful and excited for what comes next! Mario Odyssey gets a 5/5 from me.",I am confident in saying it is a FANTASTIC achievement on Nintendo's part,Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,One person found this helpful,52,89,Public,4790994.0
viobane,amzn1.account.AHZ4I3W5DDTHJYBIVMQ337Z2YGGA,"Reviewed in the United States on June 18, 2021",0,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"I was skeptical of this game, as the two-player coop seemed weird, and the 3d Mario setup has always been weird to me. However, when I found it on sale I grabbed it, and my wife and I started playing it. She played the hat and I played Mario, and after we started we obsessively played for two weeks. It's so much better than I could have imagined. At times it focuses on things that only Mario can do, which left her kind of bored, but much of the time having two people playing seems like the only way to do some of the levels. I can't even imagine playing by myself. It's so great to have a game that continually offers different mechanics and visuals to keep it interesting. Probably one of the best Mario games in years!",Skeptical but turned out amazing,Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,,12,7,Public,13449612.0
Kelsie,amzn1.account.AHCE4JZDF2B24YFGBCT5COZ6JNZQ,"Reviewed in the United States on January 13, 2021",0,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,3.0 out of 5 stars,"Unfortunately,  I did not get the game card in the case which was odd since the item was shrink wrapped. Fortunately, Nintendo support and Amazon worked with me to resolve the issue and I was able to get a refund. The price is $10 cheaper here than the digital download but I opted to download this game once I got my refund because I really wanted to play it. So far, it's fantastic! 5 star game. 5 star customer support!","Great game, but game card was not in the case",Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,,25,111,Public,516492.0
Ky Burton,amzn1.account.AF346AFCY5PPU62FEUBMVGR5GUKQ,"Reviewed in the United States on October 27, 2017",0,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"This is a fast-paced game with fun controls. Mario and his world look better than ever. With a move set pulled straight from Super Mario 64 (with a few delightful twists and additions), traveling from kingdom to kingdom is a joy both aesthetically and functionally. Play at your pace and explore to no end. I had high expectations, and it’s still blowing me away. 5 stars for sure!",Just plain fun,Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,7 people found this helpful,21,25,Public,15658018.0
Athene,amzn1.account.AFTCBASIQBNYH5FWKRK2M3SUWLRA,"Reviewed in the United States on June 21, 2018",0,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,4.0 out of 5 stars,"This is the Mario game that has to come with all new renditions of a Nintendo system. I mean what is a new system without a new Mario game right?Well, in my own play through on this one I find it a decent game though the hat mechanics in my opinion detract from the replay ability of this game.  With other Mario games I found myself more than happy and almost excited to go through the game multiple times but with this one I just didn't find that initiative once I beat the game and got the majority of the collectibles and unlocked almost everything I was done and the game has been retired to the back of my collection.","One run through is amazing, after that little replay...",Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,One person found this helpful,535,148,Public,71931.0
Danny Lopez,amzn1.account.AELJYQ5OAC2QUN62AOXPNGAX75BQ,"Reviewed in the United States on May 27, 2018",0,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"I was a Nintendo kid growing up, SNES, N64, GameCube. I had no idea about console wars back then so I can necessarily call myself a Nintendo fanboy, especially, since my older brother chose all of the systems we’d get. Anyway, the fondest memories I have of those old days was playing Mario games, Super Mario World being my all-time favorite. Odyssey adds so much to the Mario series and I consider it a mixture of Super Mario 64 and Super Mario 3. It’s not nearly as open world as Super Mario 64, but for what it offers it’s good enough to satisfy my needs with wanting to explore. Then there are all of the powers you get in the game or what I mean is taking over other characters with your hat so you can get their abilities (almost like Kirby’s swallowing ability), and I believe that’s what makes the game interesting. I haven’t had this much fun with a Mario game since Super Mario World. I feel like the Switch finally gave us the Mario game we’ve been wanting for a long time now.",The best Mario game since Super Mario World,Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,,31,24,Public,5706502.0
Shannon L.,amzn1.account.AHBCOJQDZL2ERBQ35NHEW3SCEOWA,"Reviewed in the United States on October 30, 2017",0,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"As a long term Mario lover, I admit I had high expectations for this title. Nintendo hyped it for months and months, increasing those expectations even more. Well, it delivers! It’s fun for all ages. We range from 4-37 in my house and everyone has found something to love about Super Mario Odyssey. The four-year-old loves exploring without any desire to “beat” the level, while my seven-year-old takes pride in finding every little detail in each level and taking her time. I’m all about efficiency and and on cruise control as I experience more than a bit of nostalgia, especially when Mario goes two-dimensional. My wife loves playing and says she enjoys the whole experience and that the levels aren’t timed, something that she didn’t like about older Mario’s. All in all, this is an excellent game. Nintendo has delivered and I think we will start hearing talks of a sequel to what will be one of its most popular titles on the Switch, if not of all time.",Mario > All Other Titles,Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,,79,41,Public,13723133.0
sherry,amzn1.account.AFQGLZNTNNH3NK5DONDMGEJ7DC3Q,"Reviewed in the United States on January 2, 2019",0,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,3.0 out of 5 stars,"I bought this game expecting a challenge, similar to mario 64 or super mario sunshine, or even galaxy, but the majority of this game is simple and seems to be aimed towards younger audiences.  If I were 10, and not 25, this game would be a blast, but as a grown man seeking a challenge I can't say I love it.","Great for kids, but not for adults",Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,3 people found this helpful,173,104,Public,250815.0
ANDREA B.,amzn1.account.AF3WBQBJZQKCGLYGYLNNTFVLPYVA,"Reviewed in the United States on August 22, 2018",0,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=8,5.0 out of 5 stars,"I have to admit, that every day after i drop my son off at school, all i want is to get back home so i can play this game on our 65"" inch screen without any interruptions and beautiful graphics and colors. I bought the game while on sale, and even though they are super fun, i think they are a little overpriced, after all, these are not 4K graphics games. But they are great for children 6 and up. I prefer my son to play these game over games where he has to steal a car and kill people. I can't wait till Nintendo opens their online subscription  thing, so i can play the Original arcade Super Mario Bros which it was the greatest fun when i was a kid. I feel like we were the last generation that saw the World when it was really great.",This Game is a lot of Fun!,Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,,318,141,Public,25087.0
Zurkon,amzn1.account.AEX4PFSMFDWKAZNQQ2HROV26JLVA,"Reviewed in the United States on November 17, 2017",0,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"An easy win for my game of the year - platforming perfection!  Going in, I was thinking how complicated it will be to figure out what to do and when to do it, but in classic Mario ways, it will present something new, give you reason to learn to use it, and you'll have fun all the while.  Great graphics, smooth game play, outstanding levels, it's hard to put down!  You'll see that one thing in the distance you need to check out, do the challenge involved, and find another in the same fashion.  The only throw away is the story, which is normal Mario: Rescue Princess Peach, who's been kidnapped by Bowser.  It plays out well, but isn't unique like the rest of the game.  Still, what would a Mario game be without having Peach to rescue?If you have a Switch, it's even better than Zelda: Breath of the Wild, which is also amazing.  A must by for Switch owners!",Platforming Perfection!,Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,,674,72,Public,1759061.0
Ilostmysanity,amzn1.account.AGFQLPI4JPDC73B2JFRPX7FQA6FA,"Reviewed in the United States on April 2, 2018",0,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,4.0 out of 5 stars,"This game is great. Not your old school Mario, much more open world, but a lot of fun.The game play is clever utilizing Cappy the hat to assist and do most functions, yet somehow it maintains the Mario charm. Cappy is somewhat like a Yoshi that can't run away. Though unlike Yoshi, you have to have Cappy for a lot of things in the game.The combat style is fun and inventive with spinning and twirling remotes and being able to become frogs and dinosaurs. I do really enjoy this game. My one criticism is the repetitiveness of the game. It does after several hours feel a bit like you have done the same thing over and over again.","Not 8-Bit Mario, but still a blast.",Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,One person found this helpful,187,49,Public,396336.0
Never Wrong,amzn1.account.AFOYCLLAYKVUPR76BDQG5L55H32A,"Reviewed in the United States on August 21, 2020",0,,https://www.amazon.com/Super-Mario-Odyssey-Nintendo-Switch/product-reviews/B01MY7GHKJ/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=9,5.0 out of 5 stars,"After owning nintendo switch for over 2 years and playing the best of (hands down, breath of the wild) I finally bought Odyssey and all of the 5 star comments were dead on! One of the best Mario's I've played since super mario world (at 9 years old) then mario 64 (12 years old) now at 34, super mario odyssey still stands the nostalgic test of time and lives up to all of the hype!! Thanks for all the continued memories nintendo!","New Age, Nostalgia, Perfection, Overload!",Hardware Platform: Nintendo SwitchEdition: StandardMedia format: PhysicalVerified Purchase,,313,186,Public,137053.0
