author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
BinaryCode,/gp/profile/amzn1.account.AGLWBAAYLSFM5CIUQ6BUSTHL6N6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 25, 2017",0,12,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=1,5.0 out of 5 stars,"Couldn't afford silk so ordered these. I love them. I've heard that sleeping on cotton is like rubbing your face on steel wool all night since that's how delicate the skin there is.All I know is I shower and style my hair at night and after sleeping on these, my hair looked freshly blown dry the next morning. I'm not exaggerating, hair looked the exact same in morning as it did after I styled it the night before. So, if this material is that nurturing to my hair I can only imagine how my face is loving it. I'm hooked and will be buying more colors.Warning: Don't get earings, rings or hang nails anywhere near these or they will snag!",Kept my hair PERFECT all night!,Verified Purchase,981 people found this helpful
Cathy Saetae,/gp/profile/amzn1.account.AENX3HROPIP7MHNNZ3LN54XGTKWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 8, 2019",3,11,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=1,5.0 out of 5 stars,"Your browser does not support HTML5 video.           Is polyester, satin? I don't know my fabrics, but the material feels nice enough for the price... I wanted silk-like pillowcases to help maintain the health of my hair and skin without the price of actual silk... This does the job and shipped super quick thanks to Amazon Prime... Will definitely be buying again!",Nice and cool fabric,Color: TealSize: 20x30Verified Purchase,595 people found this helpful
madaboutmd,/gp/profile/amzn1.account.AFQUFL2MLKKRVBSZU2SJ636UNCWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 10, 2018",0,5,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=1,5.0 out of 5 stars,"Received the items quick, packaged well.Beautiful color (dark gray), cool to the touch. Feel great.Be careful...seller provides VERY SPECIFIC cleaning instructions.Follow them, or  they may shrink, melt, or get damaged.I washed mine in cold water on delicate. Then hung to dry. Dried very quickly.",Nice pillowcases...,Color: Dark GreySize: 20x40Verified Purchase,477 people found this helpful
George Scarlatta,/gp/profile/amzn1.account.AEFEQA3KTVUYGB2YBVMK6DDPOYAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 24, 2017",0,7,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=1,5.0 out of 5 stars,"We have bought at least 6 different brands of these kinds of pillowcases over the years via Amazon. We always order standard size pillowcases but invariably, we end up with queen size ones. These standard size pillowcases really are standard size. They fit our pillows perfectly.And though all the brands who advertise under the ""satin"" or ""sateen"" or silk"" pillowcase category, represent that their products are, or ""feel like"" silk, these pillowcases really do feel silky.We have only washed them (cold water and line dried only) a few times, but they seem as though they will hold up. I sure hope so. They are the best and most comfortable that we have yet to find on Amazon.",Best yet!,Color: IvorySize: 20x30Verified Purchase,643 people found this helpful
Kate,/gp/profile/amzn1.account.AHQJXCA2JQSP6KEDEXNURM67ZD7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 9, 2018",0,4,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=1,5.0 out of 5 stars,"I was originally looking for silk pillow cases, but decided to give these a try because they were a better price. I am not disappointed! I have seen a noticeable difference in my hair in the mornings and overall they are so smooth and comfortable to sleep on. I’ve washed them several times and haven’t seen a difference in the quality. I would buy again.",Life changing!,Color: IvorySize: 20x30Verified Purchase,351 people found this helpful
shawnellnewberry,/gp/profile/amzn1.account.AEGCNHQEKUBORCN2LQ5XA26NAOPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 12, 2018",0,2,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=1,5.0 out of 5 stars,"LOVE THESE! They are a beautiful shade of gray,  well-made and a perfect price! I ordered these to help protect against hair-breakage and I've already noticed a huge difference!!!",PREVENT HAIR BREAKAGE,Color: Dark GreySize: 20x40Verified Purchase,295 people found this helpful
Amazon Customer,/gp/profile/amzn1.account.AF4CRG635EC6JHJCRM7BLPUCEAFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 11, 2019",1,4,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=1,5.0 out of 5 stars,Looks and feels better than I even hoped for considering the price and some of the reviews. I’ve only slept on them a couple nights now but I love the way it feels and my hair looks real nice. And they make my bed look sensual!,Really nice 👍 yas,Verified Purchase,238 people found this helpful
Alyssa,/gp/profile/amzn1.account.AERAMEUJDO6P77WRA2YMUBQZ7U7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 25, 2018",1,2,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=1,5.0 out of 5 stars,"Bought these to help my hair from breakage! Even though it’s terrible for your hair, I tend to sleep on wet hair sometimes. After using this pillow case, I noticed my hair feels way less brittle when I sleep on my wet hair! Would recommend to people who want to purchase this to help with their hair!",Even though it’s terrible for your hair,Color: IvorySize: 20x30Verified Purchase,276 people found this helpful
LJB,/gp/profile/amzn1.account.AHV4H52FKTIBPTSMVKC6FEVTENNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 18, 2018",0,4,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=1,4.0 out of 5 stars,Pillowcases are nicely done.Soft and satin is smooth and cool to touch.Was concerned they might sleep hot and cause a sweaty feeling but not at all.Washed well and dried to wrinkle free finish.Also like the envelope closure on open end.Looks nice and finished and keeps from slipping off.Hope they pay off and help decrease hair breakage a bit.Very comfortable and recommend.Good price point to at least give a try.,Nice Surprise,Color: IvorySize: 20x30Verified Purchase,213 people found this helpful
Mei Mei,/gp/profile/amzn1.account.AEUUSQXSVCHN3UVEGV6D3E7HCNLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 3, 2019",2,2,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=1,1.0 out of 5 stars,Was sold significantly used cases. Both had dog hair on them! These items were  returned by someone else  & resold! Unsanitary!,UNSANITARY!,Color: BlackSize: 20x30Verified Purchase,110 people found this helpful
Forever Geralyn,/gp/profile/amzn1.account.AEVICAPFFUAG22APKGF5ORLXLENA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 23, 2018",3,,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=2,4.0 out of 5 stars,"I've been using satin pillow cases for years now. I find the difference in my hair between sleeping on a regular cotton pillow case and a satin is night and day. Because the satin material is smooth my hair doesn't kink or crease as much when I sleep. I thought I'd give this brand a try for two reasons, color choice and envelope style. I wash my pillow cases quite often and found that the zipper style would eventually break even though I always use a lingerie bag to wash these satin pillow cases in. These Bedsure cases are a good value for the money but after repeated washings they've lost some of the thickness and silkiness. They are still serving their purpose but are definitely showing wear sooner than I expected. The photos I posted are when they were washed once before use.",Make bed head a thing of the past,Verified Purchase,93 people found this helpful
Katherine Lagermann,/gp/profile/amzn1.account.AFASFA2OXFHLMJKZUAZ2YFNDAJBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 10, 2019",0,,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=2,1.0 out of 5 stars,"If you have sensitive or acne prone skin, DO NOT BUY! I washed these before I used them, and continued to wash and change them regularly, but my skin started breaking out worse than it ever had! Initially I blamed a different product I was using, but then it hit me- I took a good look at the pillow cases after I had slept on them and there was a giant grease stain on the fabric. Any moisturizer you might wear to bed will create a grease stain on the pillow, which will then rub on your face all night... you might as well sleep with your face in a greasy pizza box. Satin is not a breathable fabric like cotton- this will ruin your skin!",Terrible for your skin!,Verified Purchase,69 people found this helpful
Amanda Alix,/gp/profile/amzn1.account.AHX2L3YJMOQD33AOCADLXSJRD4TA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 20, 2018",0,,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=2,5.0 out of 5 stars,"Both hubby and I really like these pillowcases (he now wants a whole set of satin sheets!). No more face creases!I really like the envelope closure, too. I'm tired of having my face imprinted with the hem trim because manufacturers refuse to make queen-sized pillowcases anymore.The seller is very responsive, as well, taking care of my concerns promptly and thoroughly.Will definitely buy more of these...","Soft, Smooth, and Very Pretty",Color: IvorySize: 20x30Verified Purchase,76 people found this helpful
Cristal,/gp/profile/amzn1.account.AFAMGQK5B53QMVZPVWU4MRTNMDRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 26, 2018",1,,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=2,5.0 out of 5 stars,"It’s important to keep in mind that these are not silk, they are satin. Therefore, if you’re getting them for the sake of your skin and hair then these are good but not the best. However, if you just want some soft/nice-looking pillow cases then they’re great. They feel smooth and stand out against plain colors.","Not silk, but still worth it",Color: Silver GreySize: 20x30Verified Purchase,73 people found this helpful
Azreal1178,/gp/profile/amzn1.account.AHDD36WBVFDRE2F3HH6N5OU4YNVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 20, 2019",0,,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=2,1.0 out of 5 stars,These pillowcases fell apart after 3 washings. The seams unraveled and opened up. The pillow cases also show a bunch of snag marks after being washed even though they were just in with tee shirts and things like that. These are incredibly low quality and I’m really disappointed.,Fell Apart After 3 Washings,Color: Dark GreySize: 20x30Verified Purchase,76 people found this helpful
Elizabeth,/gp/profile/amzn1.account.AHH4BQQR7GY5NDXFOKBIFFPOXW6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 2, 2019",0,,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=2,3.0 out of 5 stars,"I knew nothing about momme or the differences between silk and satin but I wanted to get a silk case to help with my curly hair that become insanely frizzy after sleeping. I am a college student on a budget so in my search for a silk case, I wanted to order the cheaper alternative option (satin) to compare it to the silk and see if they really were worth that much more money.For my trial I had these satin ones (about $5 each), a 19 momme silk that was about $20, a 21 momme silk that was about $25, and a 25 momme silk that was about $40. Comparing them all side by side, the silk cases were definitely worth the extra money in my opinion. They were much softer and more cooling and comfortable. The satin cases just felt slightly stiff and were extremely staticky. Everything clung to them (cat hair, my hair, air fuzzies, everything).Being only $5, I was really hoping I would be okay with the satin ones but I was so uncomfortable, I switched back to my old bamboo pillowcase in the middle of the night.I can’t say whether these have the same hair and skin benefits as the silk ones since I didn’t sleep on it over many nights but I can say that this pillowcase is not comfortable or cooling so if you are considering this as a cheaper alternative to silk, my recommendation (after trying them all) is to spend the twenty extra bucks on a 21 momme case which in my opinion, is still is a pretty good deal and definitely worth the $20 in quality and comfort.Also I wanted to mention that I bought navy and the color of these looked more purple in person. I ordered navy in the 100% silk ones as well and the color was much more true to navy than these were.",I tried satin and 3 different silk momme cases - cheap option but not even comfort to be worth it,Verified Purchase,43 people found this helpful
A Cari,/gp/profile/amzn1.account.AE2D57BLGLVPJX6DV6JMQRSLRHAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 24, 2019",0,,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=2,1.0 out of 5 stars,I bought this because I'm African American and apparently cotton pillowcases break down our coarse hair....It slides too much and I'm having neck pain after sleeping.  It didn't work for me.,...,Color: BlackSize: 20x26Verified Purchase,67 people found this helpful
LLiving07,/gp/profile/amzn1.account.AFKNX4EEDLSCHUQTP6N52BUMTAVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 10, 2019",1,,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=2,1.0 out of 5 stars,"They say ""satin"" in the title, but upon looking at the label of the pillowcases that I received, these are actually polyester! Very deceptive of them.",NOT what was advertised,Color: BlackSize: 20x26Verified Purchase,53 people found this helpful
Linda/Mom,/gp/profile/amzn1.account.AFDH43MINMNC6YM4RDGB6DCUGJTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 7, 2019",0,,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=2,1.0 out of 5 stars,"I wondered if these could be ok for such a low price, but they are not.  After a short time, they are covered with picks and pulls, and they don't wash well, even on the delicate cycle and hanging to dry - I would not purchase them again.",Too good to be true,Color: Silver GreySize: 20x30Verified Purchase,59 people found this helpful
Angel,/gp/profile/amzn1.account.AGNH6UGAZPS2GJ77GT2EH5YD3ZAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 22, 2019",1,,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=2,1.0 out of 5 stars,Cheaply sewn. Cheap material. I washed these before use (as I usually do with bed linens) exactly how the tag said and they came out with snags everywhere! Super disappointed didn’t even get to use them.,Garbage,Color: Dark GreySize: 20x30Verified Purchase,54 people found this helpful
Doctor M.,/gp/profile/amzn1.account.AGXQTHOF3HPSQWUO3DQDAQIKT5ZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 7, 2018",0,,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=3,5.0 out of 5 stars,"I love that these satin cases are glossy. They haven't pilled after many washes - I turn them inside out for laundering. I sleep with a satin cap, as well. But, in the chance I am tired and skip putting it on, these cases protect my locs. They find compact for travel. Well made, though not high end durability.",Protect Your Strands & Skin,Color: BlackSize: 20x40Verified Purchase,41 people found this helpful
A. J.,/gp/profile/amzn1.account.AEURRPNAZH74FSGGQJ64XLZN2OFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 23, 2018",0,,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=3,5.0 out of 5 stars,"These pillowcases are lovely, I'm so glad I made the switch from cheap cotton pillowcases to these satin ones. I got these since I have issues with hair breakage and I have noticed that I have less fall-out and frizziness when it comes to my hair. I also noticed that I don't wake up with a build up of oil on my face, which was a pleasant surprise.They feel cool to the touch and have the pleasant feel of silk, so it feels luxurious to lay down with these at the end of a long day.  I'd highly recommend these, especially for the low cost.I  was not paid or provided a discount to write this review, I'm just a happy customer.",Luxurious Feel for Low Cost,Color: BlackSize: 20x30Verified Purchase,31 people found this helpful
Precise Disarray,/gp/profile/amzn1.account.AF2BLE54TEMGZ546U763ZHZRXC4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 30, 2018",0,,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=3,5.0 out of 5 stars,"King size navy blue (jewel tone) polyester ""satin"" pillow cases are GREAT!. So soothing and comfortable. I did not expect that. I bought these ""satin"" pillowcases so I would have less hair tangle and friction against my face. I have tried ""satin"" pillowcases before, but they were too slick, and I didn't like the overall feel. I didn't use them for long and I don't know where they went. I either tucked them far away or donated them. BUT, Wanting to try again, I randomly purchased this brand (likely a combination of decent price, size and colors available). THIS BRAND is awesome. I am so surprised by how comfortable these pillow cases are- not just for ""satin"" but for all else I have every used. I use two king sized pillows. The bottom pillow is has a pillow protector and a regular pillow case, then the pillow I put my head on is a king sized pillow with a pillow protector on it, and I think I kept a regular pillow case on it. Then this ""satin"" one is slid on top. The material is sleek, yet I don't feel like I am sliding around on it at all. Smooth but I stay in place. It feels cool or neutral- never too warm.  I really don't know if it is overall helping my hair or face, but at least I am hoping. I dont know why, but the feel of this pillow case is unexpectedly comforting. Why is that? Too feel that sensation is something worth giving 5 stars to.Edit: I continue to use these, and the pillow cases are still in great condition. I wrote original review in December 2018, and now almost May 2019 I still love them. I have 4 or 6 in King sized blue.",Smooth and so comfortable,Color: NavySize: 20x40Verified Purchase,33 people found this helpful
Jennifer Peter,/gp/profile/amzn1.account.AECYDFS7DC7CBYWI3LQKWPKW64RA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 10, 2019",0,,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=3,1.0 out of 5 stars,Save your $10. These are AWFUL. I washed them and immediately threw them into the trash. They didn’t even survive a single wash. Very disappointed.,Awful,Verified Purchase,38 people found this helpful
Charmaine Crawford,/gp/profile/amzn1.account.AE5ZGUDKL5LPMLGZL7LTARVQDEAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 29, 2019",0,,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=3,1.0 out of 5 stars,I brought these and I'm pissed they are polyester. I took them out the package and my hands instantly starts to sweat. I refuse to lay my body on these and they smell that came from the package was so strong I knew this wasn't for me. Returned,just dont,Color: Dark GreySize: 20x40Verified Purchase,34 people found this helpful
Jessica M.,/gp/profile/amzn1.account.AHNYSXXD3OLMIEVMLGF2F3EDIBBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 16, 2018",1,,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=3,4.0 out of 5 stars,I can't tell whether or not this actually helps to decrease hair frizz. But I like the cases. They're silky and comfortable and pretty.,Pretty and silky,Color: IvorySize: 20x30Verified Purchase,31 people found this helpful
Amy,/gp/profile/amzn1.account.AFYJFEEFSGJ4AHZTO3HUCZ5VWKYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 10, 2018",0,,https://www.amazon.com/product-reviews/B07RHQ481S/ref=zg_bs_home-garden_cr_2?ie=UTF8&refRID=NMKBVV9JCWSVR5H0M3AB&pageNumber=3,5.0 out of 5 stars,"Perfectly silky pillowcases. These do not have a zipper (which I prefer) so eventually your pillows may slip around or out of the cases, but this isn't an issue if you tidy or make your bed every once in a while. I definitely recommend these.",Super soft.,Color: Silver GreySize: 20x30Verified Purchase,46 people found this helpful
